03/17/2022 13:52:31.360,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.380,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.400,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.420,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.440,0.20026,,,,,,,,343.46
03/17/2022 13:52:31.460,0.20043,,,,,,,,343.46
03/17/2022 13:52:31.480,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.500,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.520,0.20026,,,,,,,,343.46
03/17/2022 13:52:31.540,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.560,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.580,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.600,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.620,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.640,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.660,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.680,0.20026,,,,,,,,343.46
03/17/2022 13:52:31.700,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.720,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.740,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.760,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.780,0.20026,,,,,,,,343.46
03/17/2022 13:52:31.800,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.820,0.20026,,,,,,,,343.46
03/17/2022 13:52:31.840,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.860,0.20077,,,,,,,,343.46
03/17/2022 13:52:31.880,0.20043,,,,,,,,343.46
03/17/2022 13:52:31.900,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.920,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.940,0.20077,,,,,,,,343.46
03/17/2022 13:52:31.960,0.20060,,,,,,,,343.46
03/17/2022 13:52:31.980,0.20077,,,,,,,,343.46
03/17/2022 13:52:32.000,0.20043,,,,,,,,343.46
03/17/2022 13:52:32.020,0.20077,,,,,,,,343.46
03/17/2022 13:52:32.040,0.20094,,,,,,,,343.46
03/17/2022 13:52:32.060,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.080,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.100,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.120,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.140,0.20043,,,,,,,,343.46
03/17/2022 13:52:32.160,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.180,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.200,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.220,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.240,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.260,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.280,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.300,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.320,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.340,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.360,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.380,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.400,0.20060,,,,,,,,343.46
03/17/2022 13:52:32.420,0.20026,,,,,,,,343.46
03/17/2022 13:52:32.440,0.20034,,,,,,,,343.46
03/17/2022 13:52:32.460,0.20043,,,,,,,,343.46
