Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	1033,9	-1000000	-1000000	-1000000	
0,02000	1026,0	-1000000	-1000000	-1000000	
0,04000	1018,1	-1000000	-1000000	-1000000	
0,06000	1010,9	-1000000	-1000000	-1000000	
0,08000	1005,2	-1000000	-1000000	-1000000	
0,1000	1002,7	-1000000	-1000000	-1000000	
0,1200	1001,3	-1000000	-1000000	-1000000	
0,1400	1002,1	-1000000	-1000000	-1000000	
0,1600	1006,3	-1000000	-1000000	-1000000	
0,1800	1012,4	-1000000	-1000000	-1000000	
0,2000	1016,9	-1000000	-1000000	-1000000	
0,2200	1017,2	-1000000	-1000000	-1000000	
0,2400	1012,5	-1000000	-1000000	-1000000	
0,2600	1006,3	-1000000	-1000000	-1000000	
0,2800	999,94	-1000000	-1000000	-1000000	
0,3000	995,39	-1000000	-1000000	-1000000	
0,3200	995,99	-1000000	-1000000	-1000000	
0,3400	1001,7	-1000000	-1000000	-1000000	
0,3600	1008,6	-1000000	-1000000	-1000000	
0,3800	1014,3	-1000000	-1000000	-1000000	
0,4000	1017,0	-1000000	-1000000	-1000000	
0,4200	1018,3	-1000000	-1000000	-1000000	
0,4400	1019,9	-1000000	-1000000	-1000000	
0,4600	1020,4	-1000000	-1000000	-1000000	
0,4800	1020,4	-1000000	-1000000	-1000000	
0,5000	1020,5	-1000000	-1000000	-1000000	
0,5200	1018,8	-1000000	-1000000	-1000000	
0,5400	1016,4	-1000000	-1000000	-1000000	
0,5600	1014,1	-1000000	-1000000	-1000000	
0,5800	1013,3	-1000000	-1000000	-1000000	
0,6000	1015,9	-1000000	-1000000	-1000000	
0,6200	1020,5	-1000000	-1000000	-1000000	
0,6400	1024,7	-1000000	-1000000	-1000000	
0,6600	1027,4	-1000000	-1000000	-1000000	
0,6800	1026,8	-1000000	-1000000	-1000000	
0,7000	1025,4	-1000000	-1000000	-1000000	
0,7200	1026,7	-1000000	-1000000	-1000000	
0,7400	1028,3	-1000000	-1000000	-1000000	
0,7600	1029,1	-1000000	-1000000	-1000000	
0,7800	1027,7	-1000000	-1000000	-1000000	
0,8000	1023,0	-1000000	-1000000	-1000000	
0,8200	1019,0	-1000000	-1000000	-1000000	
0,8400	1018,9	-1000000	-1000000	-1000000	
0,8600	1021,7	-1000000	-1000000	-1000000	
0,8800	1025,7	-1000000	-1000000	-1000000	
0,9000	1028,9	-1000000	-1000000	-1000000	
0,9200	1029,5	-1000000	-1000000	-1000000	
0,9400	1027,7	-1000000	-1000000	-1000000	
0,9600	1021,0	-1000000	-1000000	-1000000	
0,9800	1012,3	-1000000	-1000000	-1000000	
1,000	1005,3	-1000000	-1000000	-1000000	
1,020	1001,6	-1000000	-1000000	-1000000	
1,040	1004,0	-1000000	-1000000	-1000000	
1,060	1013,4	-1000000	-1000000	-1000000	
1,080	1024,1	-1000000	-1000000	-1000000	
1,100	1031,9	-1000000	-1000000	-1000000	
1,120	1033,3	-1000000	-1000000	-1000000	
1,140	1026,9	-1000000	-1000000	-1000000	
1,160	1016,1	-1000000	-1000000	-1000000	
1,180	1004,3	-1000000	-1000000	-1000000	
1,200	994,87	-1000000	-1000000	-1000000	
1,220	992,51	-1000000	-1000000	-1000000	
1,240	996,75	-1000000	-1000000	-1000000	
1,260	1006,6	-1000000	-1000000	-1000000	
1,280	1018,9	-1000000	-1000000	-1000000	
1,300	1027,7	-1000000	-1000000	-1000000	
1,320	1031,3	-1000000	-1000000	-1000000	
1,340	1030,4	-1000000	-1000000	-1000000	
1,360	1025,5	-1000000	-1000000	-1000000	
1,380	1019,3	-1000000	-1000000	-1000000	
1,400	1014,7	-1000000	-1000000	-1000000	
1,420	1012,4	-1000000	-1000000	-1000000	
1,440	1013,4	-1000000	-1000000	-1000000	
1,460	1014,1	-1000000	-1000000	-1000000	
1,480	1012,6	-1000000	-1000000	-1000000	
1,500	1010,9	-1000000	-1000000	-1000000	
1,520	1008,1	-1000000	-1000000	-1000000	
1,540	1004,6	-1000000	-1000000	-1000000	
1,560	1003,1	-1000000	-1000000	-1000000	
1,580	1003,8	-1000000	-1000000	-1000000	
1,600	1007,5	-1000000	-1000000	-1000000	
1,620	1014,1	-1000000	-1000000	-1000000	
1,640	1018,5	-1000000	-1000000	-1000000	
1,660	1019,7	-1000000	-1000000	-1000000	
1,680	1018,2	-1000000	-1000000	-1000000	
1,700	1012,6	-1000000	-1000000	-1000000	
1,720	1005,7	-1000000	-1000000	-1000000	
1,740	1000,1	-1000000	-1000000	-1000000	
1,760	996,24	-1000000	-1000000	-1000000	
1,780	995,40	-1000000	-1000000	-1000000	
1,800	994,38	-1000000	-1000000	-1000000	
1,820	992,80	-1000000	-1000000	-1000000	
1,840	992,63	-1000000	-1000000	-1000000	
1,860	995,33	-1000000	-1000000	-1000000	
1,880	1002,6	-1000000	-1000000	-1000000	
1,900	1014,1	-1000000	-1000000	-1000000	
1,920	1022,4	-1000000	-1000000	-1000000	
1,940	1023,3	-1000000	-1000000	-1000000	
1,960	1018,8	-1000000	-1000000	-1000000	
1,980	1012,4	-1000000	-1000000	-1000000	
2,000	1011,2	-1000000	-1000000	-1000000	
2,020	1018,5	-1000000	-1000000	-1000000	
2,040	1029,6	-1000000	-1000000	-1000000	
2,060	1039,3	-1000000	-1000000	-1000000	
2,080	1041,2	-1000000	-1000000	-1000000	
2,100	1034,9	-1000000	-1000000	-1000000	
2,120	1026,3	-1000000	-1000000	-1000000	
2,140	1019,6	-1000000	-1000000	-1000000	
2,160	1017,0	-1000000	-1000000	-1000000	
2,180	1019,9	-1000000	-1000000	-1000000	
2,200	1023,3	-1000000	-1000000	-1000000	
2,220	1023,7	-1000000	-1000000	-1000000	
2,240	1021,7	-1000000	-1000000	-1000000	
2,260	1018,0	-1000000	-1000000	-1000000	
2,280	1016,1	-1000000	-1000000	-1000000	
2,300	1019,2	-1000000	-1000000	-1000000	
2,320	1025,9	-1000000	-1000000	-1000000	
2,340	1033,8	-1000000	-1000000	-1000000	
2,360	1038,9	-1000000	-1000000	-1000000	
2,380	1038,0	-1000000	-1000000	-1000000	
2,400	1034,3	-1000000	-1000000	-1000000	
2,420	1029,9	-1000000	-1000000	-1000000	
2,440	1027,4	-1000000	-1000000	-1000000	
2,460	1028,4	-1000000	-1000000	-1000000	
2,480	1030,6	-1000000	-1000000	-1000000	
2,500	1032,5	-1000000	-1000000	-1000000	
2,520	1033,3	-1000000	-1000000	-1000000	
2,540	1030,3	-1000000	-1000000	-1000000	
2,560	1025,3	-1000000	-1000000	-1000000	
2,580	1021,0	-1000000	-1000000	-1000000	
2,600	1017,9	-1000000	-1000000	-1000000	
2,620	1018,2	-1000000	-1000000	-1000000	
2,640	1021,1	-1000000	-1000000	-1000000	
2,660	1022,9	-1000000	-1000000	-1000000	
2,680	1023,8	-1000000	-1000000	-1000000	
2,700	1023,0	-1000000	-1000000	-1000000	
2,720	1019,4	-1000000	-1000000	-1000000	
2,740	1013,3	-1000000	-1000000	-1000000	
2,760	1003,2	-1000000	-1000000	-1000000	
2,780	992,28	-1000000	-1000000	-1000000	
2,800	985,78	-1000000	-1000000	-1000000	
2,820	986,08	-1000000	-1000000	-1000000	
2,840	993,66	-1000000	-1000000	-1000000	
2,860	1006,8	-1000000	-1000000	-1000000	
2,880	1019,6	-1000000	-1000000	-1000000	
2,900	1028,9	-1000000	-1000000	-1000000	
2,920	1033,5	-1000000	-1000000	-1000000	
2,940	1034,0	-1000000	-1000000	-1000000	
2,960	1036,0	-1000000	-1000000	-1000000	
2,980	1041,6	-1000000	-1000000	-1000000	
3,000	1049,2	-1000000	-1000000	-1000000	
3,020	1056,7	-1000000	-1000000	-1000000	
3,040	1059,5	-1000000	-1000000	-1000000	
3,060	1056,0	-1000000	-1000000	-1000000	
3,080	1049,0	-1000000	-1000000	-1000000	
3,100	1039,7	-1000000	-1000000	-1000000	
3,120	1031,3	-1000000	-1000000	-1000000	
3,140	1026,0	-1000000	-1000000	-1000000	
3,160	1021,3	-1000000	-1000000	-1000000	
3,180	1018,1	-1000000	-1000000	-1000000	
3,200	1016,9	-1000000	-1000000	-1000000	
3,220	1015,7	-1000000	-1000000	-1000000	
3,240	1014,1	-1000000	-1000000	-1000000	
3,260	1012,7	-1000000	-1000000	-1000000	
3,280	1012,2	-1000000	-1000000	-1000000	
3,300	1015,3	-1000000	-1000000	-1000000	
3,320	1021,0	-1000000	-1000000	-1000000	
3,340	1027,9	-1000000	-1000000	-1000000	
3,360	1033,4	-1000000	-1000000	-1000000	
3,380	1033,4	-1000000	-1000000	-1000000	
3,400	1027,3	-1000000	-1000000	-1000000	
3,420	1018,9	-1000000	-1000000	-1000000	
3,440	1009,3	-1000000	-1000000	-1000000	
3,460	1003,9	-1000000	-1000000	-1000000	
3,480	1004,1	-1000000	-1000000	-1000000	
3,500	1006,2	-1000000	-1000000	-1000000	
3,520	1009,0	-1000000	-1000000	-1000000	
3,540	1011,5	-1000000	-1000000	-1000000	
3,560	1013,0	-1000000	-1000000	-1000000	
3,580	1013,1	-1000000	-1000000	-1000000	
3,600	1009,5	-1000000	-1000000	-1000000	
3,620	1002,6	-1000000	-1000000	-1000000	
3,640	998,74	-1000000	-1000000	-1000000	
3,660	999,07	-1000000	-1000000	-1000000	
3,680	1004,3	-1000000	-1000000	-1000000	
3,700	1013,3	-1000000	-1000000	-1000000	
3,720	1021,0	-1000000	-1000000	-1000000	
3,740	1024,8	-1000000	-1000000	-1000000	
3,760	1025,4	-1000000	-1000000	-1000000	
3,780	1021,8	-1000000	-1000000	-1000000	
3,800	1019,0	-1000000	-1000000	-1000000	
3,820	1018,5	-1000000	-1000000	-1000000	
3,840	1019,6	-1000000	-1000000	-1000000	
3,860	1023,2	-1000000	-1000000	-1000000	
3,880	1026,7	-1000000	-1000000	-1000000	
3,900	1027,0	-1000000	-1000000	-1000000	
3,920	1025,4	-1000000	-1000000	-1000000	
3,940	1021,4	-1000000	-1000000	-1000000	
3,960	1015,7	-1000000	-1000000	-1000000	
3,980	1011,5	-1000000	-1000000	-1000000	
4,000	1009,4	-1000000	-1000000	-1000000	
4,020	1011,4	-1000000	-1000000	-1000000	
4,040	1019,3	-1000000	-1000000	-1000000	
4,060	1028,6	-1000000	-1000000	-1000000	
4,080	1036,0	-1000000	-1000000	-1000000	
4,100	1037,9	-1000000	-1000000	-1000000	
4,120	1031,5	-1000000	-1000000	-1000000	
4,140	1020,2	-1000000	-1000000	-1000000	
4,160	1007,8	-1000000	-1000000	-1000000	
4,180	998,66	-1000000	-1000000	-1000000	
4,200	998,13	-1000000	-1000000	-1000000	
4,220	1006,4	-1000000	-1000000	-1000000	
4,240	1019,6	-1000000	-1000000	-1000000	
4,260	1034,3	-1000000	-1000000	-1000000	
4,280	1044,1	-1000000	-1000000	-1000000	
4,300	1049,8	-1000000	-1000000	-1000000	
4,320	1053,3	-1000000	-1000000	-1000000	
4,340	1052,5	-1000000	-1000000	-1000000	
4,360	1048,8	-1000000	-1000000	-1000000	
4,380	1044,9	-1000000	-1000000	-1000000	
4,400	1040,2	-1000000	-1000000	-1000000	
4,420	1035,7	-1000000	-1000000	-1000000	
4,440	1031,2	-1000000	-1000000	-1000000	
4,460	1024,8	-1000000	-1000000	-1000000	
4,480	1017,9	-1000000	-1000000	-1000000	
