Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	818,90	-1000000	-1000000	-1000000	
0,02000	825,46	-1000000	-1000000	-1000000	
0,04000	825,89	-1000000	-1000000	-1000000	
0,06000	817,04	-1000000	-1000000	-1000000	
0,08000	803,22	-1000000	-1000000	-1000000	
0,1000	790,26	-1000000	-1000000	-1000000	
0,1200	783,32	-1000000	-1000000	-1000000	
0,1400	786,29	-1000000	-1000000	-1000000	
0,1600	796,86	-1000000	-1000000	-1000000	
0,1800	812,39	-1000000	-1000000	-1000000	
0,2000	829,07	-1000000	-1000000	-1000000	
0,2200	839,95	-1000000	-1000000	-1000000	
0,2400	840,59	-1000000	-1000000	-1000000	
0,2600	830,81	-1000000	-1000000	-1000000	
0,2800	813,69	-1000000	-1000000	-1000000	
0,3000	796,69	-1000000	-1000000	-1000000	
0,3200	785,44	-1000000	-1000000	-1000000	
0,3400	782,37	-1000000	-1000000	-1000000	
0,3600	789,17	-1000000	-1000000	-1000000	
0,3800	801,62	-1000000	-1000000	-1000000	
0,4000	814,53	-1000000	-1000000	-1000000	
0,4200	825,66	-1000000	-1000000	-1000000	
0,4400	831,15	-1000000	-1000000	-1000000	
0,4600	829,34	-1000000	-1000000	-1000000	
0,4800	822,32	-1000000	-1000000	-1000000	
0,5000	812,55	-1000000	-1000000	-1000000	
0,5200	804,36	-1000000	-1000000	-1000000	
0,5400	800,63	-1000000	-1000000	-1000000	
0,5600	799,91	-1000000	-1000000	-1000000	
0,5800	803,54	-1000000	-1000000	-1000000	
0,6000	810,02	-1000000	-1000000	-1000000	
0,6200	816,26	-1000000	-1000000	-1000000	
0,6400	820,47	-1000000	-1000000	-1000000	
0,6600	821,05	-1000000	-1000000	-1000000	
0,6800	818,57	-1000000	-1000000	-1000000	
0,7000	816,83	-1000000	-1000000	-1000000	
0,7200	815,34	-1000000	-1000000	-1000000	
0,7400	814,42	-1000000	-1000000	-1000000	
0,7600	813,78	-1000000	-1000000	-1000000	
0,7800	811,32	-1000000	-1000000	-1000000	
0,8000	807,90	-1000000	-1000000	-1000000	
0,8200	805,47	-1000000	-1000000	-1000000	
0,8400	803,45	-1000000	-1000000	-1000000	
0,8600	804,56	-1000000	-1000000	-1000000	
0,8800	808,88	-1000000	-1000000	-1000000	
0,9000	813,37	-1000000	-1000000	-1000000	
0,9200	818,35	-1000000	-1000000	-1000000	
0,9400	821,22	-1000000	-1000000	-1000000	
0,9600	818,77	-1000000	-1000000	-1000000	
0,9800	813,15	-1000000	-1000000	-1000000	
1,000	806,24	-1000000	-1000000	-1000000	
1,020	800,68	-1000000	-1000000	-1000000	
1,040	798,98	-1000000	-1000000	-1000000	
1,060	798,79	-1000000	-1000000	-1000000	
1,080	799,78	-1000000	-1000000	-1000000	
1,100	804,14	-1000000	-1000000	-1000000	
1,120	809,54	-1000000	-1000000	-1000000	
1,140	815,73	-1000000	-1000000	-1000000	
1,160	821,05	-1000000	-1000000	-1000000	
1,180	822,88	-1000000	-1000000	-1000000	
1,200	822,85	-1000000	-1000000	-1000000	
1,220	820,63	-1000000	-1000000	-1000000	
1,240	815,78	-1000000	-1000000	-1000000	
1,260	813,30	-1000000	-1000000	-1000000	
1,280	813,71	-1000000	-1000000	-1000000	
1,300	816,69	-1000000	-1000000	-1000000	
1,320	821,47	-1000000	-1000000	-1000000	
1,340	824,76	-1000000	-1000000	-1000000	
1,360	825,20	-1000000	-1000000	-1000000	
1,380	822,59	-1000000	-1000000	-1000000	
1,400	815,23	-1000000	-1000000	-1000000	
1,420	807,74	-1000000	-1000000	-1000000	
1,440	803,58	-1000000	-1000000	-1000000	
1,460	802,41	-1000000	-1000000	-1000000	
1,480	804,08	-1000000	-1000000	-1000000	
1,500	806,16	-1000000	-1000000	-1000000	
1,520	807,63	-1000000	-1000000	-1000000	
1,540	810,79	-1000000	-1000000	-1000000	
1,560	812,92	-1000000	-1000000	-1000000	
1,580	813,28	-1000000	-1000000	-1000000	
1,600	813,58	-1000000	-1000000	-1000000	
1,620	812,61	-1000000	-1000000	-1000000	
1,640	810,52	-1000000	-1000000	-1000000	
1,660	807,69	-1000000	-1000000	-1000000	
1,680	802,39	-1000000	-1000000	-1000000	
1,700	799,62	-1000000	-1000000	-1000000	
1,720	802,09	-1000000	-1000000	-1000000	
1,740	805,64	-1000000	-1000000	-1000000	
1,760	809,22	-1000000	-1000000	-1000000	
1,780	810,89	-1000000	-1000000	-1000000	
