Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	772,32	-1000000	-1000000	-1000000	
0,02000	769,71	-1000000	-1000000	-1000000	
0,04000	767,78	-1000000	-1000000	-1000000	
0,06000	763,44	-1000000	-1000000	-1000000	
0,08000	761,38	-1000000	-1000000	-1000000	
0,1000	763,22	-1000000	-1000000	-1000000	
0,1200	766,55	-1000000	-1000000	-1000000	
0,1400	771,35	-1000000	-1000000	-1000000	
0,1600	774,59	-1000000	-1000000	-1000000	
0,1800	774,20	-1000000	-1000000	-1000000	
0,2000	773,61	-1000000	-1000000	-1000000	
0,2200	770,41	-1000000	-1000000	-1000000	
0,2400	765,23	-1000000	-1000000	-1000000	
0,2600	762,37	-1000000	-1000000	-1000000	
0,2800	761,50	-1000000	-1000000	-1000000	
0,3000	763,95	-1000000	-1000000	-1000000	
0,3200	769,56	-1000000	-1000000	-1000000	
0,3400	772,67	-1000000	-1000000	-1000000	
0,3600	774,05	-1000000	-1000000	-1000000	
0,3800	773,57	-1000000	-1000000	-1000000	
0,4000	769,40	-1000000	-1000000	-1000000	
0,4200	765,74	-1000000	-1000000	-1000000	
0,4400	764,08	-1000000	-1000000	-1000000	
0,4600	763,13	-1000000	-1000000	-1000000	
0,4800	764,83	-1000000	-1000000	-1000000	
0,5000	766,46	-1000000	-1000000	-1000000	
0,5200	767,81	-1000000	-1000000	-1000000	
0,5400	770,15	-1000000	-1000000	-1000000	
0,5600	768,73	-1000000	-1000000	-1000000	
0,5800	764,79	-1000000	-1000000	-1000000	
0,6000	763,01	-1000000	-1000000	-1000000	
0,6200	761,03	-1000000	-1000000	-1000000	
0,6400	759,46	-1000000	-1000000	-1000000	
0,6600	759,70	-1000000	-1000000	-1000000	
0,6800	760,52	-1000000	-1000000	-1000000	
0,7000	765,28	-1000000	-1000000	-1000000	
0,7200	770,86	-1000000	-1000000	-1000000	
0,7400	772,64	-1000000	-1000000	-1000000	
0,7600	772,82	-1000000	-1000000	-1000000	
0,7800	770,92	-1000000	-1000000	-1000000	
0,8000	766,88	-1000000	-1000000	-1000000	
0,8200	764,46	-1000000	-1000000	-1000000	
0,8400	762,06	-1000000	-1000000	-1000000	
0,8600	761,71	-1000000	-1000000	-1000000	
0,8800	765,50	-1000000	-1000000	-1000000	
0,9000	769,83	-1000000	-1000000	-1000000	
0,9200	774,40	-1000000	-1000000	-1000000	
0,9400	779,43	-1000000	-1000000	-1000000	
0,9600	780,57	-1000000	-1000000	-1000000	
0,9800	779,55	-1000000	-1000000	-1000000	
1,000	776,92	-1000000	-1000000	-1000000	
1,020	771,74	-1000000	-1000000	-1000000	
1,040	768,55	-1000000	-1000000	-1000000	
1,060	765,90	-1000000	-1000000	-1000000	
1,080	761,99	-1000000	-1000000	-1000000	
1,100	762,89	-1000000	-1000000	-1000000	
1,120	767,98	-1000000	-1000000	-1000000	
1,140	772,96	-1000000	-1000000	-1000000	
1,160	776,48	-1000000	-1000000	-1000000	
1,180	774,56	-1000000	-1000000	-1000000	
1,200	769,01	-1000000	-1000000	-1000000	
1,220	763,85	-1000000	-1000000	-1000000	
1,240	758,27	-1000000	-1000000	-1000000	
1,260	756,51	-1000000	-1000000	-1000000	
1,280	761,74	-1000000	-1000000	-1000000	
1,300	769,49	-1000000	-1000000	-1000000	
1,320	778,80	-1000000	-1000000	-1000000	
1,340	785,39	-1000000	-1000000	-1000000	
1,360	785,12	-1000000	-1000000	-1000000	
1,380	782,16	-1000000	-1000000	-1000000	
1,400	775,84	-1000000	-1000000	-1000000	
1,420	766,25	-1000000	-1000000	-1000000	
1,440	760,43	-1000000	-1000000	-1000000	
1,460	758,66	-1000000	-1000000	-1000000	
1,480	761,76	-1000000	-1000000	-1000000	
1,500	770,89	-1000000	-1000000	-1000000	
1,520	778,83	-1000000	-1000000	-1000000	
1,540	783,31	-1000000	-1000000	-1000000	
1,560	783,13	-1000000	-1000000	-1000000	
1,580	774,74	-1000000	-1000000	-1000000	
1,600	764,57	-1000000	-1000000	-1000000	
1,620	758,08	-1000000	-1000000	-1000000	
1,640	753,66	-1000000	-1000000	-1000000	
1,660	754,22	-1000000	-1000000	-1000000	
1,680	759,31	-1000000	-1000000	-1000000	
1,700	767,04	-1000000	-1000000	-1000000	
1,720	778,41	-1000000	-1000000	-1000000	
1,740	786,82	-1000000	-1000000	-1000000	
1,760	787,41	-1000000	-1000000	-1000000	
1,780	783,20	-1000000	-1000000	-1000000	
1,800	773,32	-1000000	-1000000	-1000000	
1,820	760,96	-1000000	-1000000	-1000000	
1,840	753,33	-1000000	-1000000	-1000000	
1,860	752,38	-1000000	-1000000	-1000000	
1,880	761,54	-1000000	-1000000	-1000000	
1,900	778,06	-1000000	-1000000	-1000000	
1,920	791,83	-1000000	-1000000	-1000000	
1,940	800,56	-1000000	-1000000	-1000000	
1,960	802,76	-1000000	-1000000	-1000000	
1,980	795,97	-1000000	-1000000	-1000000	
2,000	784,91	-1000000	-1000000	-1000000	
2,020	772,06	-1000000	-1000000	-1000000	
2,040	760,67	-1000000	-1000000	-1000000	
2,060	756,71	-1000000	-1000000	-1000000	
2,080	758,46	-1000000	-1000000	-1000000	
2,100	765,30	-1000000	-1000000	-1000000	
2,120	778,17	-1000000	-1000000	-1000000	
2,140	788,25	-1000000	-1000000	-1000000	
2,160	791,30	-1000000	-1000000	-1000000	
2,180	787,46	-1000000	-1000000	-1000000	
2,200	776,66	-1000000	-1000000	-1000000	
2,220	766,13	-1000000	-1000000	-1000000	
2,240	759,80	-1000000	-1000000	-1000000	
2,260	755,30	-1000000	-1000000	-1000000	
2,280	758,92	-1000000	-1000000	-1000000	
2,300	768,87	-1000000	-1000000	-1000000	
2,320	777,97	-1000000	-1000000	-1000000	
2,340	784,67	-1000000	-1000000	-1000000	
2,360	785,20	-1000000	-1000000	-1000000	
2,380	779,40	-1000000	-1000000	-1000000	
2,400	773,82	-1000000	-1000000	-1000000	
2,420	765,38	-1000000	-1000000	-1000000	
2,440	757,02	-1000000	-1000000	-1000000	
2,460	755,37	-1000000	-1000000	-1000000	
2,480	758,49	-1000000	-1000000	-1000000	
2,500	766,04	-1000000	-1000000	-1000000	
2,520	776,34	-1000000	-1000000	-1000000	
2,540	781,14	-1000000	-1000000	-1000000	
2,560	782,23	-1000000	-1000000	-1000000	
2,580	779,85	-1000000	-1000000	-1000000	
2,600	772,58	-1000000	-1000000	-1000000	
2,620	767,38	-1000000	-1000000	-1000000	
2,640	765,86	-1000000	-1000000	-1000000	
2,660	765,10	-1000000	-1000000	-1000000	
2,680	767,86	-1000000	-1000000	-1000000	
2,700	770,95	-1000000	-1000000	-1000000	
2,720	772,92	-1000000	-1000000	-1000000	
2,740	775,63	-1000000	-1000000	-1000000	
2,760	772,95	-1000000	-1000000	-1000000	
2,780	766,92	-1000000	-1000000	-1000000	
2,800	763,70	-1000000	-1000000	-1000000	
2,820	762,18	-1000000	-1000000	-1000000	
