Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	860,07	-1000000	-1000000	-1000000	
0,02000	859,96	-1000000	-1000000	-1000000	
0,04000	859,95	-1000000	-1000000	-1000000	
0,06000	861,55	-1000000	-1000000	-1000000	
0,08000	862,51	-1000000	-1000000	-1000000	
0,1000	860,81	-1000000	-1000000	-1000000	
0,1200	858,70	-1000000	-1000000	-1000000	
0,1400	856,81	-1000000	-1000000	-1000000	
0,1600	857,02	-1000000	-1000000	-1000000	
0,1800	859,21	-1000000	-1000000	-1000000	
0,2000	860,70	-1000000	-1000000	-1000000	
0,2200	862,39	-1000000	-1000000	-1000000	
0,2400	864,22	-1000000	-1000000	-1000000	
0,2600	863,52	-1000000	-1000000	-1000000	
0,2800	862,07	-1000000	-1000000	-1000000	
0,3000	860,52	-1000000	-1000000	-1000000	
0,3200	858,29	-1000000	-1000000	-1000000	
0,3400	858,22	-1000000	-1000000	-1000000	
0,3600	859,58	-1000000	-1000000	-1000000	
0,3800	861,31	-1000000	-1000000	-1000000	
0,4000	862,64	-1000000	-1000000	-1000000	
0,4200	862,20	-1000000	-1000000	-1000000	
0,4400	861,61	-1000000	-1000000	-1000000	
0,4600	862,62	-1000000	-1000000	-1000000	
0,4800	863,01	-1000000	-1000000	-1000000	
0,5000	863,46	-1000000	-1000000	-1000000	
0,5200	863,57	-1000000	-1000000	-1000000	
0,5400	863,75	-1000000	-1000000	-1000000	
0,5600	865,30	-1000000	-1000000	-1000000	
0,5800	866,09	-1000000	-1000000	-1000000	
0,6000	865,14	-1000000	-1000000	-1000000	
0,6200	865,27	-1000000	-1000000	-1000000	
0,6400	864,73	-1000000	-1000000	-1000000	
0,6600	863,86	-1000000	-1000000	-1000000	
0,6800	863,45	-1000000	-1000000	-1000000	
0,7000	861,60	-1000000	-1000000	-1000000	
0,7200	860,98	-1000000	-1000000	-1000000	
0,7400	863,73	-1000000	-1000000	-1000000	
0,7600	866,54	-1000000	-1000000	-1000000	
0,7800	868,81	-1000000	-1000000	-1000000	
0,8000	870,16	-1000000	-1000000	-1000000	
0,8200	869,17	-1000000	-1000000	-1000000	
0,8400	868,62	-1000000	-1000000	-1000000	
0,8600	867,63	-1000000	-1000000	-1000000	
0,8800	865,64	-1000000	-1000000	-1000000	
0,9000	865,39	-1000000	-1000000	-1000000	
0,9200	865,66	-1000000	-1000000	-1000000	
0,9400	866,42	-1000000	-1000000	-1000000	
0,9600	869,94	-1000000	-1000000	-1000000	
0,9800	873,16	-1000000	-1000000	-1000000	
1,000	873,58	-1000000	-1000000	-1000000	
1,020	871,68	-1000000	-1000000	-1000000	
1,040	867,28	-1000000	-1000000	-1000000	
1,060	864,06	-1000000	-1000000	-1000000	
1,080	862,96	-1000000	-1000000	-1000000	
1,100	862,14	-1000000	-1000000	-1000000	
1,120	862,96	-1000000	-1000000	-1000000	
1,140	864,80	-1000000	-1000000	-1000000	
1,160	865,33	-1000000	-1000000	-1000000	
1,180	866,05	-1000000	-1000000	-1000000	
1,200	864,95	-1000000	-1000000	-1000000	
1,220	862,71	-1000000	-1000000	-1000000	
1,240	862,63	-1000000	-1000000	-1000000	
1,260	862,66	-1000000	-1000000	-1000000	
1,280	861,56	-1000000	-1000000	-1000000	
1,300	861,88	-1000000	-1000000	-1000000	
1,320	861,90	-1000000	-1000000	-1000000	
1,340	862,40	-1000000	-1000000	-1000000	
1,360	863,86	-1000000	-1000000	-1000000	
1,380	862,41	-1000000	-1000000	-1000000	
1,400	860,14	-1000000	-1000000	-1000000	
1,420	859,29	-1000000	-1000000	-1000000	
1,440	858,10	-1000000	-1000000	-1000000	
1,460	858,57	-1000000	-1000000	-1000000	
1,480	860,24	-1000000	-1000000	-1000000	
1,500	860,90	-1000000	-1000000	-1000000	
1,520	862,68	-1000000	-1000000	-1000000	
1,540	864,07	-1000000	-1000000	-1000000	
1,560	864,24	-1000000	-1000000	-1000000	
1,580	865,41	-1000000	-1000000	-1000000	
1,600	864,96	-1000000	-1000000	-1000000	
1,620	862,87	-1000000	-1000000	-1000000	
1,640	862,24	-1000000	-1000000	-1000000	
1,660	861,36	-1000000	-1000000	-1000000	
1,680	860,31	-1000000	-1000000	-1000000	
1,700	860,46	-1000000	-1000000	-1000000	
1,720	861,74	-1000000	-1000000	-1000000	
1,740	864,88	-1000000	-1000000	-1000000	
1,760	869,06	-1000000	-1000000	-1000000	
1,780	870,59	-1000000	-1000000	-1000000	
1,800	869,73	-1000000	-1000000	-1000000	
1,820	865,89	-1000000	-1000000	-1000000	
1,840	860,52	-1000000	-1000000	-1000000	
1,860	858,10	-1000000	-1000000	-1000000	
1,880	858,92	-1000000	-1000000	-1000000	
1,900	861,61	-1000000	-1000000	-1000000	
1,920	865,91	-1000000	-1000000	-1000000	
1,940	867,78	-1000000	-1000000	-1000000	
1,960	866,82	-1000000	-1000000	-1000000	
1,980	865,22	-1000000	-1000000	-1000000	
2,000	863,35	-1000000	-1000000	-1000000	
2,020	863,86	-1000000	-1000000	-1000000	
2,040	866,24	-1000000	-1000000	-1000000	
2,060	867,17	-1000000	-1000000	-1000000	
2,080	866,91	-1000000	-1000000	-1000000	
2,100	865,12	-1000000	-1000000	-1000000	
2,120	863,04	-1000000	-1000000	-1000000	
2,140	863,39	-1000000	-1000000	-1000000	
2,160	864,45	-1000000	-1000000	-1000000	
2,180	865,79	-1000000	-1000000	-1000000	
2,200	867,73	-1000000	-1000000	-1000000	
2,220	867,16	-1000000	-1000000	-1000000	
2,240	866,11	-1000000	-1000000	-1000000	
2,260	865,07	-1000000	-1000000	-1000000	
2,280	861,60	-1000000	-1000000	-1000000	
2,300	858,24	-1000000	-1000000	-1000000	
2,320	856,63	-1000000	-1000000	-1000000	
2,340	855,51	-1000000	-1000000	-1000000	
2,360	857,60	-1000000	-1000000	-1000000	
2,380	860,33	-1000000	-1000000	-1000000	
2,400	861,15	-1000000	-1000000	-1000000	
2,420	861,55	-1000000	-1000000	-1000000	
2,440	860,90	-1000000	-1000000	-1000000	
2,460	859,81	-1000000	-1000000	-1000000	
2,480	860,89	-1000000	-1000000	-1000000	
2,500	861,00	-1000000	-1000000	-1000000	
2,520	860,78	-1000000	-1000000	-1000000	
2,540	861,89	-1000000	-1000000	-1000000	
2,560	862,06	-1000000	-1000000	-1000000	
2,580	861,84	-1000000	-1000000	-1000000	
2,600	862,45	-1000000	-1000000	-1000000	
2,620	862,14	-1000000	-1000000	-1000000	
2,640	862,67	-1000000	-1000000	-1000000	
2,660	862,28	-1000000	-1000000	-1000000	
2,680	859,09	-1000000	-1000000	-1000000	
2,700	856,39	-1000000	-1000000	-1000000	
2,720	854,52	-1000000	-1000000	-1000000	
2,740	853,78	-1000000	-1000000	-1000000	
2,760	856,43	-1000000	-1000000	-1000000	
2,780	858,86	-1000000	-1000000	-1000000	
2,800	859,54	-1000000	-1000000	-1000000	
2,820	860,04	-1000000	-1000000	-1000000	
2,840	858,07	-1000000	-1000000	-1000000	
2,860	855,42	-1000000	-1000000	-1000000	
2,880	854,16	-1000000	-1000000	-1000000	
2,900	852,95	-1000000	-1000000	-1000000	
2,920	854,00	-1000000	-1000000	-1000000	
2,940	856,53	-1000000	-1000000	-1000000	
2,960	857,53	-1000000	-1000000	-1000000	
2,980	858,43	-1000000	-1000000	-1000000	
3,000	857,35	-1000000	-1000000	-1000000	
3,020	853,39	-1000000	-1000000	-1000000	
3,040	850,99	-1000000	-1000000	-1000000	
3,060	850,05	-1000000	-1000000	-1000000	
3,080	850,36	-1000000	-1000000	-1000000	
3,100	853,71	-1000000	-1000000	-1000000	
3,120	858,50	-1000000	-1000000	-1000000	
3,140	863,66	-1000000	-1000000	-1000000	
3,160	868,75	-1000000	-1000000	-1000000	
3,180	869,87	-1000000	-1000000	-1000000	
3,200	867,84	-1000000	-1000000	-1000000	
