Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	745,03	-1000000	-1000000	-1000000	
0,02000	745,19	-1000000	-1000000	-1000000	
0,04000	744,93	-1000000	-1000000	-1000000	
0,06000	744,47	-1000000	-1000000	-1000000	
0,08000	744,44	-1000000	-1000000	-1000000	
0,1000	744,75	-1000000	-1000000	-1000000	
0,1200	744,92	-1000000	-1000000	-1000000	
0,1400	745,13	-1000000	-1000000	-1000000	
0,1600	745,29	-1000000	-1000000	-1000000	
0,1800	745,39	-1000000	-1000000	-1000000	
0,2000	745,08	-1000000	-1000000	-1000000	
0,2200	744,73	-1000000	-1000000	-1000000	
0,2400	744,28	-1000000	-1000000	-1000000	
0,2600	744,04	-1000000	-1000000	-1000000	
0,2800	744,19	-1000000	-1000000	-1000000	
0,3000	744,66	-1000000	-1000000	-1000000	
0,3200	745,02	-1000000	-1000000	-1000000	
0,3400	744,99	-1000000	-1000000	-1000000	
0,3600	744,34	-1000000	-1000000	-1000000	
0,3800	743,04	-1000000	-1000000	-1000000	
0,4000	741,28	-1000000	-1000000	-1000000	
0,4200	739,75	-1000000	-1000000	-1000000	
0,4400	739,38	-1000000	-1000000	-1000000	
0,4600	740,28	-1000000	-1000000	-1000000	
0,4800	741,69	-1000000	-1000000	-1000000	
0,5000	742,91	-1000000	-1000000	-1000000	
0,5200	743,67	-1000000	-1000000	-1000000	
0,5400	744,23	-1000000	-1000000	-1000000	
0,5600	744,10	-1000000	-1000000	-1000000	
0,5800	743,40	-1000000	-1000000	-1000000	
0,6000	742,36	-1000000	-1000000	-1000000	
0,6200	741,43	-1000000	-1000000	-1000000	
0,6400	740,51	-1000000	-1000000	-1000000	
0,6600	740,23	-1000000	-1000000	-1000000	
0,6800	740,48	-1000000	-1000000	-1000000	
0,7000	741,59	-1000000	-1000000	-1000000	
0,7200	743,37	-1000000	-1000000	-1000000	
0,7400	745,56	-1000000	-1000000	-1000000	
0,7600	746,95	-1000000	-1000000	-1000000	
0,7800	746,64	-1000000	-1000000	-1000000	
0,8000	744,92	-1000000	-1000000	-1000000	
0,8200	742,43	-1000000	-1000000	-1000000	
0,8400	739,99	-1000000	-1000000	-1000000	
0,8600	738,06	-1000000	-1000000	-1000000	
0,8800	737,01	-1000000	-1000000	-1000000	
0,9000	736,92	-1000000	-1000000	-1000000	
0,9200	737,75	-1000000	-1000000	-1000000	
0,9400	738,68	-1000000	-1000000	-1000000	
0,9600	739,49	-1000000	-1000000	-1000000	
0,9800	739,63	-1000000	-1000000	-1000000	
1,000	739,20	-1000000	-1000000	-1000000	
1,020	738,29	-1000000	-1000000	-1000000	
1,040	737,71	-1000000	-1000000	-1000000	
1,060	737,82	-1000000	-1000000	-1000000	
1,080	738,53	-1000000	-1000000	-1000000	
1,100	739,21	-1000000	-1000000	-1000000	
1,120	739,89	-1000000	-1000000	-1000000	
1,140	740,28	-1000000	-1000000	-1000000	
1,160	740,61	-1000000	-1000000	-1000000	
1,180	741,08	-1000000	-1000000	-1000000	
1,200	741,77	-1000000	-1000000	-1000000	
1,220	742,42	-1000000	-1000000	-1000000	
1,240	743,19	-1000000	-1000000	-1000000	
1,260	744,62	-1000000	-1000000	-1000000	
1,280	746,56	-1000000	-1000000	-1000000	
1,300	747,82	-1000000	-1000000	-1000000	
1,320	748,36	-1000000	-1000000	-1000000	
1,340	748,49	-1000000	-1000000	-1000000	
1,360	748,38	-1000000	-1000000	-1000000	
1,380	747,76	-1000000	-1000000	-1000000	
1,400	746,96	-1000000	-1000000	-1000000	
1,420	745,95	-1000000	-1000000	-1000000	
1,440	745,14	-1000000	-1000000	-1000000	
1,460	744,51	-1000000	-1000000	-1000000	
1,480	744,51	-1000000	-1000000	-1000000	
1,500	744,67	-1000000	-1000000	-1000000	
1,520	745,15	-1000000	-1000000	-1000000	
1,540	745,94	-1000000	-1000000	-1000000	
1,560	746,79	-1000000	-1000000	-1000000	
1,580	746,31	-1000000	-1000000	-1000000	
1,600	744,80	-1000000	-1000000	-1000000	
1,620	742,98	-1000000	-1000000	-1000000	
1,640	741,84	-1000000	-1000000	-1000000	
1,660	740,93	-1000000	-1000000	-1000000	
1,680	740,42	-1000000	-1000000	-1000000	
1,700	740,17	-1000000	-1000000	-1000000	
1,720	740,46	-1000000	-1000000	-1000000	
1,740	741,36	-1000000	-1000000	-1000000	
1,760	742,82	-1000000	-1000000	-1000000	
1,780	744,36	-1000000	-1000000	-1000000	
1,800	745,50	-1000000	-1000000	-1000000	
1,820	745,66	-1000000	-1000000	-1000000	
1,840	745,03	-1000000	-1000000	-1000000	
1,860	744,02	-1000000	-1000000	-1000000	
1,880	743,11	-1000000	-1000000	-1000000	
1,900	741,95	-1000000	-1000000	-1000000	
1,920	741,14	-1000000	-1000000	-1000000	
1,940	740,72	-1000000	-1000000	-1000000	
1,960	741,26	-1000000	-1000000	-1000000	
1,980	742,02	-1000000	-1000000	-1000000	
2,000	743,37	-1000000	-1000000	-1000000	
2,020	744,62	-1000000	-1000000	-1000000	
2,040	746,15	-1000000	-1000000	-1000000	
2,060	746,83	-1000000	-1000000	-1000000	
2,080	746,87	-1000000	-1000000	-1000000	
2,100	745,85	-1000000	-1000000	-1000000	
2,120	744,24	-1000000	-1000000	-1000000	
2,140	742,56	-1000000	-1000000	-1000000	
2,160	741,73	-1000000	-1000000	-1000000	
2,180	741,21	-1000000	-1000000	-1000000	
2,200	740,93	-1000000	-1000000	-1000000	
2,220	741,15	-1000000	-1000000	-1000000	
2,240	742,13	-1000000	-1000000	-1000000	
2,260	743,15	-1000000	-1000000	-1000000	
2,280	743,98	-1000000	-1000000	-1000000	
2,300	744,64	-1000000	-1000000	-1000000	
2,320	745,61	-1000000	-1000000	-1000000	
2,340	746,35	-1000000	-1000000	-1000000	
2,360	747,23	-1000000	-1000000	-1000000	
2,380	747,87	-1000000	-1000000	-1000000	
2,400	748,09	-1000000	-1000000	-1000000	
2,420	747,39	-1000000	-1000000	-1000000	
2,440	746,54	-1000000	-1000000	-1000000	
2,460	746,12	-1000000	-1000000	-1000000	
2,480	746,59	-1000000	-1000000	-1000000	
2,500	747,89	-1000000	-1000000	-1000000	
2,520	749,70	-1000000	-1000000	-1000000	
2,540	751,19	-1000000	-1000000	-1000000	
2,560	751,39	-1000000	-1000000	-1000000	
2,580	750,34	-1000000	-1000000	-1000000	
2,600	748,87	-1000000	-1000000	-1000000	
2,620	747,79	-1000000	-1000000	-1000000	
2,640	747,13	-1000000	-1000000	-1000000	
2,660	746,75	-1000000	-1000000	-1000000	
2,680	746,46	-1000000	-1000000	-1000000	
2,700	746,26	-1000000	-1000000	-1000000	
2,720	746,00	-1000000	-1000000	-1000000	
2,740	745,75	-1000000	-1000000	-1000000	
2,760	745,47	-1000000	-1000000	-1000000	
2,780	745,08	-1000000	-1000000	-1000000	
2,800	744,51	-1000000	-1000000	-1000000	
2,820	743,93	-1000000	-1000000	-1000000	
