Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	180,67	-1000000	-1000000	-1000000	
0,02000	180,31	-1000000	-1000000	-1000000	
0,04000	180,49	-1000000	-1000000	-1000000	
0,06000	181,26	-1000000	-1000000	-1000000	
0,08000	182,43	-1000000	-1000000	-1000000	
0,1000	183,45	-1000000	-1000000	-1000000	
0,1200	183,96	-1000000	-1000000	-1000000	
0,1400	183,92	-1000000	-1000000	-1000000	
0,1600	183,45	-1000000	-1000000	-1000000	
0,1800	183,07	-1000000	-1000000	-1000000	
0,2000	182,87	-1000000	-1000000	-1000000	
0,2200	182,99	-1000000	-1000000	-1000000	
0,2400	183,52	-1000000	-1000000	-1000000	
0,2600	184,50	-1000000	-1000000	-1000000	
0,2800	185,56	-1000000	-1000000	-1000000	
0,3000	186,38	-1000000	-1000000	-1000000	
0,3200	186,49	-1000000	-1000000	-1000000	
0,3400	185,98	-1000000	-1000000	-1000000	
0,3600	185,16	-1000000	-1000000	-1000000	
0,3800	184,61	-1000000	-1000000	-1000000	
0,4000	184,59	-1000000	-1000000	-1000000	
0,4200	185,03	-1000000	-1000000	-1000000	
0,4400	185,64	-1000000	-1000000	-1000000	
0,4600	186,48	-1000000	-1000000	-1000000	
0,4800	187,28	-1000000	-1000000	-1000000	
0,5000	187,78	-1000000	-1000000	-1000000	
0,5200	187,35	-1000000	-1000000	-1000000	
0,5400	186,13	-1000000	-1000000	-1000000	
0,5600	184,56	-1000000	-1000000	-1000000	
0,5800	183,56	-1000000	-1000000	-1000000	
0,6000	183,35	-1000000	-1000000	-1000000	
0,6200	184,02	-1000000	-1000000	-1000000	
0,6400	185,03	-1000000	-1000000	-1000000	
0,6600	186,02	-1000000	-1000000	-1000000	
0,6800	186,67	-1000000	-1000000	-1000000	
0,7000	186,75	-1000000	-1000000	-1000000	
0,7200	186,12	-1000000	-1000000	-1000000	
0,7400	184,89	-1000000	-1000000	-1000000	
0,7600	183,68	-1000000	-1000000	-1000000	
0,7800	183,03	-1000000	-1000000	-1000000	
0,8000	183,19	-1000000	-1000000	-1000000	
0,8200	183,88	-1000000	-1000000	-1000000	
0,8400	184,88	-1000000	-1000000	-1000000	
0,8600	186,12	-1000000	-1000000	-1000000	
0,8800	187,16	-1000000	-1000000	-1000000	
0,9000	187,49	-1000000	-1000000	-1000000	
0,9200	186,95	-1000000	-1000000	-1000000	
0,9400	186,00	-1000000	-1000000	-1000000	
0,9600	185,11	-1000000	-1000000	-1000000	
0,9800	184,68	-1000000	-1000000	-1000000	
1,000	184,73	-1000000	-1000000	-1000000	
1,020	185,26	-1000000	-1000000	-1000000	
1,040	186,31	-1000000	-1000000	-1000000	
1,060	187,66	-1000000	-1000000	-1000000	
1,080	188,78	-1000000	-1000000	-1000000	
1,100	188,96	-1000000	-1000000	-1000000	
1,120	187,93	-1000000	-1000000	-1000000	
1,140	186,17	-1000000	-1000000	-1000000	
1,160	184,26	-1000000	-1000000	-1000000	
1,180	182,80	-1000000	-1000000	-1000000	
1,200	182,05	-1000000	-1000000	-1000000	
1,220	182,23	-1000000	-1000000	-1000000	
1,240	183,26	-1000000	-1000000	-1000000	
1,260	184,79	-1000000	-1000000	-1000000	
