Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	959,63	-1000000	-1000000	-1000000	
0,02000	959,30	-1000000	-1000000	-1000000	
0,04000	959,05	-1000000	-1000000	-1000000	
0,06000	958,29	-1000000	-1000000	-1000000	
0,08000	956,68	-1000000	-1000000	-1000000	
0,1000	955,24	-1000000	-1000000	-1000000	
0,1200	954,73	-1000000	-1000000	-1000000	
0,1400	955,76	-1000000	-1000000	-1000000	
0,1600	957,07	-1000000	-1000000	-1000000	
0,1800	957,12	-1000000	-1000000	-1000000	
0,2000	956,07	-1000000	-1000000	-1000000	
0,2200	954,09	-1000000	-1000000	-1000000	
0,2400	951,92	-1000000	-1000000	-1000000	
0,2600	951,95	-1000000	-1000000	-1000000	
0,2800	953,97	-1000000	-1000000	-1000000	
0,3000	957,05	-1000000	-1000000	-1000000	
0,3200	960,04	-1000000	-1000000	-1000000	
0,3400	961,85	-1000000	-1000000	-1000000	
0,3600	961,93	-1000000	-1000000	-1000000	
0,3800	961,22	-1000000	-1000000	-1000000	
0,4000	960,41	-1000000	-1000000	-1000000	
0,4200	959,82	-1000000	-1000000	-1000000	
0,4400	958,71	-1000000	-1000000	-1000000	
0,4600	956,19	-1000000	-1000000	-1000000	
0,4800	952,39	-1000000	-1000000	-1000000	
0,5000	949,51	-1000000	-1000000	-1000000	
0,5200	949,39	-1000000	-1000000	-1000000	
0,5400	952,83	-1000000	-1000000	-1000000	
0,5600	957,70	-1000000	-1000000	-1000000	
0,5800	960,91	-1000000	-1000000	-1000000	
0,6000	960,85	-1000000	-1000000	-1000000	
0,6200	957,84	-1000000	-1000000	-1000000	
0,6400	953,23	-1000000	-1000000	-1000000	
0,6600	949,32	-1000000	-1000000	-1000000	
0,6800	946,29	-1000000	-1000000	-1000000	
0,7000	943,24	-1000000	-1000000	-1000000	
0,7200	939,92	-1000000	-1000000	-1000000	
0,7400	939,30	-1000000	-1000000	-1000000	
0,7600	942,76	-1000000	-1000000	-1000000	
0,7800	949,02	-1000000	-1000000	-1000000	
0,8000	955,25	-1000000	-1000000	-1000000	
0,8200	958,46	-1000000	-1000000	-1000000	
0,8400	958,09	-1000000	-1000000	-1000000	
0,8600	955,23	-1000000	-1000000	-1000000	
0,8800	952,05	-1000000	-1000000	-1000000	
0,9000	951,10	-1000000	-1000000	-1000000	
0,9200	952,68	-1000000	-1000000	-1000000	
0,9400	956,20	-1000000	-1000000	-1000000	
0,9600	959,90	-1000000	-1000000	-1000000	
0,9800	961,64	-1000000	-1000000	-1000000	
1,000	961,40	-1000000	-1000000	-1000000	
1,020	959,77	-1000000	-1000000	-1000000	
1,040	957,38	-1000000	-1000000	-1000000	
1,060	955,54	-1000000	-1000000	-1000000	
1,080	955,09	-1000000	-1000000	-1000000	
1,100	957,20	-1000000	-1000000	-1000000	
1,120	960,85	-1000000	-1000000	-1000000	
1,140	963,29	-1000000	-1000000	-1000000	
1,160	962,36	-1000000	-1000000	-1000000	
1,180	958,50	-1000000	-1000000	-1000000	
1,200	953,86	-1000000	-1000000	-1000000	
1,220	951,13	-1000000	-1000000	-1000000	
1,240	951,52	-1000000	-1000000	-1000000	
1,260	953,82	-1000000	-1000000	-1000000	
1,280	956,05	-1000000	-1000000	-1000000	
1,300	957,73	-1000000	-1000000	-1000000	
1,320	958,08	-1000000	-1000000	-1000000	
1,340	957,05	-1000000	-1000000	-1000000	
1,360	955,56	-1000000	-1000000	-1000000	
1,380	953,95	-1000000	-1000000	-1000000	
1,400	952,54	-1000000	-1000000	-1000000	
1,420	951,69	-1000000	-1000000	-1000000	
1,440	952,01	-1000000	-1000000	-1000000	
1,460	953,65	-1000000	-1000000	-1000000	
1,480	954,64	-1000000	-1000000	-1000000	
1,500	953,57	-1000000	-1000000	-1000000	
1,520	951,54	-1000000	-1000000	-1000000	
1,540	950,10	-1000000	-1000000	-1000000	
1,560	950,13	-1000000	-1000000	-1000000	
1,580	952,28	-1000000	-1000000	-1000000	
1,600	954,79	-1000000	-1000000	-1000000	
1,620	954,63	-1000000	-1000000	-1000000	
1,640	951,13	-1000000	-1000000	-1000000	
1,660	946,31	-1000000	-1000000	-1000000	
1,680	942,87	-1000000	-1000000	-1000000	
1,700	944,08	-1000000	-1000000	-1000000	
1,720	948,22	-1000000	-1000000	-1000000	
1,740	951,55	-1000000	-1000000	-1000000	
1,760	952,49	-1000000	-1000000	-1000000	
1,780	951,90	-1000000	-1000000	-1000000	
1,800	951,63	-1000000	-1000000	-1000000	
1,820	953,35	-1000000	-1000000	-1000000	
1,840	954,86	-1000000	-1000000	-1000000	
1,860	955,44	-1000000	-1000000	-1000000	
1,880	955,31	-1000000	-1000000	-1000000	
1,900	955,69	-1000000	-1000000	-1000000	
1,920	957,76	-1000000	-1000000	-1000000	
1,940	962,28	-1000000	-1000000	-1000000	
1,960	966,15	-1000000	-1000000	-1000000	
1,980	966,91	-1000000	-1000000	-1000000	
2,000	964,15	-1000000	-1000000	-1000000	
2,020	958,93	-1000000	-1000000	-1000000	
2,040	954,21	-1000000	-1000000	-1000000	
2,060	952,78	-1000000	-1000000	-1000000	
2,080	953,36	-1000000	-1000000	-1000000	
2,100	955,20	-1000000	-1000000	-1000000	
2,120	956,91	-1000000	-1000000	-1000000	
2,140	957,94	-1000000	-1000000	-1000000	
2,160	958,82	-1000000	-1000000	-1000000	
2,180	958,34	-1000000	-1000000	-1000000	
2,200	955,36	-1000000	-1000000	-1000000	
2,220	951,05	-1000000	-1000000	-1000000	
2,240	945,97	-1000000	-1000000	-1000000	
2,260	941,79	-1000000	-1000000	-1000000	
2,280	940,81	-1000000	-1000000	-1000000	
2,300	943,02	-1000000	-1000000	-1000000	
2,320	946,70	-1000000	-1000000	-1000000	
2,340	950,81	-1000000	-1000000	-1000000	
2,360	954,46	-1000000	-1000000	-1000000	
2,380	957,29	-1000000	-1000000	-1000000	
2,400	958,49	-1000000	-1000000	-1000000	
2,420	956,93	-1000000	-1000000	-1000000	
2,440	952,87	-1000000	-1000000	-1000000	
2,460	947,77	-1000000	-1000000	-1000000	
2,480	942,25	-1000000	-1000000	-1000000	
2,500	938,92	-1000000	-1000000	-1000000	
2,520	941,09	-1000000	-1000000	-1000000	
2,540	947,08	-1000000	-1000000	-1000000	
2,560	953,46	-1000000	-1000000	-1000000	
2,580	957,00	-1000000	-1000000	-1000000	
2,600	956,26	-1000000	-1000000	-1000000	
2,620	953,53	-1000000	-1000000	-1000000	
2,640	951,25	-1000000	-1000000	-1000000	
2,660	949,97	-1000000	-1000000	-1000000	
2,680	950,11	-1000000	-1000000	-1000000	
2,700	951,18	-1000000	-1000000	-1000000	
2,720	952,47	-1000000	-1000000	-1000000	
2,740	954,69	-1000000	-1000000	-1000000	
2,760	958,22	-1000000	-1000000	-1000000	
2,780	962,15	-1000000	-1000000	-1000000	
2,800	965,89	-1000000	-1000000	-1000000	
2,820	967,53	-1000000	-1000000	-1000000	
2,840	965,56	-1000000	-1000000	-1000000	
2,860	961,53	-1000000	-1000000	-1000000	
2,880	956,27	-1000000	-1000000	-1000000	
2,900	950,65	-1000000	-1000000	-1000000	
2,920	947,12	-1000000	-1000000	-1000000	
2,940	946,08	-1000000	-1000000	-1000000	
2,960	946,47	-1000000	-1000000	-1000000	
2,980	947,30	-1000000	-1000000	-1000000	
3,000	946,95	-1000000	-1000000	-1000000	
3,020	946,07	-1000000	-1000000	-1000000	
3,040	946,41	-1000000	-1000000	-1000000	
3,060	947,63	-1000000	-1000000	-1000000	
3,080	950,08	-1000000	-1000000	-1000000	
3,100	953,68	-1000000	-1000000	-1000000	
3,120	956,27	-1000000	-1000000	-1000000	
3,140	956,91	-1000000	-1000000	-1000000	
3,160	954,72	-1000000	-1000000	-1000000	
3,180	949,72	-1000000	-1000000	-1000000	
3,200	942,98	-1000000	-1000000	-1000000	
3,220	937,19	-1000000	-1000000	-1000000	
3,240	933,88	-1000000	-1000000	-1000000	
3,260	933,83	-1000000	-1000000	-1000000	
3,280	936,33	-1000000	-1000000	-1000000	
3,300	940,01	-1000000	-1000000	-1000000	
3,320	943,59	-1000000	-1000000	-1000000	
3,340	946,40	-1000000	-1000000	-1000000	
3,360	947,96	-1000000	-1000000	-1000000	
3,380	949,24	-1000000	-1000000	-1000000	
3,400	950,40	-1000000	-1000000	-1000000	
3,420	952,01	-1000000	-1000000	-1000000	
3,440	955,27	-1000000	-1000000	-1000000	
3,460	959,39	-1000000	-1000000	-1000000	
3,480	962,33	-1000000	-1000000	-1000000	
3,500	962,63	-1000000	-1000000	-1000000	
3,520	958,99	-1000000	-1000000	-1000000	
3,540	953,65	-1000000	-1000000	-1000000	
3,560	950,17	-1000000	-1000000	-1000000	
3,580	950,01	-1000000	-1000000	-1000000	
3,600	951,98	-1000000	-1000000	-1000000	
3,620	954,48	-1000000	-1000000	-1000000	
3,640	955,93	-1000000	-1000000	-1000000	
3,660	955,84	-1000000	-1000000	-1000000	
3,680	954,78	-1000000	-1000000	-1000000	
3,700	953,85	-1000000	-1000000	-1000000	
3,720	953,84	-1000000	-1000000	-1000000	
3,740	954,86	-1000000	-1000000	-1000000	
3,760	955,84	-1000000	-1000000	-1000000	
3,780	957,08	-1000000	-1000000	-1000000	
3,800	958,87	-1000000	-1000000	-1000000	
3,820	960,78	-1000000	-1000000	-1000000	
3,840	962,78	-1000000	-1000000	-1000000	
3,860	964,02	-1000000	-1000000	-1000000	
3,880	963,25	-1000000	-1000000	-1000000	
3,900	961,46	-1000000	-1000000	-1000000	
3,920	959,99	-1000000	-1000000	-1000000	
3,940	959,82	-1000000	-1000000	-1000000	
3,960	960,55	-1000000	-1000000	-1000000	
3,980	960,82	-1000000	-1000000	-1000000	
4,000	959,73	-1000000	-1000000	-1000000	
4,020	957,01	-1000000	-1000000	-1000000	
4,040	953,16	-1000000	-1000000	-1000000	
4,060	949,70	-1000000	-1000000	-1000000	
4,080	949,59	-1000000	-1000000	-1000000	
4,100	953,95	-1000000	-1000000	-1000000	
4,120	960,72	-1000000	-1000000	-1000000	
4,140	966,70	-1000000	-1000000	-1000000	
4,160	969,80	-1000000	-1000000	-1000000	
4,180	970,46	-1000000	-1000000	-1000000	
4,200	969,67	-1000000	-1000000	-1000000	
4,220	966,80	-1000000	-1000000	-1000000	
4,240	962,58	-1000000	-1000000	-1000000	
4,260	957,78	-1000000	-1000000	-1000000	
4,280	952,94	-1000000	-1000000	-1000000	
4,300	948,98	-1000000	-1000000	-1000000	
4,320	946,19	-1000000	-1000000	-1000000	
4,340	944,79	-1000000	-1000000	-1000000	
4,360	945,47	-1000000	-1000000	-1000000	
4,380	947,91	-1000000	-1000000	-1000000	
4,400	951,78	-1000000	-1000000	-1000000	
4,420	956,01	-1000000	-1000000	-1000000	
4,440	959,78	-1000000	-1000000	-1000000	
4,460	962,12	-1000000	-1000000	-1000000	
4,480	962,44	-1000000	-1000000	-1000000	
4,500	961,12	-1000000	-1000000	-1000000	
4,520	959,15	-1000000	-1000000	-1000000	
4,540	958,27	-1000000	-1000000	-1000000	
4,560	959,28	-1000000	-1000000	-1000000	
4,580	960,99	-1000000	-1000000	-1000000	
4,600	961,89	-1000000	-1000000	-1000000	
4,620	960,17	-1000000	-1000000	-1000000	
4,640	956,64	-1000000	-1000000	-1000000	
4,660	953,81	-1000000	-1000000	-1000000	
4,680	952,77	-1000000	-1000000	-1000000	
4,700	953,74	-1000000	-1000000	-1000000	
4,720	955,72	-1000000	-1000000	-1000000	
4,740	957,56	-1000000	-1000000	-1000000	
4,760	958,41	-1000000	-1000000	-1000000	
4,780	957,41	-1000000	-1000000	-1000000	
4,800	955,45	-1000000	-1000000	-1000000	
4,820	953,68	-1000000	-1000000	-1000000	
4,840	952,46	-1000000	-1000000	-1000000	
4,860	952,25	-1000000	-1000000	-1000000	
4,880	953,32	-1000000	-1000000	-1000000	
4,900	955,59	-1000000	-1000000	-1000000	
4,920	957,52	-1000000	-1000000	-1000000	
4,940	958,24	-1000000	-1000000	-1000000	
4,960	958,56	-1000000	-1000000	-1000000	
4,980	959,30	-1000000	-1000000	-1000000	
5,000	960,58	-1000000	-1000000	-1000000	
5,020	961,98	-1000000	-1000000	-1000000	
5,040	962,91	-1000000	-1000000	-1000000	
5,060	962,39	-1000000	-1000000	-1000000	
5,080	959,74	-1000000	-1000000	-1000000	
5,100	956,30	-1000000	-1000000	-1000000	
5,120	953,96	-1000000	-1000000	-1000000	
5,140	953,96	-1000000	-1000000	-1000000	
5,160	955,83	-1000000	-1000000	-1000000	
5,180	957,06	-1000000	-1000000	-1000000	
5,200	956,06	-1000000	-1000000	-1000000	
5,220	952,72	-1000000	-1000000	-1000000	
5,240	948,84	-1000000	-1000000	-1000000	
5,260	947,40	-1000000	-1000000	-1000000	
5,280	949,73	-1000000	-1000000	-1000000	
5,300	954,08	-1000000	-1000000	-1000000	
5,320	956,06	-1000000	-1000000	-1000000	
5,340	953,99	-1000000	-1000000	-1000000	
5,360	950,31	-1000000	-1000000	-1000000	
5,380	948,93	-1000000	-1000000	-1000000	
5,400	951,10	-1000000	-1000000	-1000000	
5,420	954,33	-1000000	-1000000	-1000000	
5,440	956,20	-1000000	-1000000	-1000000	
5,460	956,04	-1000000	-1000000	-1000000	
5,480	954,88	-1000000	-1000000	-1000000	
5,500	953,85	-1000000	-1000000	-1000000	
5,520	952,88	-1000000	-1000000	-1000000	
5,540	951,27	-1000000	-1000000	-1000000	
5,560	948,64	-1000000	-1000000	-1000000	
5,580	946,90	-1000000	-1000000	-1000000	
5,600	948,50	-1000000	-1000000	-1000000	
5,620	952,50	-1000000	-1000000	-1000000	
5,640	956,52	-1000000	-1000000	-1000000	
5,660	958,94	-1000000	-1000000	-1000000	
5,680	959,47	-1000000	-1000000	-1000000	
5,700	958,38	-1000000	-1000000	-1000000	
5,720	956,03	-1000000	-1000000	-1000000	
5,740	953,98	-1000000	-1000000	-1000000	
5,760	954,41	-1000000	-1000000	-1000000	
5,780	957,24	-1000000	-1000000	-1000000	
5,800	961,29	-1000000	-1000000	-1000000	
5,820	963,77	-1000000	-1000000	-1000000	
5,840	962,46	-1000000	-1000000	-1000000	
5,860	958,27	-1000000	-1000000	-1000000	
5,880	954,25	-1000000	-1000000	-1000000	
5,900	952,76	-1000000	-1000000	-1000000	
5,920	953,32	-1000000	-1000000	-1000000	
5,940	953,90	-1000000	-1000000	-1000000	
5,960	953,27	-1000000	-1000000	-1000000	
5,980	953,29	-1000000	-1000000	-1000000	
6,000	956,73	-1000000	-1000000	-1000000	
6,020	964,00	-1000000	-1000000	-1000000	
6,040	972,32	-1000000	-1000000	-1000000	
6,060	977,65	-1000000	-1000000	-1000000	
6,080	978,44	-1000000	-1000000	-1000000	
6,100	975,42	-1000000	-1000000	-1000000	
6,120	970,07	-1000000	-1000000	-1000000	
6,140	964,83	-1000000	-1000000	-1000000	
6,160	962,48	-1000000	-1000000	-1000000	
6,180	963,63	-1000000	-1000000	-1000000	
6,200	966,28	-1000000	-1000000	-1000000	
6,220	967,53	-1000000	-1000000	-1000000	
6,240	966,13	-1000000	-1000000	-1000000	
6,260	962,07	-1000000	-1000000	-1000000	
6,280	956,50	-1000000	-1000000	-1000000	
6,300	951,06	-1000000	-1000000	-1000000	
6,320	947,33	-1000000	-1000000	-1000000	
6,340	947,58	-1000000	-1000000	-1000000	
6,360	952,27	-1000000	-1000000	-1000000	
6,380	959,62	-1000000	-1000000	-1000000	
6,400	966,21	-1000000	-1000000	-1000000	
6,420	969,10	-1000000	-1000000	-1000000	
6,440	967,88	-1000000	-1000000	-1000000	
6,460	964,52	-1000000	-1000000	-1000000	
6,480	962,32	-1000000	-1000000	-1000000	
6,500	962,84	-1000000	-1000000	-1000000	
6,520	963,88	-1000000	-1000000	-1000000	
6,540	962,59	-1000000	-1000000	-1000000	
6,560	958,02	-1000000	-1000000	-1000000	
6,580	952,90	-1000000	-1000000	-1000000	
6,600	950,54	-1000000	-1000000	-1000000	
6,620	951,34	-1000000	-1000000	-1000000	
6,640	954,38	-1000000	-1000000	-1000000	
6,660	958,09	-1000000	-1000000	-1000000	
6,680	959,90	-1000000	-1000000	-1000000	
6,700	959,50	-1000000	-1000000	-1000000	
6,720	958,40	-1000000	-1000000	-1000000	
6,740	958,05	-1000000	-1000000	-1000000	
6,760	957,50	-1000000	-1000000	-1000000	
6,780	956,14	-1000000	-1000000	-1000000	
6,800	953,78	-1000000	-1000000	-1000000	
6,820	952,22	-1000000	-1000000	-1000000	
6,840	951,83	-1000000	-1000000	-1000000	
6,860	951,36	-1000000	-1000000	-1000000	
6,880	951,84	-1000000	-1000000	-1000000	
6,900	955,04	-1000000	-1000000	-1000000	
6,920	960,30	-1000000	-1000000	-1000000	
6,940	966,17	-1000000	-1000000	-1000000	
6,960	969,84	-1000000	-1000000	-1000000	
6,980	968,97	-1000000	-1000000	-1000000	
7,000	963,73	-1000000	-1000000	-1000000	
7,020	956,89	-1000000	-1000000	-1000000	
7,040	950,69	-1000000	-1000000	-1000000	
7,060	946,95	-1000000	-1000000	-1000000	
7,080	946,58	-1000000	-1000000	-1000000	
7,100	948,28	-1000000	-1000000	-1000000	
7,120	949,88	-1000000	-1000000	-1000000	
7,140	950,33	-1000000	-1000000	-1000000	
7,160	950,95	-1000000	-1000000	-1000000	
7,180	953,39	-1000000	-1000000	-1000000	
7,200	956,54	-1000000	-1000000	-1000000	
7,220	958,95	-1000000	-1000000	-1000000	
7,240	960,38	-1000000	-1000000	-1000000	
7,260	959,44	-1000000	-1000000	-1000000	
7,280	955,74	-1000000	-1000000	-1000000	
7,300	951,46	-1000000	-1000000	-1000000	
7,320	948,81	-1000000	-1000000	-1000000	
7,340	949,46	-1000000	-1000000	-1000000	
7,360	953,59	-1000000	-1000000	-1000000	
7,380	959,92	-1000000	-1000000	-1000000	
7,400	965,64	-1000000	-1000000	-1000000	
7,420	967,87	-1000000	-1000000	-1000000	
7,440	965,09	-1000000	-1000000	-1000000	
7,460	959,40	-1000000	-1000000	-1000000	
7,480	953,78	-1000000	-1000000	-1000000	
7,500	949,70	-1000000	-1000000	-1000000	
7,520	948,15	-1000000	-1000000	-1000000	
7,540	949,81	-1000000	-1000000	-1000000	
