Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	430,10	-1000000	-1000000	-1000000	
0,02000	430,05	-1000000	-1000000	-1000000	
0,04000	429,67	-1000000	-1000000	-1000000	
0,06000	429,04	-1000000	-1000000	-1000000	
0,08000	428,71	-1000000	-1000000	-1000000	
0,1000	428,98	-1000000	-1000000	-1000000	
0,1200	429,53	-1000000	-1000000	-1000000	
0,1400	430,15	-1000000	-1000000	-1000000	
0,1600	430,80	-1000000	-1000000	-1000000	
0,1800	431,53	-1000000	-1000000	-1000000	
0,2000	431,84	-1000000	-1000000	-1000000	
0,2200	431,52	-1000000	-1000000	-1000000	
0,2400	430,61	-1000000	-1000000	-1000000	
0,2600	429,79	-1000000	-1000000	-1000000	
0,2800	429,51	-1000000	-1000000	-1000000	
0,3000	429,53	-1000000	-1000000	-1000000	
0,3200	429,38	-1000000	-1000000	-1000000	
0,3400	428,92	-1000000	-1000000	-1000000	
0,3600	429,10	-1000000	-1000000	-1000000	
0,3800	430,08	-1000000	-1000000	-1000000	
0,4000	430,94	-1000000	-1000000	-1000000	
0,4200	430,74	-1000000	-1000000	-1000000	
0,4400	429,92	-1000000	-1000000	-1000000	
0,4600	429,57	-1000000	-1000000	-1000000	
0,4800	429,83	-1000000	-1000000	-1000000	
0,5000	430,06	-1000000	-1000000	-1000000	
0,5200	430,03	-1000000	-1000000	-1000000	
0,5400	430,04	-1000000	-1000000	-1000000	
0,5600	430,21	-1000000	-1000000	-1000000	
0,5800	430,83	-1000000	-1000000	-1000000	
0,6000	431,49	-1000000	-1000000	-1000000	
0,6200	431,51	-1000000	-1000000	-1000000	
0,6400	430,92	-1000000	-1000000	-1000000	
0,6600	430,59	-1000000	-1000000	-1000000	
0,6800	430,86	-1000000	-1000000	-1000000	
0,7000	431,06	-1000000	-1000000	-1000000	
0,7200	430,82	-1000000	-1000000	-1000000	
0,7400	430,18	-1000000	-1000000	-1000000	
0,7600	429,55	-1000000	-1000000	-1000000	
0,7800	429,50	-1000000	-1000000	-1000000	
0,8000	430,20	-1000000	-1000000	-1000000	
