Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	335,22	-1000000	-1000000	-1000000	
0,02000	335,29	-1000000	-1000000	-1000000	
0,04000	335,84	-1000000	-1000000	-1000000	
0,06000	336,05	-1000000	-1000000	-1000000	
0,08000	335,80	-1000000	-1000000	-1000000	
0,1000	335,62	-1000000	-1000000	-1000000	
0,1200	335,74	-1000000	-1000000	-1000000	
0,1400	335,76	-1000000	-1000000	-1000000	
0,1600	335,64	-1000000	-1000000	-1000000	
0,1800	335,23	-1000000	-1000000	-1000000	
0,2000	334,95	-1000000	-1000000	-1000000	
0,2200	335,28	-1000000	-1000000	-1000000	
0,2400	336,25	-1000000	-1000000	-1000000	
0,2600	336,90	-1000000	-1000000	-1000000	
0,2800	337,00	-1000000	-1000000	-1000000	
0,3000	336,98	-1000000	-1000000	-1000000	
0,3200	337,08	-1000000	-1000000	-1000000	
0,3400	336,83	-1000000	-1000000	-1000000	
0,3600	336,32	-1000000	-1000000	-1000000	
0,3800	335,90	-1000000	-1000000	-1000000	
0,4000	335,36	-1000000	-1000000	-1000000	
0,4200	334,60	-1000000	-1000000	-1000000	
0,4400	334,12	-1000000	-1000000	-1000000	
0,4600	334,18	-1000000	-1000000	-1000000	
0,4800	334,48	-1000000	-1000000	-1000000	
0,5000	334,75	-1000000	-1000000	-1000000	
0,5200	334,72	-1000000	-1000000	-1000000	
0,5400	334,66	-1000000	-1000000	-1000000	
0,5600	335,07	-1000000	-1000000	-1000000	
0,5800	335,39	-1000000	-1000000	-1000000	
0,6000	334,99	-1000000	-1000000	-1000000	
0,6200	333,91	-1000000	-1000000	-1000000	
0,6400	333,20	-1000000	-1000000	-1000000	
0,6600	333,24	-1000000	-1000000	-1000000	
0,6800	333,72	-1000000	-1000000	-1000000	
0,7000	334,03	-1000000	-1000000	-1000000	
0,7200	333,84	-1000000	-1000000	-1000000	
0,7400	333,38	-1000000	-1000000	-1000000	
0,7600	333,34	-1000000	-1000000	-1000000	
0,7800	333,81	-1000000	-1000000	-1000000	
0,8000	333,97	-1000000	-1000000	-1000000	
0,8200	333,40	-1000000	-1000000	-1000000	
0,8400	332,71	-1000000	-1000000	-1000000	
0,8600	332,37	-1000000	-1000000	-1000000	
0,8800	332,44	-1000000	-1000000	-1000000	
0,9000	332,76	-1000000	-1000000	-1000000	
0,9200	332,97	-1000000	-1000000	-1000000	
0,9400	332,88	-1000000	-1000000	-1000000	
0,9600	332,86	-1000000	-1000000	-1000000	
0,9800	333,27	-1000000	-1000000	-1000000	
1,000	333,92	-1000000	-1000000	-1000000	
1,020	334,40	-1000000	-1000000	-1000000	
1,040	334,66	-1000000	-1000000	-1000000	
1,060	334,65	-1000000	-1000000	-1000000	
1,080	334,62	-1000000	-1000000	-1000000	
1,100	334,87	-1000000	-1000000	-1000000	
1,120	335,08	-1000000	-1000000	-1000000	
1,140	335,28	-1000000	-1000000	-1000000	
1,160	335,49	-1000000	-1000000	-1000000	
1,180	335,88	-1000000	-1000000	-1000000	
1,200	335,84	-1000000	-1000000	-1000000	
1,220	335,65	-1000000	-1000000	-1000000	
1,240	335,87	-1000000	-1000000	-1000000	
1,260	336,67	-1000000	-1000000	-1000000	
1,280	337,09	-1000000	-1000000	-1000000	
1,300	336,81	-1000000	-1000000	-1000000	
1,320	336,26	-1000000	-1000000	-1000000	
1,340	335,97	-1000000	-1000000	-1000000	
1,360	336,14	-1000000	-1000000	-1000000	
1,380	336,63	-1000000	-1000000	-1000000	
1,400	337,05	-1000000	-1000000	-1000000	
1,420	337,00	-1000000	-1000000	-1000000	
1,440	337,28	-1000000	-1000000	-1000000	
1,460	338,41	-1000000	-1000000	-1000000	
1,480	339,87	-1000000	-1000000	-1000000	
1,500	340,35	-1000000	-1000000	-1000000	
1,520	340,07	-1000000	-1000000	-1000000	
1,540	339,66	-1000000	-1000000	-1000000	
1,560	339,76	-1000000	-1000000	-1000000	
1,580	339,89	-1000000	-1000000	-1000000	
1,600	339,82	-1000000	-1000000	-1000000	
1,620	339,32	-1000000	-1000000	-1000000	
1,640	339,13	-1000000	-1000000	-1000000	
1,660	339,54	-1000000	-1000000	-1000000	
1,680	340,40	-1000000	-1000000	-1000000	
1,700	341,27	-1000000	-1000000	-1000000	
1,720	341,52	-1000000	-1000000	-1000000	
1,740	341,51	-1000000	-1000000	-1000000	
1,760	341,54	-1000000	-1000000	-1000000	
1,780	341,59	-1000000	-1000000	-1000000	
1,800	341,08	-1000000	-1000000	-1000000	
1,820	340,42	-1000000	-1000000	-1000000	
1,840	339,93	-1000000	-1000000	-1000000	
1,860	339,83	-1000000	-1000000	-1000000	
1,880	340,02	-1000000	-1000000	-1000000	
1,900	340,45	-1000000	-1000000	-1000000	
1,920	340,99	-1000000	-1000000	-1000000	
1,940	341,70	-1000000	-1000000	-1000000	
1,960	342,43	-1000000	-1000000	-1000000	
1,980	342,86	-1000000	-1000000	-1000000	
2,000	342,94	-1000000	-1000000	-1000000	
2,020	342,24	-1000000	-1000000	-1000000	
2,040	341,33	-1000000	-1000000	-1000000	
2,060	340,65	-1000000	-1000000	-1000000	
2,080	340,20	-1000000	-1000000	-1000000	
2,100	339,24	-1000000	-1000000	-1000000	
2,120	338,10	-1000000	-1000000	-1000000	
2,140	337,07	-1000000	-1000000	-1000000	
2,160	336,63	-1000000	-1000000	-1000000	
2,180	337,03	-1000000	-1000000	-1000000	
2,200	337,75	-1000000	-1000000	-1000000	
2,220	337,91	-1000000	-1000000	-1000000	
2,240	337,51	-1000000	-1000000	-1000000	
2,260	337,57	-1000000	-1000000	-1000000	
2,280	337,75	-1000000	-1000000	-1000000	
2,300	337,46	-1000000	-1000000	-1000000	
2,320	336,32	-1000000	-1000000	-1000000	
2,340	335,41	-1000000	-1000000	-1000000	
2,360	335,04	-1000000	-1000000	-1000000	
2,380	335,33	-1000000	-1000000	-1000000	
2,400	335,71	-1000000	-1000000	-1000000	
2,420	336,29	-1000000	-1000000	-1000000	
2,440	337,12	-1000000	-1000000	-1000000	
2,460	338,18	-1000000	-1000000	-1000000	
2,480	339,27	-1000000	-1000000	-1000000	
2,500	340,07	-1000000	-1000000	-1000000	
2,520	340,41	-1000000	-1000000	-1000000	
2,540	340,15	-1000000	-1000000	-1000000	
2,560	339,93	-1000000	-1000000	-1000000	
2,580	339,59	-1000000	-1000000	-1000000	
2,600	339,07	-1000000	-1000000	-1000000	
2,620	337,92	-1000000	-1000000	-1000000	
2,640	337,11	-1000000	-1000000	-1000000	
2,660	337,17	-1000000	-1000000	-1000000	
2,680	338,14	-1000000	-1000000	-1000000	
2,700	338,84	-1000000	-1000000	-1000000	
2,720	339,09	-1000000	-1000000	-1000000	
2,740	339,43	-1000000	-1000000	-1000000	
2,760	340,27	-1000000	-1000000	-1000000	
2,780	340,92	-1000000	-1000000	-1000000	
2,800	340,59	-1000000	-1000000	-1000000	
2,820	339,56	-1000000	-1000000	-1000000	
2,840	338,51	-1000000	-1000000	-1000000	
2,860	338,30	-1000000	-1000000	-1000000	
2,880	338,86	-1000000	-1000000	-1000000	
2,900	339,81	-1000000	-1000000	-1000000	
2,920	340,40	-1000000	-1000000	-1000000	
2,940	341,06	-1000000	-1000000	-1000000	
2,960	342,31	-1000000	-1000000	-1000000	
2,980	343,88	-1000000	-1000000	-1000000	
3,000	344,61	-1000000	-1000000	-1000000	
3,020	344,39	-1000000	-1000000	-1000000	
3,040	344,02	-1000000	-1000000	-1000000	
3,060	343,66	-1000000	-1000000	-1000000	
3,080	342,91	-1000000	-1000000	-1000000	
3,100	342,12	-1000000	-1000000	-1000000	
3,120	341,80	-1000000	-1000000	-1000000	
3,140	341,78	-1000000	-1000000	-1000000	
3,160	342,21	-1000000	-1000000	-1000000	
3,180	343,02	-1000000	-1000000	-1000000	
3,200	344,00	-1000000	-1000000	-1000000	
3,220	344,55	-1000000	-1000000	-1000000	
3,240	344,71	-1000000	-1000000	-1000000	
3,260	345,07	-1000000	-1000000	-1000000	
3,280	345,36	-1000000	-1000000	-1000000	
3,300	345,01	-1000000	-1000000	-1000000	
3,320	344,04	-1000000	-1000000	-1000000	
3,340	343,65	-1000000	-1000000	-1000000	
3,360	343,88	-1000000	-1000000	-1000000	
3,380	344,41	-1000000	-1000000	-1000000	
3,400	344,90	-1000000	-1000000	-1000000	
3,420	345,46	-1000000	-1000000	-1000000	
3,440	345,66	-1000000	-1000000	-1000000	
3,460	345,79	-1000000	-1000000	-1000000	
3,480	346,04	-1000000	-1000000	-1000000	
3,500	345,98	-1000000	-1000000	-1000000	
3,520	345,07	-1000000	-1000000	-1000000	
3,540	343,67	-1000000	-1000000	-1000000	
3,560	342,93	-1000000	-1000000	-1000000	
3,580	342,80	-1000000	-1000000	-1000000	
3,600	342,52	-1000000	-1000000	-1000000	
3,620	341,85	-1000000	-1000000	-1000000	
3,640	341,52	-1000000	-1000000	-1000000	
3,660	341,99	-1000000	-1000000	-1000000	
3,680	343,10	-1000000	-1000000	-1000000	
3,700	343,88	-1000000	-1000000	-1000000	
3,720	343,65	-1000000	-1000000	-1000000	
3,740	342,93	-1000000	-1000000	-1000000	
3,760	342,66	-1000000	-1000000	-1000000	
3,780	342,72	-1000000	-1000000	-1000000	
3,800	341,96	-1000000	-1000000	-1000000	
3,820	340,86	-1000000	-1000000	-1000000	
3,840	340,44	-1000000	-1000000	-1000000	
3,860	340,81	-1000000	-1000000	-1000000	
3,880	341,46	-1000000	-1000000	-1000000	
3,900	342,11	-1000000	-1000000	-1000000	
3,920	342,85	-1000000	-1000000	-1000000	
3,940	343,75	-1000000	-1000000	-1000000	
3,960	345,01	-1000000	-1000000	-1000000	
3,980	345,97	-1000000	-1000000	-1000000	
4,000	345,93	-1000000	-1000000	-1000000	
4,020	344,84	-1000000	-1000000	-1000000	
4,040	343,88	-1000000	-1000000	-1000000	
4,060	343,30	-1000000	-1000000	-1000000	
4,080	342,75	-1000000	-1000000	-1000000	
4,100	341,72	-1000000	-1000000	-1000000	
4,120	340,92	-1000000	-1000000	-1000000	
4,140	340,81	-1000000	-1000000	-1000000	
4,160	341,25	-1000000	-1000000	-1000000	
4,180	342,10	-1000000	-1000000	-1000000	
4,200	343,00	-1000000	-1000000	-1000000	
4,220	343,49	-1000000	-1000000	-1000000	
4,240	343,35	-1000000	-1000000	-1000000	
4,260	343,32	-1000000	-1000000	-1000000	
4,280	343,40	-1000000	-1000000	-1000000	
