Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	700,81	-1000000	-1000000	-1000000	
0,02000	700,27	-1000000	-1000000	-1000000	
0,04000	699,31	-1000000	-1000000	-1000000	
0,06000	698,69	-1000000	-1000000	-1000000	
0,08000	698,36	-1000000	-1000000	-1000000	
0,1000	698,11	-1000000	-1000000	-1000000	
0,1200	697,91	-1000000	-1000000	-1000000	
0,1400	697,95	-1000000	-1000000	-1000000	
0,1600	698,67	-1000000	-1000000	-1000000	
0,1800	700,49	-1000000	-1000000	-1000000	
0,2000	702,62	-1000000	-1000000	-1000000	
0,2200	704,35	-1000000	-1000000	-1000000	
0,2400	705,05	-1000000	-1000000	-1000000	
0,2600	705,20	-1000000	-1000000	-1000000	
0,2800	705,36	-1000000	-1000000	-1000000	
0,3000	705,63	-1000000	-1000000	-1000000	
0,3200	704,79	-1000000	-1000000	-1000000	
0,3400	703,37	-1000000	-1000000	-1000000	
0,3600	702,90	-1000000	-1000000	-1000000	
0,3800	703,77	-1000000	-1000000	-1000000	
0,4000	704,81	-1000000	-1000000	-1000000	
0,4200	705,24	-1000000	-1000000	-1000000	
0,4400	705,14	-1000000	-1000000	-1000000	
0,4600	704,41	-1000000	-1000000	-1000000	
0,4800	703,57	-1000000	-1000000	-1000000	
0,5000	703,20	-1000000	-1000000	-1000000	
0,5200	702,61	-1000000	-1000000	-1000000	
0,5400	700,81	-1000000	-1000000	-1000000	
0,5600	699,50	-1000000	-1000000	-1000000	
0,5800	699,98	-1000000	-1000000	-1000000	
0,6000	701,58	-1000000	-1000000	-1000000	
0,6200	702,45	-1000000	-1000000	-1000000	
0,6400	703,02	-1000000	-1000000	-1000000	
0,6600	703,95	-1000000	-1000000	-1000000	
0,6800	704,98	-1000000	-1000000	-1000000	
0,7000	705,56	-1000000	-1000000	-1000000	
0,7200	705,29	-1000000	-1000000	-1000000	
0,7400	704,24	-1000000	-1000000	-1000000	
0,7600	702,94	-1000000	-1000000	-1000000	
0,7800	702,38	-1000000	-1000000	-1000000	
0,8000	702,66	-1000000	-1000000	-1000000	
0,8200	702,86	-1000000	-1000000	-1000000	
0,8400	702,24	-1000000	-1000000	-1000000	
0,8600	702,02	-1000000	-1000000	-1000000	
0,8800	703,02	-1000000	-1000000	-1000000	
0,9000	704,15	-1000000	-1000000	-1000000	
0,9200	704,30	-1000000	-1000000	-1000000	
0,9400	704,00	-1000000	-1000000	-1000000	
0,9600	703,75	-1000000	-1000000	-1000000	
0,9800	703,40	-1000000	-1000000	-1000000	
1,000	702,70	-1000000	-1000000	-1000000	
1,020	701,90	-1000000	-1000000	-1000000	
1,040	701,25	-1000000	-1000000	-1000000	
1,060	701,18	-1000000	-1000000	-1000000	
1,080	701,82	-1000000	-1000000	-1000000	
1,100	702,56	-1000000	-1000000	-1000000	
1,120	702,75	-1000000	-1000000	-1000000	
1,140	702,51	-1000000	-1000000	-1000000	
1,160	702,34	-1000000	-1000000	-1000000	
1,180	702,17	-1000000	-1000000	-1000000	
1,200	701,46	-1000000	-1000000	-1000000	
1,220	700,08	-1000000	-1000000	-1000000	
1,240	699,16	-1000000	-1000000	-1000000	
1,260	699,42	-1000000	-1000000	-1000000	
1,280	700,59	-1000000	-1000000	-1000000	
1,300	701,95	-1000000	-1000000	-1000000	
1,320	703,37	-1000000	-1000000	-1000000	
1,340	704,36	-1000000	-1000000	-1000000	
1,360	704,75	-1000000	-1000000	-1000000	
1,380	704,51	-1000000	-1000000	-1000000	
1,400	703,86	-1000000	-1000000	-1000000	
1,420	702,48	-1000000	-1000000	-1000000	
