Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	575,41	-1000000	-1000000	-1000000	
0,02000	574,67	-1000000	-1000000	-1000000	
0,04000	574,59	-1000000	-1000000	-1000000	
0,06000	575,46	-1000000	-1000000	-1000000	
0,08000	576,56	-1000000	-1000000	-1000000	
0,1000	577,44	-1000000	-1000000	-1000000	
0,1200	578,28	-1000000	-1000000	-1000000	
0,1400	579,42	-1000000	-1000000	-1000000	
0,1600	580,56	-1000000	-1000000	-1000000	
0,1800	580,83	-1000000	-1000000	-1000000	
0,2000	580,22	-1000000	-1000000	-1000000	
0,2200	578,72	-1000000	-1000000	-1000000	
0,2400	577,62	-1000000	-1000000	-1000000	
0,2600	577,32	-1000000	-1000000	-1000000	
0,2800	577,08	-1000000	-1000000	-1000000	
0,3000	576,40	-1000000	-1000000	-1000000	
0,3200	576,59	-1000000	-1000000	-1000000	
0,3400	578,22	-1000000	-1000000	-1000000	
0,3600	580,29	-1000000	-1000000	-1000000	
0,3800	582,04	-1000000	-1000000	-1000000	
0,4000	583,32	-1000000	-1000000	-1000000	
0,4200	584,02	-1000000	-1000000	-1000000	
0,4400	583,73	-1000000	-1000000	-1000000	
0,4600	582,86	-1000000	-1000000	-1000000	
0,4800	582,08	-1000000	-1000000	-1000000	
0,5000	581,14	-1000000	-1000000	-1000000	
0,5200	579,46	-1000000	-1000000	-1000000	
0,5400	578,26	-1000000	-1000000	-1000000	
0,5600	578,78	-1000000	-1000000	-1000000	
0,5800	580,64	-1000000	-1000000	-1000000	
0,6000	582,04	-1000000	-1000000	-1000000	
0,6200	582,73	-1000000	-1000000	-1000000	
0,6400	582,94	-1000000	-1000000	-1000000	
0,6600	583,13	-1000000	-1000000	-1000000	
0,6800	582,89	-1000000	-1000000	-1000000	
0,7000	581,59	-1000000	-1000000	-1000000	
0,7200	579,55	-1000000	-1000000	-1000000	
0,7400	577,61	-1000000	-1000000	-1000000	
0,7600	576,97	-1000000	-1000000	-1000000	
0,7800	577,91	-1000000	-1000000	-1000000	
0,8000	579,51	-1000000	-1000000	-1000000	
0,8200	580,35	-1000000	-1000000	-1000000	
0,8400	580,57	-1000000	-1000000	-1000000	
0,8600	581,15	-1000000	-1000000	-1000000	
0,8800	581,94	-1000000	-1000000	-1000000	
0,9000	581,51	-1000000	-1000000	-1000000	
0,9200	579,72	-1000000	-1000000	-1000000	
0,9400	577,62	-1000000	-1000000	-1000000	
0,9600	575,84	-1000000	-1000000	-1000000	
0,9800	574,19	-1000000	-1000000	-1000000	
1,000	572,87	-1000000	-1000000	-1000000	
1,020	572,13	-1000000	-1000000	-1000000	
1,040	572,20	-1000000	-1000000	-1000000	
1,060	572,68	-1000000	-1000000	-1000000	
1,080	573,38	-1000000	-1000000	-1000000	
1,100	574,05	-1000000	-1000000	-1000000	
1,120	574,47	-1000000	-1000000	-1000000	
1,140	574,73	-1000000	-1000000	-1000000	
1,160	575,02	-1000000	-1000000	-1000000	
1,180	575,35	-1000000	-1000000	-1000000	
1,200	575,37	-1000000	-1000000	-1000000	
1,220	575,00	-1000000	-1000000	-1000000	
1,240	574,72	-1000000	-1000000	-1000000	
1,260	574,48	-1000000	-1000000	-1000000	
1,280	574,21	-1000000	-1000000	-1000000	
1,300	573,54	-1000000	-1000000	-1000000	
1,320	572,91	-1000000	-1000000	-1000000	
1,340	572,54	-1000000	-1000000	-1000000	
1,360	572,31	-1000000	-1000000	-1000000	
1,380	572,49	-1000000	-1000000	-1000000	
1,400	573,40	-1000000	-1000000	-1000000	
1,420	574,38	-1000000	-1000000	-1000000	
1,440	574,93	-1000000	-1000000	-1000000	
1,460	575,61	-1000000	-1000000	-1000000	
1,480	576,50	-1000000	-1000000	-1000000	
1,500	576,96	-1000000	-1000000	-1000000	
1,520	576,31	-1000000	-1000000	-1000000	
1,540	575,44	-1000000	-1000000	-1000000	
1,560	575,04	-1000000	-1000000	-1000000	
1,580	575,34	-1000000	-1000000	-1000000	
1,600	575,31	-1000000	-1000000	-1000000	
1,620	574,94	-1000000	-1000000	-1000000	
1,640	574,63	-1000000	-1000000	-1000000	
1,660	575,13	-1000000	-1000000	-1000000	
1,680	576,11	-1000000	-1000000	-1000000	
