Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	559,73	-1000000	-1000000	-1000000	
0,02000	557,76	-1000000	-1000000	-1000000	
0,04000	555,14	-1000000	-1000000	-1000000	
0,06000	552,16	-1000000	-1000000	-1000000	
0,08000	550,11	-1000000	-1000000	-1000000	
0,1000	550,63	-1000000	-1000000	-1000000	
0,1200	553,21	-1000000	-1000000	-1000000	
0,1400	555,64	-1000000	-1000000	-1000000	
0,1600	556,14	-1000000	-1000000	-1000000	
0,1800	555,53	-1000000	-1000000	-1000000	
0,2000	555,16	-1000000	-1000000	-1000000	
0,2200	554,97	-1000000	-1000000	-1000000	
0,2400	554,06	-1000000	-1000000	-1000000	
0,2600	552,87	-1000000	-1000000	-1000000	
0,2800	553,15	-1000000	-1000000	-1000000	
0,3000	555,69	-1000000	-1000000	-1000000	
0,3200	558,38	-1000000	-1000000	-1000000	
0,3400	559,49	-1000000	-1000000	-1000000	
0,3600	558,41	-1000000	-1000000	-1000000	
0,3800	555,90	-1000000	-1000000	-1000000	
0,4000	552,52	-1000000	-1000000	-1000000	
0,4200	549,96	-1000000	-1000000	-1000000	
0,4400	550,37	-1000000	-1000000	-1000000	
0,4600	553,56	-1000000	-1000000	-1000000	
0,4800	557,24	-1000000	-1000000	-1000000	
0,5000	559,63	-1000000	-1000000	-1000000	
0,5200	560,25	-1000000	-1000000	-1000000	
0,5400	558,64	-1000000	-1000000	-1000000	
0,5600	555,11	-1000000	-1000000	-1000000	
0,5800	552,77	-1000000	-1000000	-1000000	
0,6000	554,56	-1000000	-1000000	-1000000	
0,6200	558,59	-1000000	-1000000	-1000000	
0,6400	561,56	-1000000	-1000000	-1000000	
0,6600	562,08	-1000000	-1000000	-1000000	
0,6800	560,69	-1000000	-1000000	-1000000	
0,7000	557,77	-1000000	-1000000	-1000000	
0,7200	554,58	-1000000	-1000000	-1000000	
0,7400	553,27	-1000000	-1000000	-1000000	
0,7600	555,15	-1000000	-1000000	-1000000	
0,7800	558,20	-1000000	-1000000	-1000000	
0,8000	560,49	-1000000	-1000000	-1000000	
0,8200	562,04	-1000000	-1000000	-1000000	
0,8400	562,66	-1000000	-1000000	-1000000	
0,8600	560,68	-1000000	-1000000	-1000000	
0,8800	557,02	-1000000	-1000000	-1000000	
0,9000	554,74	-1000000	-1000000	-1000000	
0,9200	554,98	-1000000	-1000000	-1000000	
0,9400	557,35	-1000000	-1000000	-1000000	
0,9600	560,10	-1000000	-1000000	-1000000	
0,9800	561,57	-1000000	-1000000	-1000000	
1,000	560,64	-1000000	-1000000	-1000000	
1,020	558,09	-1000000	-1000000	-1000000	
1,040	556,04	-1000000	-1000000	-1000000	
1,060	555,71	-1000000	-1000000	-1000000	
1,080	556,30	-1000000	-1000000	-1000000	
1,100	557,41	-1000000	-1000000	-1000000	
1,120	558,56	-1000000	-1000000	-1000000	
1,140	559,41	-1000000	-1000000	-1000000	
