Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	383,32	-1000000	-1000000	-1000000	
0,02000	381,89	-1000000	-1000000	-1000000	
0,04000	381,39	-1000000	-1000000	-1000000	
0,06000	384,32	-1000000	-1000000	-1000000	
0,08000	392,23	-1000000	-1000000	-1000000	
0,1000	401,87	-1000000	-1000000	-1000000	
0,1200	409,28	-1000000	-1000000	-1000000	
0,1400	414,34	-1000000	-1000000	-1000000	
0,1600	413,09	-1000000	-1000000	-1000000	
0,1800	405,90	-1000000	-1000000	-1000000	
0,2000	397,03	-1000000	-1000000	-1000000	
0,2200	389,14	-1000000	-1000000	-1000000	
0,2400	385,61	-1000000	-1000000	-1000000	
0,2600	386,67	-1000000	-1000000	-1000000	
0,2800	390,20	-1000000	-1000000	-1000000	
0,3000	395,30	-1000000	-1000000	-1000000	
0,3200	399,64	-1000000	-1000000	-1000000	
0,3400	399,75	-1000000	-1000000	-1000000	
0,3600	398,02	-1000000	-1000000	-1000000	
0,3800	394,75	-1000000	-1000000	-1000000	
0,4000	392,01	-1000000	-1000000	-1000000	
0,4200	392,50	-1000000	-1000000	-1000000	
0,4400	395,64	-1000000	-1000000	-1000000	
0,4600	399,80	-1000000	-1000000	-1000000	
0,4800	403,82	-1000000	-1000000	-1000000	
0,5000	404,51	-1000000	-1000000	-1000000	
0,5200	401,85	-1000000	-1000000	-1000000	
0,5400	397,76	-1000000	-1000000	-1000000	
0,5600	392,99	-1000000	-1000000	-1000000	
0,5800	390,16	-1000000	-1000000	-1000000	
0,6000	390,15	-1000000	-1000000	-1000000	
0,6200	392,17	-1000000	-1000000	-1000000	
0,6400	395,88	-1000000	-1000000	-1000000	
0,6600	398,51	-1000000	-1000000	-1000000	
0,6800	397,54	-1000000	-1000000	-1000000	
0,7000	394,03	-1000000	-1000000	-1000000	
0,7200	388,73	-1000000	-1000000	-1000000	
0,7400	382,76	-1000000	-1000000	-1000000	
0,7600	379,04	-1000000	-1000000	-1000000	
0,7800	376,90	-1000000	-1000000	-1000000	
0,8000	377,11	-1000000	-1000000	-1000000	
0,8200	379,74	-1000000	-1000000	-1000000	
0,8400	382,56	-1000000	-1000000	-1000000	
0,8600	384,48	-1000000	-1000000	-1000000	
0,8800	385,20	-1000000	-1000000	-1000000	
0,9000	383,35	-1000000	-1000000	-1000000	
0,9200	380,37	-1000000	-1000000	-1000000	
0,9400	376,45	-1000000	-1000000	-1000000	
0,9600	372,54	-1000000	-1000000	-1000000	
0,9800	372,41	-1000000	-1000000	-1000000	
1,000	375,03	-1000000	-1000000	-1000000	
1,020	378,24	-1000000	-1000000	-1000000	
1,040	381,73	-1000000	-1000000	-1000000	
1,060	383,39	-1000000	-1000000	-1000000	
1,080	382,10	-1000000	-1000000	-1000000	
1,100	379,54	-1000000	-1000000	-1000000	
1,120	375,45	-1000000	-1000000	-1000000	
1,140	373,05	-1000000	-1000000	-1000000	
1,160	374,21	-1000000	-1000000	-1000000	
1,180	377,20	-1000000	-1000000	-1000000	
1,200	380,70	-1000000	-1000000	-1000000	
1,220	383,04	-1000000	-1000000	-1000000	
1,240	381,84	-1000000	-1000000	-1000000	
1,260	379,40	-1000000	-1000000	-1000000	
1,280	375,96	-1000000	-1000000	-1000000	
1,300	373,50	-1000000	-1000000	-1000000	
1,320	375,15	-1000000	-1000000	-1000000	
1,340	380,68	-1000000	-1000000	-1000000	
1,360	387,86	-1000000	-1000000	-1000000	
1,380	394,91	-1000000	-1000000	-1000000	
1,400	397,66	-1000000	-1000000	-1000000	
1,420	396,62	-1000000	-1000000	-1000000	
1,440	392,99	-1000000	-1000000	-1000000	
1,460	387,20	-1000000	-1000000	-1000000	
1,480	382,79	-1000000	-1000000	-1000000	
1,500	381,89	-1000000	-1000000	-1000000	
1,520	383,46	-1000000	-1000000	-1000000	
1,540	387,95	-1000000	-1000000	-1000000	
1,560	392,60	-1000000	-1000000	-1000000	
1,580	394,82	-1000000	-1000000	-1000000	
1,600	395,13	-1000000	-1000000	-1000000	
1,620	393,33	-1000000	-1000000	-1000000	
1,640	391,46	-1000000	-1000000	-1000000	
1,660	392,97	-1000000	-1000000	-1000000	
1,680	396,90	-1000000	-1000000	-1000000	
1,700	401,53	-1000000	-1000000	-1000000	
1,720	406,37	-1000000	-1000000	-1000000	
1,740	408,84	-1000000	-1000000	-1000000	
1,760	408,31	-1000000	-1000000	-1000000	
1,780	404,94	-1000000	-1000000	-1000000	
1,800	399,72	-1000000	-1000000	-1000000	
1,820	397,15	-1000000	-1000000	-1000000	
1,840	399,47	-1000000	-1000000	-1000000	
1,860	406,00	-1000000	-1000000	-1000000	
1,880	416,46	-1000000	-1000000	-1000000	
1,900	426,64	-1000000	-1000000	-1000000	
1,920	430,92	-1000000	-1000000	-1000000	
1,940	427,60	-1000000	-1000000	-1000000	
1,960	418,19	-1000000	-1000000	-1000000	
1,980	409,03	-1000000	-1000000	-1000000	
2,000	405,73	-1000000	-1000000	-1000000	
2,020	408,46	-1000000	-1000000	-1000000	
2,040	414,88	-1000000	-1000000	-1000000	
2,060	421,80	-1000000	-1000000	-1000000	
2,080	424,32	-1000000	-1000000	-1000000	
2,100	422,65	-1000000	-1000000	-1000000	
2,120	417,41	-1000000	-1000000	-1000000	
2,140	410,57	-1000000	-1000000	-1000000	
2,160	406,03	-1000000	-1000000	-1000000	
2,180	405,48	-1000000	-1000000	-1000000	
2,200	407,63	-1000000	-1000000	-1000000	
