Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	567,67	-1000000	-1000000	-1000000	
0,02000	568,05	-1000000	-1000000	-1000000	
0,04000	568,45	-1000000	-1000000	-1000000	
0,06000	568,42	-1000000	-1000000	-1000000	
0,08000	568,15	-1000000	-1000000	-1000000	
0,1000	567,93	-1000000	-1000000	-1000000	
0,1200	567,74	-1000000	-1000000	-1000000	
0,1400	568,01	-1000000	-1000000	-1000000	
0,1600	568,32	-1000000	-1000000	-1000000	
0,1800	568,45	-1000000	-1000000	-1000000	
0,2000	569,10	-1000000	-1000000	-1000000	
0,2200	569,68	-1000000	-1000000	-1000000	
0,2400	569,84	-1000000	-1000000	-1000000	
0,2600	570,23	-1000000	-1000000	-1000000	
0,2800	569,89	-1000000	-1000000	-1000000	
0,3000	568,46	-1000000	-1000000	-1000000	
0,3200	567,40	-1000000	-1000000	-1000000	
0,3400	567,26	-1000000	-1000000	-1000000	
0,3600	567,54	-1000000	-1000000	-1000000	
0,3800	568,29	-1000000	-1000000	-1000000	
0,4000	569,05	-1000000	-1000000	-1000000	
0,4200	569,34	-1000000	-1000000	-1000000	
0,4400	569,08	-1000000	-1000000	-1000000	
0,4600	567,91	-1000000	-1000000	-1000000	
0,4800	566,85	-1000000	-1000000	-1000000	
0,5000	566,52	-1000000	-1000000	-1000000	
0,5200	566,16	-1000000	-1000000	-1000000	
0,5400	566,42	-1000000	-1000000	-1000000	
0,5600	567,47	-1000000	-1000000	-1000000	
0,5800	567,75	-1000000	-1000000	-1000000	
0,6000	567,47	-1000000	-1000000	-1000000	
0,6200	567,23	-1000000	-1000000	-1000000	
0,6400	566,71	-1000000	-1000000	-1000000	
0,6600	566,07	-1000000	-1000000	-1000000	
0,6800	565,79	-1000000	-1000000	-1000000	
0,7000	565,83	-1000000	-1000000	-1000000	
0,7200	566,73	-1000000	-1000000	-1000000	
0,7400	567,88	-1000000	-1000000	-1000000	
0,7600	568,49	-1000000	-1000000	-1000000	
0,7800	568,65	-1000000	-1000000	-1000000	
0,8000	568,22	-1000000	-1000000	-1000000	
0,8200	567,02	-1000000	-1000000	-1000000	
0,8400	566,06	-1000000	-1000000	-1000000	
0,8600	565,52	-1000000	-1000000	-1000000	
0,8800	564,96	-1000000	-1000000	-1000000	
0,9000	564,66	-1000000	-1000000	-1000000	
0,9200	565,14	-1000000	-1000000	-1000000	
0,9400	566,11	-1000000	-1000000	-1000000	
0,9600	567,12	-1000000	-1000000	-1000000	
0,9800	567,66	-1000000	-1000000	-1000000	
1,000	567,31	-1000000	-1000000	-1000000	
1,020	566,52	-1000000	-1000000	-1000000	
1,040	565,32	-1000000	-1000000	-1000000	
1,060	564,37	-1000000	-1000000	-1000000	
1,080	564,41	-1000000	-1000000	-1000000	
1,100	565,04	-1000000	-1000000	-1000000	
1,120	565,45	-1000000	-1000000	-1000000	
1,140	566,15	-1000000	-1000000	-1000000	
1,160	566,87	-1000000	-1000000	-1000000	
1,180	566,93	-1000000	-1000000	-1000000	
1,200	566,70	-1000000	-1000000	-1000000	
1,220	566,33	-1000000	-1000000	-1000000	
1,240	565,81	-1000000	-1000000	-1000000	
1,260	565,58	-1000000	-1000000	-1000000	
1,280	565,51	-1000000	-1000000	-1000000	
1,300	565,81	-1000000	-1000000	-1000000	
1,320	566,27	-1000000	-1000000	-1000000	
1,340	566,65	-1000000	-1000000	-1000000	
1,360	567,19	-1000000	-1000000	-1000000	
1,380	568,01	-1000000	-1000000	-1000000	
1,400	568,13	-1000000	-1000000	-1000000	
1,420	567,25	-1000000	-1000000	-1000000	
1,440	566,81	-1000000	-1000000	-1000000	
1,460	566,92	-1000000	-1000000	-1000000	
1,480	566,92	-1000000	-1000000	-1000000	
1,500	567,17	-1000000	-1000000	-1000000	
1,520	567,62	-1000000	-1000000	-1000000	
1,540	568,66	-1000000	-1000000	-1000000	
1,560	570,21	-1000000	-1000000	-1000000	
1,580	571,37	-1000000	-1000000	-1000000	
1,600	571,71	-1000000	-1000000	-1000000	
1,620	571,07	-1000000	-1000000	-1000000	
1,640	569,80	-1000000	-1000000	-1000000	
1,660	568,89	-1000000	-1000000	-1000000	
1,680	568,76	-1000000	-1000000	-1000000	
1,700	568,87	-1000000	-1000000	-1000000	
1,720	569,21	-1000000	-1000000	-1000000	
1,740	569,73	-1000000	-1000000	-1000000	
1,760	569,89	-1000000	-1000000	-1000000	
1,780	569,92	-1000000	-1000000	-1000000	
1,800	570,17	-1000000	-1000000	-1000000	
1,820	570,29	-1000000	-1000000	-1000000	
1,840	570,44	-1000000	-1000000	-1000000	
1,860	570,26	-1000000	-1000000	-1000000	
1,880	569,67	-1000000	-1000000	-1000000	
1,900	569,41	-1000000	-1000000	-1000000	
1,920	569,55	-1000000	-1000000	-1000000	
1,940	569,75	-1000000	-1000000	-1000000	
1,960	570,49	-1000000	-1000000	-1000000	
1,980	571,03	-1000000	-1000000	-1000000	
2,000	571,21	-1000000	-1000000	-1000000	
2,020	571,38	-1000000	-1000000	-1000000	
2,040	571,32	-1000000	-1000000	-1000000	
2,060	570,36	-1000000	-1000000	-1000000	
2,080	569,25	-1000000	-1000000	-1000000	
2,100	568,48	-1000000	-1000000	-1000000	
2,120	568,19	-1000000	-1000000	-1000000	
2,140	568,91	-1000000	-1000000	-1000000	
2,160	569,93	-1000000	-1000000	-1000000	
2,180	570,40	-1000000	-1000000	-1000000	
2,200	570,09	-1000000	-1000000	-1000000	
2,220	568,93	-1000000	-1000000	-1000000	
2,240	567,64	-1000000	-1000000	-1000000	
2,260	567,26	-1000000	-1000000	-1000000	
2,280	567,51	-1000000	-1000000	-1000000	
2,300	567,75	-1000000	-1000000	-1000000	
2,320	567,93	-1000000	-1000000	-1000000	
