Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	799,71	-1000000	-1000000	-1000000	
0,02000	799,77	-1000000	-1000000	-1000000	
0,04000	800,67	-1000000	-1000000	-1000000	
0,06000	801,65	-1000000	-1000000	-1000000	
0,08000	801,63	-1000000	-1000000	-1000000	
0,1000	801,10	-1000000	-1000000	-1000000	
0,1200	800,77	-1000000	-1000000	-1000000	
0,1400	800,14	-1000000	-1000000	-1000000	
0,1600	799,23	-1000000	-1000000	-1000000	
0,1800	798,81	-1000000	-1000000	-1000000	
0,2000	798,37	-1000000	-1000000	-1000000	
0,2200	798,02	-1000000	-1000000	-1000000	
0,2400	798,38	-1000000	-1000000	-1000000	
0,2600	799,60	-1000000	-1000000	-1000000	
0,2800	801,26	-1000000	-1000000	-1000000	
0,3000	801,98	-1000000	-1000000	-1000000	
0,3200	801,95	-1000000	-1000000	-1000000	
0,3400	802,49	-1000000	-1000000	-1000000	
0,3600	803,51	-1000000	-1000000	-1000000	
0,3800	801,44	-1000000	-1000000	-1000000	
0,4000	799,35	-1000000	-1000000	-1000000	
0,4200	800,00	-1000000	-1000000	-1000000	
0,4400	798,01	-1000000	-1000000	-1000000	
0,4600	797,86	-1000000	-1000000	-1000000	
0,4800	800,33	-1000000	-1000000	-1000000	
0,5000	801,48	-1000000	-1000000	-1000000	
0,5200	801,96	-1000000	-1000000	-1000000	
0,5400	804,43	-1000000	-1000000	-1000000	
0,5600	804,79	-1000000	-1000000	-1000000	
0,5800	804,33	-1000000	-1000000	-1000000	
0,6000	803,86	-1000000	-1000000	-1000000	
0,6200	802,96	-1000000	-1000000	-1000000	
0,6400	801,59	-1000000	-1000000	-1000000	
0,6600	802,13	-1000000	-1000000	-1000000	
0,6800	802,80	-1000000	-1000000	-1000000	
0,7000	802,98	-1000000	-1000000	-1000000	
0,7200	803,15	-1000000	-1000000	-1000000	
0,7400	804,84	-1000000	-1000000	-1000000	
0,7600	805,48	-1000000	-1000000	-1000000	
0,7800	804,35	-1000000	-1000000	-1000000	
0,8000	805,23	-1000000	-1000000	-1000000	
0,8200	803,56	-1000000	-1000000	-1000000	
0,8400	801,55	-1000000	-1000000	-1000000	
0,8600	803,60	-1000000	-1000000	-1000000	
0,8800	803,17	-1000000	-1000000	-1000000	
0,9000	801,12	-1000000	-1000000	-1000000	
0,9200	803,71	-1000000	-1000000	-1000000	
0,9400	802,58	-1000000	-1000000	-1000000	
0,9600	801,40	-1000000	-1000000	-1000000	
0,9800	800,79	-1000000	-1000000	-1000000	
1,000	798,47	-1000000	-1000000	-1000000	
1,020	797,01	-1000000	-1000000	-1000000	
1,040	798,81	-1000000	-1000000	-1000000	
1,060	798,80	-1000000	-1000000	-1000000	
1,080	800,18	-1000000	-1000000	-1000000	
1,100	802,00	-1000000	-1000000	-1000000	
1,120	800,90	-1000000	-1000000	-1000000	
1,140	800,25	-1000000	-1000000	-1000000	
1,160	799,71	-1000000	-1000000	-1000000	
1,180	798,39	-1000000	-1000000	-1000000	
1,200	798,38	-1000000	-1000000	-1000000	
1,220	797,20	-1000000	-1000000	-1000000	
1,240	797,59	-1000000	-1000000	-1000000	
1,260	799,74	-1000000	-1000000	-1000000	
1,280	799,02	-1000000	-1000000	-1000000	
1,300	800,48	-1000000	-1000000	-1000000	
