Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	1033,8	-1000000	-1000000	-1000000	
0,02000	1042,2	-1000000	-1000000	-1000000	
0,04000	1053,0	-1000000	-1000000	-1000000	
0,06000	1062,6	-1000000	-1000000	-1000000	
0,08000	1067,8	-1000000	-1000000	-1000000	
0,1000	1069,3	-1000000	-1000000	-1000000	
0,1200	1067,2	-1000000	-1000000	-1000000	
0,1400	1063,7	-1000000	-1000000	-1000000	
0,1600	1061,4	-1000000	-1000000	-1000000	
0,1800	1059,0	-1000000	-1000000	-1000000	
0,2000	1057,4	-1000000	-1000000	-1000000	
0,2200	1057,7	-1000000	-1000000	-1000000	
0,2400	1058,7	-1000000	-1000000	-1000000	
0,2600	1061,2	-1000000	-1000000	-1000000	
0,2800	1065,8	-1000000	-1000000	-1000000	
0,3000	1070,6	-1000000	-1000000	-1000000	
0,3200	1074,9	-1000000	-1000000	-1000000	
0,3400	1075,6	-1000000	-1000000	-1000000	
0,3600	1069,1	-1000000	-1000000	-1000000	
0,3800	1058,6	-1000000	-1000000	-1000000	
0,4000	1047,2	-1000000	-1000000	-1000000	
0,4200	1038,5	-1000000	-1000000	-1000000	
0,4400	1036,7	-1000000	-1000000	-1000000	
0,4600	1041,0	-1000000	-1000000	-1000000	
0,4800	1049,7	-1000000	-1000000	-1000000	
0,5000	1060,2	-1000000	-1000000	-1000000	
0,5200	1068,1	-1000000	-1000000	-1000000	
0,5400	1071,2	-1000000	-1000000	-1000000	
0,5600	1072,3	-1000000	-1000000	-1000000	
0,5800	1071,7	-1000000	-1000000	-1000000	
0,6000	1070,8	-1000000	-1000000	-1000000	
0,6200	1070,4	-1000000	-1000000	-1000000	
0,6400	1067,7	-1000000	-1000000	-1000000	
0,6600	1063,4	-1000000	-1000000	-1000000	
0,6800	1058,5	-1000000	-1000000	-1000000	
0,7000	1051,5	-1000000	-1000000	-1000000	
0,7200	1044,8	-1000000	-1000000	-1000000	
0,7400	1038,8	-1000000	-1000000	-1000000	
0,7600	1033,4	-1000000	-1000000	-1000000	
0,7800	1031,9	-1000000	-1000000	-1000000	
0,8000	1036,6	-1000000	-1000000	-1000000	
0,8200	1046,5	-1000000	-1000000	-1000000	
0,8400	1059,1	-1000000	-1000000	-1000000	
0,8600	1068,0	-1000000	-1000000	-1000000	
0,8800	1069,5	-1000000	-1000000	-1000000	
0,9000	1064,0	-1000000	-1000000	-1000000	
0,9200	1053,3	-1000000	-1000000	-1000000	
0,9400	1043,2	-1000000	-1000000	-1000000	
0,9600	1039,4	-1000000	-1000000	-1000000	
0,9800	1041,6	-1000000	-1000000	-1000000	
1,000	1048,7	-1000000	-1000000	-1000000	
1,020	1058,0	-1000000	-1000000	-1000000	
1,040	1064,7	-1000000	-1000000	-1000000	
1,060	1066,9	-1000000	-1000000	-1000000	
1,080	1063,7	-1000000	-1000000	-1000000	
1,100	1057,0	-1000000	-1000000	-1000000	
1,120	1051,1	-1000000	-1000000	-1000000	
1,140	1047,1	-1000000	-1000000	-1000000	
1,160	1044,4	-1000000	-1000000	-1000000	
1,180	1042,7	-1000000	-1000000	-1000000	
1,200	1039,8	-1000000	-1000000	-1000000	
1,220	1033,9	-1000000	-1000000	-1000000	
1,240	1027,0	-1000000	-1000000	-1000000	
1,260	1021,8	-1000000	-1000000	-1000000	
1,280	1021,1	-1000000	-1000000	-1000000	
1,300	1027,2	-1000000	-1000000	-1000000	
1,320	1037,3	-1000000	-1000000	-1000000	
1,340	1048,8	-1000000	-1000000	-1000000	
1,360	1059,3	-1000000	-1000000	-1000000	
1,380	1066,8	-1000000	-1000000	-1000000	
1,400	1070,8	-1000000	-1000000	-1000000	
1,420	1072,5	-1000000	-1000000	-1000000	
1,440	1071,3	-1000000	-1000000	-1000000	
1,460	1068,6	-1000000	-1000000	-1000000	
1,480	1066,5	-1000000	-1000000	-1000000	
1,500	1064,9	-1000000	-1000000	-1000000	
1,520	1064,0	-1000000	-1000000	-1000000	
1,540	1062,5	-1000000	-1000000	-1000000	
1,560	1060,0	-1000000	-1000000	-1000000	
1,580	1057,1	-1000000	-1000000	-1000000	
1,600	1053,8	-1000000	-1000000	-1000000	
1,620	1050,2	-1000000	-1000000	-1000000	
1,640	1047,5	-1000000	-1000000	-1000000	
1,660	1046,7	-1000000	-1000000	-1000000	
1,680	1047,9	-1000000	-1000000	-1000000	
1,700	1050,8	-1000000	-1000000	-1000000	
1,720	1053,8	-1000000	-1000000	-1000000	
1,740	1055,6	-1000000	-1000000	-1000000	
1,760	1055,2	-1000000	-1000000	-1000000	
1,780	1051,3	-1000000	-1000000	-1000000	
1,800	1045,0	-1000000	-1000000	-1000000	
1,820	1037,9	-1000000	-1000000	-1000000	
1,840	1032,6	-1000000	-1000000	-1000000	
1,860	1032,0	-1000000	-1000000	-1000000	
1,880	1037,1	-1000000	-1000000	-1000000	
1,900	1044,9	-1000000	-1000000	-1000000	
1,920	1053,1	-1000000	-1000000	-1000000	
1,940	1057,6	-1000000	-1000000	-1000000	
1,960	1056,6	-1000000	-1000000	-1000000	
1,980	1051,5	-1000000	-1000000	-1000000	
2,000	1046,4	-1000000	-1000000	-1000000	
2,020	1045,7	-1000000	-1000000	-1000000	
2,040	1049,8	-1000000	-1000000	-1000000	
2,060	1054,3	-1000000	-1000000	-1000000	
2,080	1056,8	-1000000	-1000000	-1000000	
2,100	1057,1	-1000000	-1000000	-1000000	
