Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	875,64	-1000000	-1000000	-1000000	
0,02000	874,96	-1000000	-1000000	-1000000	
0,04000	879,69	-1000000	-1000000	-1000000	
0,06000	887,14	-1000000	-1000000	-1000000	
0,08000	894,50	-1000000	-1000000	-1000000	
0,1000	899,50	-1000000	-1000000	-1000000	
0,1200	897,95	-1000000	-1000000	-1000000	
0,1400	891,26	-1000000	-1000000	-1000000	
0,1600	880,15	-1000000	-1000000	-1000000	
0,1800	863,94	-1000000	-1000000	-1000000	
0,2000	848,99	-1000000	-1000000	-1000000	
0,2200	839,23	-1000000	-1000000	-1000000	
0,2400	835,73	-1000000	-1000000	-1000000	
0,2600	841,12	-1000000	-1000000	-1000000	
0,2800	851,80	-1000000	-1000000	-1000000	
0,3000	864,69	-1000000	-1000000	-1000000	
0,3200	877,03	-1000000	-1000000	-1000000	
0,3400	883,03	-1000000	-1000000	-1000000	
0,3600	881,07	-1000000	-1000000	-1000000	
0,3800	873,01	-1000000	-1000000	-1000000	
0,4000	861,29	-1000000	-1000000	-1000000	
0,4200	851,92	-1000000	-1000000	-1000000	
0,4400	848,53	-1000000	-1000000	-1000000	
0,4600	850,74	-1000000	-1000000	-1000000	
0,4800	857,91	-1000000	-1000000	-1000000	
0,5000	867,23	-1000000	-1000000	-1000000	
0,5200	873,66	-1000000	-1000000	-1000000	
0,5400	875,73	-1000000	-1000000	-1000000	
0,5600	872,14	-1000000	-1000000	-1000000	
0,5800	864,70	-1000000	-1000000	-1000000	
0,6000	859,02	-1000000	-1000000	-1000000	
0,6200	857,08	-1000000	-1000000	-1000000	
0,6400	858,68	-1000000	-1000000	-1000000	
0,6600	862,24	-1000000	-1000000	-1000000	
0,6800	864,75	-1000000	-1000000	-1000000	
0,7000	864,89	-1000000	-1000000	-1000000	
0,7200	863,41	-1000000	-1000000	-1000000	
0,7400	862,03	-1000000	-1000000	-1000000	
0,7600	861,68	-1000000	-1000000	-1000000	
0,7800	862,80	-1000000	-1000000	-1000000	
0,8000	863,74	-1000000	-1000000	-1000000	
0,8200	863,13	-1000000	-1000000	-1000000	
0,8400	861,84	-1000000	-1000000	-1000000	
0,8600	861,29	-1000000	-1000000	-1000000	
0,8800	861,06	-1000000	-1000000	-1000000	
0,9000	862,07	-1000000	-1000000	-1000000	
0,9200	863,40	-1000000	-1000000	-1000000	
0,9400	864,45	-1000000	-1000000	-1000000	
0,9600	865,57	-1000000	-1000000	-1000000	
0,9800	865,71	-1000000	-1000000	-1000000	
1,000	863,63	-1000000	-1000000	-1000000	
1,020	859,80	-1000000	-1000000	-1000000	
1,040	853,22	-1000000	-1000000	-1000000	
1,060	845,95	-1000000	-1000000	-1000000	
1,080	840,55	-1000000	-1000000	-1000000	
1,100	838,54	-1000000	-1000000	-1000000	
1,120	843,89	-1000000	-1000000	-1000000	
1,140	858,19	-1000000	-1000000	-1000000	
1,160	877,51	-1000000	-1000000	-1000000	
1,180	897,39	-1000000	-1000000	-1000000	
1,200	911,36	-1000000	-1000000	-1000000	
1,220	914,16	-1000000	-1000000	-1000000	
1,240	906,37	-1000000	-1000000	-1000000	
1,260	890,02	-1000000	-1000000	-1000000	
1,280	869,83	-1000000	-1000000	-1000000	
1,300	853,73	-1000000	-1000000	-1000000	
1,320	846,38	-1000000	-1000000	-1000000	
1,340	848,59	-1000000	-1000000	-1000000	
1,360	859,18	-1000000	-1000000	-1000000	
1,380	872,26	-1000000	-1000000	-1000000	
1,400	883,05	-1000000	-1000000	-1000000	
1,420	889,67	-1000000	-1000000	-1000000	
1,440	890,92	-1000000	-1000000	-1000000	
1,460	887,59	-1000000	-1000000	-1000000	
1,480	881,10	-1000000	-1000000	-1000000	
1,500	873,01	-1000000	-1000000	-1000000	
1,520	865,59	-1000000	-1000000	-1000000	
1,540	861,06	-1000000	-1000000	-1000000	
1,560	860,69	-1000000	-1000000	-1000000	
1,580	864,93	-1000000	-1000000	-1000000	
1,600	872,04	-1000000	-1000000	-1000000	
1,620	878,30	-1000000	-1000000	-1000000	
1,640	882,62	-1000000	-1000000	-1000000	
1,660	883,85	-1000000	-1000000	-1000000	
1,680	880,96	-1000000	-1000000	-1000000	
1,700	875,42	-1000000	-1000000	-1000000	
1,720	869,67	-1000000	-1000000	-1000000	
1,740	863,96	-1000000	-1000000	-1000000	
1,760	859,08	-1000000	-1000000	-1000000	
1,780	856,31	-1000000	-1000000	-1000000	
1,800	855,92	-1000000	-1000000	-1000000	
1,820	858,37	-1000000	-1000000	-1000000	
1,840	863,24	-1000000	-1000000	-1000000	
1,860	868,09	-1000000	-1000000	-1000000	
1,880	871,84	-1000000	-1000000	-1000000	
1,900	873,16	-1000000	-1000000	-1000000	
1,920	871,10	-1000000	-1000000	-1000000	
1,940	868,31	-1000000	-1000000	-1000000	
1,960	866,42	-1000000	-1000000	-1000000	
1,980	865,81	-1000000	-1000000	-1000000	
2,000	866,56	-1000000	-1000000	-1000000	
2,020	866,85	-1000000	-1000000	-1000000	
2,040	867,06	-1000000	-1000000	-1000000	
2,060	867,26	-1000000	-1000000	-1000000	
2,080	865,37	-1000000	-1000000	-1000000	
2,100	861,23	-1000000	-1000000	-1000000	
2,120	855,65	-1000000	-1000000	-1000000	
2,140	848,50	-1000000	-1000000	-1000000	
2,160	841,50	-1000000	-1000000	-1000000	
2,180	837,28	-1000000	-1000000	-1000000	
2,200	836,40	-1000000	-1000000	-1000000	
2,220	838,68	-1000000	-1000000	-1000000	
2,240	843,02	-1000000	-1000000	-1000000	
2,260	848,52	-1000000	-1000000	-1000000	
2,280	855,79	-1000000	-1000000	-1000000	
2,300	864,11	-1000000	-1000000	-1000000	
2,320	872,83	-1000000	-1000000	-1000000	
2,340	881,97	-1000000	-1000000	-1000000	
2,360	888,45	-1000000	-1000000	-1000000	
2,380	889,96	-1000000	-1000000	-1000000	
2,400	888,02	-1000000	-1000000	-1000000	
2,420	885,27	-1000000	-1000000	-1000000	
2,440	881,98	-1000000	-1000000	-1000000	
2,460	879,22	-1000000	-1000000	-1000000	
2,480	876,32	-1000000	-1000000	-1000000	
2,500	873,77	-1000000	-1000000	-1000000	
2,520	872,38	-1000000	-1000000	-1000000	
2,540	873,71	-1000000	-1000000	-1000000	
2,560	877,45	-1000000	-1000000	-1000000	
2,580	881,83	-1000000	-1000000	-1000000	
2,600	883,52	-1000000	-1000000	-1000000	
2,620	882,14	-1000000	-1000000	-1000000	
2,640	878,38	-1000000	-1000000	-1000000	
2,660	873,71	-1000000	-1000000	-1000000	
2,680	870,00	-1000000	-1000000	-1000000	
2,700	869,08	-1000000	-1000000	-1000000	
2,720	869,23	-1000000	-1000000	-1000000	
2,740	868,36	-1000000	-1000000	-1000000	
2,760	864,65	-1000000	-1000000	-1000000	
2,780	858,39	-1000000	-1000000	-1000000	
2,800	851,37	-1000000	-1000000	-1000000	
2,820	845,56	-1000000	-1000000	-1000000	
2,840	842,06	-1000000	-1000000	-1000000	
2,860	843,08	-1000000	-1000000	-1000000	
2,880	847,29	-1000000	-1000000	-1000000	
2,900	853,01	-1000000	-1000000	-1000000	
2,920	859,39	-1000000	-1000000	-1000000	
