Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	917,63	-1000000	-1000000	-1000000	
0,02000	917,27	-1000000	-1000000	-1000000	
0,04000	918,30	-1000000	-1000000	-1000000	
0,06000	921,29	-1000000	-1000000	-1000000	
0,08000	921,94	-1000000	-1000000	-1000000	
0,1000	922,00	-1000000	-1000000	-1000000	
0,1200	920,51	-1000000	-1000000	-1000000	
0,1400	917,51	-1000000	-1000000	-1000000	
0,1600	913,70	-1000000	-1000000	-1000000	
0,1800	909,40	-1000000	-1000000	-1000000	
0,2000	904,57	-1000000	-1000000	-1000000	
0,2200	904,40	-1000000	-1000000	-1000000	
0,2400	907,23	-1000000	-1000000	-1000000	
0,2600	912,07	-1000000	-1000000	-1000000	
0,2800	918,21	-1000000	-1000000	-1000000	
0,3000	922,18	-1000000	-1000000	-1000000	
0,3200	924,09	-1000000	-1000000	-1000000	
0,3400	924,20	-1000000	-1000000	-1000000	
0,3600	920,25	-1000000	-1000000	-1000000	
0,3800	915,95	-1000000	-1000000	-1000000	
0,4000	912,84	-1000000	-1000000	-1000000	
0,4200	909,93	-1000000	-1000000	-1000000	
0,4400	909,96	-1000000	-1000000	-1000000	
0,4600	911,24	-1000000	-1000000	-1000000	
0,4800	913,83	-1000000	-1000000	-1000000	
0,5000	918,04	-1000000	-1000000	-1000000	
0,5200	920,34	-1000000	-1000000	-1000000	
0,5400	919,13	-1000000	-1000000	-1000000	
0,5600	918,80	-1000000	-1000000	-1000000	
0,5800	917,61	-1000000	-1000000	-1000000	
0,6000	916,50	-1000000	-1000000	-1000000	
0,6200	914,91	-1000000	-1000000	-1000000	
0,6400	912,57	-1000000	-1000000	-1000000	
0,6600	912,16	-1000000	-1000000	-1000000	
0,6800	914,42	-1000000	-1000000	-1000000	
0,7000	916,83	-1000000	-1000000	-1000000	
0,7200	918,73	-1000000	-1000000	-1000000	
0,7400	919,51	-1000000	-1000000	-1000000	
0,7600	917,56	-1000000	-1000000	-1000000	
0,7800	915,12	-1000000	-1000000	-1000000	
0,8000	914,04	-1000000	-1000000	-1000000	
0,8200	913,88	-1000000	-1000000	-1000000	
0,8400	913,94	-1000000	-1000000	-1000000	
0,8600	912,39	-1000000	-1000000	-1000000	
0,8800	909,97	-1000000	-1000000	-1000000	
0,9000	906,61	-1000000	-1000000	-1000000	
0,9200	904,28	-1000000	-1000000	-1000000	
0,9400	904,12	-1000000	-1000000	-1000000	
0,9600	906,29	-1000000	-1000000	-1000000	
0,9800	910,34	-1000000	-1000000	-1000000	
1,000	914,49	-1000000	-1000000	-1000000	
1,020	916,62	-1000000	-1000000	-1000000	
1,040	916,83	-1000000	-1000000	-1000000	
1,060	915,78	-1000000	-1000000	-1000000	
1,080	914,91	-1000000	-1000000	-1000000	
1,100	912,86	-1000000	-1000000	-1000000	
1,120	908,82	-1000000	-1000000	-1000000	
1,140	905,29	-1000000	-1000000	-1000000	
1,160	903,33	-1000000	-1000000	-1000000	
1,180	904,19	-1000000	-1000000	-1000000	
1,200	908,35	-1000000	-1000000	-1000000	
1,220	912,82	-1000000	-1000000	-1000000	
1,240	916,62	-1000000	-1000000	-1000000	
1,260	919,61	-1000000	-1000000	-1000000	
1,280	918,90	-1000000	-1000000	-1000000	
1,300	915,24	-1000000	-1000000	-1000000	
1,320	912,53	-1000000	-1000000	-1000000	
1,340	910,42	-1000000	-1000000	-1000000	
1,360	910,79	-1000000	-1000000	-1000000	
1,380	914,80	-1000000	-1000000	-1000000	
1,400	918,31	-1000000	-1000000	-1000000	
1,420	920,71	-1000000	-1000000	-1000000	
1,440	921,99	-1000000	-1000000	-1000000	
1,460	920,49	-1000000	-1000000	-1000000	
1,480	918,92	-1000000	-1000000	-1000000	
1,500	916,29	-1000000	-1000000	-1000000	
1,520	911,74	-1000000	-1000000	-1000000	
1,540	909,22	-1000000	-1000000	-1000000	
1,560	909,17	-1000000	-1000000	-1000000	
1,580	910,66	-1000000	-1000000	-1000000	
1,600	914,24	-1000000	-1000000	-1000000	
1,620	917,00	-1000000	-1000000	-1000000	
1,640	917,05	-1000000	-1000000	-1000000	
1,660	916,73	-1000000	-1000000	-1000000	
1,680	915,50	-1000000	-1000000	-1000000	
1,700	914,08	-1000000	-1000000	-1000000	
1,720	913,66	-1000000	-1000000	-1000000	
1,740	912,42	-1000000	-1000000	-1000000	
1,760	911,89	-1000000	-1000000	-1000000	
1,780	912,76	-1000000	-1000000	-1000000	
1,800	912,78	-1000000	-1000000	-1000000	
1,820	913,58	-1000000	-1000000	-1000000	
1,840	914,55	-1000000	-1000000	-1000000	
1,860	914,06	-1000000	-1000000	-1000000	
1,880	913,97	-1000000	-1000000	-1000000	
1,900	914,04	-1000000	-1000000	-1000000	
1,920	913,65	-1000000	-1000000	-1000000	
1,940	913,23	-1000000	-1000000	-1000000	
1,960	911,28	-1000000	-1000000	-1000000	
1,980	908,76	-1000000	-1000000	-1000000	
2,000	908,18	-1000000	-1000000	-1000000	
2,020	907,75	-1000000	-1000000	-1000000	
2,040	907,98	-1000000	-1000000	-1000000	
2,060	910,23	-1000000	-1000000	-1000000	
2,080	912,49	-1000000	-1000000	-1000000	
2,100	914,04	-1000000	-1000000	-1000000	
2,120	915,71	-1000000	-1000000	-1000000	
2,140	916,26	-1000000	-1000000	-1000000	
2,160	915,68	-1000000	-1000000	-1000000	
2,180	914,11	-1000000	-1000000	-1000000	
2,200	911,85	-1000000	-1000000	-1000000	
2,220	910,08	-1000000	-1000000	-1000000	
2,240	908,17	-1000000	-1000000	-1000000	
2,260	906,18	-1000000	-1000000	-1000000	
2,280	906,69	-1000000	-1000000	-1000000	
2,300	908,93	-1000000	-1000000	-1000000	
2,320	911,76	-1000000	-1000000	-1000000	
2,340	915,64	-1000000	-1000000	-1000000	
2,360	918,36	-1000000	-1000000	-1000000	
2,380	918,26	-1000000	-1000000	-1000000	
2,400	917,28	-1000000	-1000000	-1000000	
2,420	916,36	-1000000	-1000000	-1000000	
2,440	916,66	-1000000	-1000000	-1000000	
2,460	918,96	-1000000	-1000000	-1000000	
2,480	920,86	-1000000	-1000000	-1000000	
2,500	921,63	-1000000	-1000000	-1000000	
2,520	920,44	-1000000	-1000000	-1000000	
2,540	915,58	-1000000	-1000000	-1000000	
2,560	909,85	-1000000	-1000000	-1000000	
2,580	907,50	-1000000	-1000000	-1000000	
2,600	908,39	-1000000	-1000000	-1000000	
2,620	911,72	-1000000	-1000000	-1000000	
2,640	915,74	-1000000	-1000000	-1000000	
2,660	918,11	-1000000	-1000000	-1000000	
