Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	396,00	-1000000	-1000000	-1000000	
0,02000	393,93	-1000000	-1000000	-1000000	
0,04000	392,04	-1000000	-1000000	-1000000	
0,06000	390,46	-1000000	-1000000	-1000000	
0,08000	389,44	-1000000	-1000000	-1000000	
0,1000	388,80	-1000000	-1000000	-1000000	
0,1200	388,56	-1000000	-1000000	-1000000	
0,1400	388,37	-1000000	-1000000	-1000000	
0,1600	388,09	-1000000	-1000000	-1000000	
0,1800	387,81	-1000000	-1000000	-1000000	
0,2000	388,13	-1000000	-1000000	-1000000	
0,2200	388,73	-1000000	-1000000	-1000000	
0,2400	389,51	-1000000	-1000000	-1000000	
0,2600	390,53	-1000000	-1000000	-1000000	
0,2800	391,54	-1000000	-1000000	-1000000	
0,3000	392,51	-1000000	-1000000	-1000000	
0,3200	393,69	-1000000	-1000000	-1000000	
0,3400	394,82	-1000000	-1000000	-1000000	
0,3600	395,44	-1000000	-1000000	-1000000	
0,3800	395,42	-1000000	-1000000	-1000000	
0,4000	395,49	-1000000	-1000000	-1000000	
0,4200	396,10	-1000000	-1000000	-1000000	
0,4400	397,50	-1000000	-1000000	-1000000	
0,4600	398,81	-1000000	-1000000	-1000000	
0,4800	400,43	-1000000	-1000000	-1000000	
0,5000	402,14	-1000000	-1000000	-1000000	
0,5200	404,16	-1000000	-1000000	-1000000	
0,5400	405,20	-1000000	-1000000	-1000000	
0,5600	404,87	-1000000	-1000000	-1000000	
0,5800	403,03	-1000000	-1000000	-1000000	
0,6000	399,70	-1000000	-1000000	-1000000	
0,6200	395,20	-1000000	-1000000	-1000000	
0,6400	391,21	-1000000	-1000000	-1000000	
0,6600	388,39	-1000000	-1000000	-1000000	
0,6800	387,56	-1000000	-1000000	-1000000	
0,7000	388,77	-1000000	-1000000	-1000000	
0,7200	391,95	-1000000	-1000000	-1000000	
0,7400	395,60	-1000000	-1000000	-1000000	
0,7600	398,18	-1000000	-1000000	-1000000	
0,7800	399,22	-1000000	-1000000	-1000000	
0,8000	398,60	-1000000	-1000000	-1000000	
0,8200	396,75	-1000000	-1000000	-1000000	
0,8400	393,77	-1000000	-1000000	-1000000	
0,8600	390,88	-1000000	-1000000	-1000000	
0,8800	388,11	-1000000	-1000000	-1000000	
0,9000	385,70	-1000000	-1000000	-1000000	
0,9200	384,42	-1000000	-1000000	-1000000	
0,9400	384,31	-1000000	-1000000	-1000000	
0,9600	385,63	-1000000	-1000000	-1000000	
0,9800	387,60	-1000000	-1000000	-1000000	
1,000	390,08	-1000000	-1000000	-1000000	
1,020	392,63	-1000000	-1000000	-1000000	
1,040	394,33	-1000000	-1000000	-1000000	
1,060	394,30	-1000000	-1000000	-1000000	
1,080	392,91	-1000000	-1000000	-1000000	
1,100	390,91	-1000000	-1000000	-1000000	
1,120	389,28	-1000000	-1000000	-1000000	
1,140	388,24	-1000000	-1000000	-1000000	
1,160	388,03	-1000000	-1000000	-1000000	
1,180	388,31	-1000000	-1000000	-1000000	
1,200	388,58	-1000000	-1000000	-1000000	
