Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	1007,4	-1000000	-1000000	-1000000	
0,02000	1004,6	-1000000	-1000000	-1000000	
0,04000	999,84	-1000000	-1000000	-1000000	
0,06000	995,27	-1000000	-1000000	-1000000	
0,08000	991,78	-1000000	-1000000	-1000000	
0,1000	988,94	-1000000	-1000000	-1000000	
0,1200	986,13	-1000000	-1000000	-1000000	
0,1400	983,07	-1000000	-1000000	-1000000	
0,1600	980,53	-1000000	-1000000	-1000000	
0,1800	979,51	-1000000	-1000000	-1000000	
0,2000	980,58	-1000000	-1000000	-1000000	
0,2200	984,38	-1000000	-1000000	-1000000	
0,2400	989,95	-1000000	-1000000	-1000000	
0,2600	994,62	-1000000	-1000000	-1000000	
0,2800	995,63	-1000000	-1000000	-1000000	
0,3000	993,24	-1000000	-1000000	-1000000	
0,3200	988,01	-1000000	-1000000	-1000000	
0,3400	983,39	-1000000	-1000000	-1000000	
0,3600	982,68	-1000000	-1000000	-1000000	
0,3800	987,29	-1000000	-1000000	-1000000	
0,4000	996,89	-1000000	-1000000	-1000000	
0,4200	1007,5	-1000000	-1000000	-1000000	
0,4400	1013,9	-1000000	-1000000	-1000000	
0,4600	1013,9	-1000000	-1000000	-1000000	
0,4800	1007,2	-1000000	-1000000	-1000000	
0,5000	996,21	-1000000	-1000000	-1000000	
0,5200	985,97	-1000000	-1000000	-1000000	
0,5400	979,69	-1000000	-1000000	-1000000	
0,5600	978,08	-1000000	-1000000	-1000000	
0,5800	980,01	-1000000	-1000000	-1000000	
0,6000	983,95	-1000000	-1000000	-1000000	
0,6200	988,20	-1000000	-1000000	-1000000	
0,6400	991,50	-1000000	-1000000	-1000000	
0,6600	993,35	-1000000	-1000000	-1000000	
0,6800	994,19	-1000000	-1000000	-1000000	
0,7000	994,18	-1000000	-1000000	-1000000	
0,7200	992,72	-1000000	-1000000	-1000000	
0,7400	989,91	-1000000	-1000000	-1000000	
0,7600	985,27	-1000000	-1000000	-1000000	
0,7800	980,23	-1000000	-1000000	-1000000	
0,8000	976,56	-1000000	-1000000	-1000000	
0,8200	975,23	-1000000	-1000000	-1000000	
0,8400	977,11	-1000000	-1000000	-1000000	
0,8600	981,52	-1000000	-1000000	-1000000	
0,8800	986,39	-1000000	-1000000	-1000000	
0,9000	990,83	-1000000	-1000000	-1000000	
0,9200	993,72	-1000000	-1000000	-1000000	
0,9400	994,38	-1000000	-1000000	-1000000	
0,9600	993,01	-1000000	-1000000	-1000000	
0,9800	990,42	-1000000	-1000000	-1000000	
1,000	986,97	-1000000	-1000000	-1000000	
1,020	984,17	-1000000	-1000000	-1000000	
1,040	982,54	-1000000	-1000000	-1000000	
1,060	983,70	-1000000	-1000000	-1000000	
1,080	987,42	-1000000	-1000000	-1000000	
1,100	990,49	-1000000	-1000000	-1000000	
1,120	991,32	-1000000	-1000000	-1000000	
1,140	990,35	-1000000	-1000000	-1000000	
1,160	986,74	-1000000	-1000000	-1000000	
1,180	981,97	-1000000	-1000000	-1000000	
1,200	979,94	-1000000	-1000000	-1000000	
1,220	981,17	-1000000	-1000000	-1000000	
1,240	983,42	-1000000	-1000000	-1000000	
1,260	985,59	-1000000	-1000000	-1000000	
1,280	987,55	-1000000	-1000000	-1000000	
1,300	989,75	-1000000	-1000000	-1000000	
1,320	991,98	-1000000	-1000000	-1000000	
1,340	993,57	-1000000	-1000000	-1000000	
1,360	994,89	-1000000	-1000000	-1000000	
