Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	975,77	-1000000	-1000000	-1000000	
0,02000	971,76	-1000000	-1000000	-1000000	
0,04000	967,27	-1000000	-1000000	-1000000	
0,06000	964,18	-1000000	-1000000	-1000000	
0,08000	965,27	-1000000	-1000000	-1000000	
0,1000	971,49	-1000000	-1000000	-1000000	
0,1200	981,71	-1000000	-1000000	-1000000	
0,1400	991,83	-1000000	-1000000	-1000000	
0,1600	997,73	-1000000	-1000000	-1000000	
0,1800	997,04	-1000000	-1000000	-1000000	
0,2000	990,54	-1000000	-1000000	-1000000	
0,2200	981,30	-1000000	-1000000	-1000000	
0,2400	972,71	-1000000	-1000000	-1000000	
0,2600	966,51	-1000000	-1000000	-1000000	
0,2800	964,33	-1000000	-1000000	-1000000	
0,3000	967,30	-1000000	-1000000	-1000000	
0,3200	974,00	-1000000	-1000000	-1000000	
0,3400	981,00	-1000000	-1000000	-1000000	
0,3600	985,68	-1000000	-1000000	-1000000	
0,3800	987,38	-1000000	-1000000	-1000000	
0,4000	987,55	-1000000	-1000000	-1000000	
0,4200	987,91	-1000000	-1000000	-1000000	
0,4400	987,86	-1000000	-1000000	-1000000	
0,4600	986,63	-1000000	-1000000	-1000000	
0,4800	982,62	-1000000	-1000000	-1000000	
0,5000	975,54	-1000000	-1000000	-1000000	
0,5200	967,94	-1000000	-1000000	-1000000	
0,5400	963,98	-1000000	-1000000	-1000000	
0,5600	965,43	-1000000	-1000000	-1000000	
0,5800	971,80	-1000000	-1000000	-1000000	
0,6000	981,33	-1000000	-1000000	-1000000	
0,6200	989,97	-1000000	-1000000	-1000000	
0,6400	993,05	-1000000	-1000000	-1000000	
0,6600	989,37	-1000000	-1000000	-1000000	
0,6800	981,98	-1000000	-1000000	-1000000	
0,7000	974,53	-1000000	-1000000	-1000000	
0,7200	969,84	-1000000	-1000000	-1000000	
0,7400	968,76	-1000000	-1000000	-1000000	
0,7600	970,91	-1000000	-1000000	-1000000	
0,7800	973,05	-1000000	-1000000	-1000000	
0,8000	973,12	-1000000	-1000000	-1000000	
0,8200	971,60	-1000000	-1000000	-1000000	
0,8400	970,08	-1000000	-1000000	-1000000	
0,8600	970,15	-1000000	-1000000	-1000000	
0,8800	973,78	-1000000	-1000000	-1000000	
0,9000	981,69	-1000000	-1000000	-1000000	
0,9200	989,92	-1000000	-1000000	-1000000	
0,9400	993,90	-1000000	-1000000	-1000000	
0,9600	993,35	-1000000	-1000000	-1000000	
0,9800	990,32	-1000000	-1000000	-1000000	
1,000	986,20	-1000000	-1000000	-1000000	
1,020	982,67	-1000000	-1000000	-1000000	
1,040	980,95	-1000000	-1000000	-1000000	
1,060	981,87	-1000000	-1000000	-1000000	
1,080	984,17	-1000000	-1000000	-1000000	
1,100	985,79	-1000000	-1000000	-1000000	
1,120	984,42	-1000000	-1000000	-1000000	
1,140	980,97	-1000000	-1000000	-1000000	
1,160	976,28	-1000000	-1000000	-1000000	
1,180	973,12	-1000000	-1000000	-1000000	
1,200	973,76	-1000000	-1000000	-1000000	
1,220	978,36	-1000000	-1000000	-1000000	
1,240	984,02	-1000000	-1000000	-1000000	
1,260	987,59	-1000000	-1000000	-1000000	
1,280	986,51	-1000000	-1000000	-1000000	
1,300	981,03	-1000000	-1000000	-1000000	
1,320	972,88	-1000000	-1000000	-1000000	
1,340	966,08	-1000000	-1000000	-1000000	
1,360	964,24	-1000000	-1000000	-1000000	
1,380	966,86	-1000000	-1000000	-1000000	
1,400	971,78	-1000000	-1000000	-1000000	
1,420	977,20	-1000000	-1000000	-1000000	
1,440	980,65	-1000000	-1000000	-1000000	
1,460	979,91	-1000000	-1000000	-1000000	
1,480	975,71	-1000000	-1000000	-1000000	
1,500	971,93	-1000000	-1000000	-1000000	
1,520	971,96	-1000000	-1000000	-1000000	
1,540	974,71	-1000000	-1000000	-1000000	
1,560	977,94	-1000000	-1000000	-1000000	
1,580	979,60	-1000000	-1000000	-1000000	
1,600	979,35	-1000000	-1000000	-1000000	
1,620	978,11	-1000000	-1000000	-1000000	
1,640	978,07	-1000000	-1000000	-1000000	
1,660	980,26	-1000000	-1000000	-1000000	
1,680	984,15	-1000000	-1000000	-1000000	
1,700	988,65	-1000000	-1000000	-1000000	
1,720	992,05	-1000000	-1000000	-1000000	
1,740	992,25	-1000000	-1000000	-1000000	
1,760	988,42	-1000000	-1000000	-1000000	
1,780	981,56	-1000000	-1000000	-1000000	
1,800	975,13	-1000000	-1000000	-1000000	
1,820	972,25	-1000000	-1000000	-1000000	
1,840	973,26	-1000000	-1000000	-1000000	
1,860	976,68	-1000000	-1000000	-1000000	
1,880	980,23	-1000000	-1000000	-1000000	
1,900	981,55	-1000000	-1000000	-1000000	
1,920	979,35	-1000000	-1000000	-1000000	
1,940	975,05	-1000000	-1000000	-1000000	
1,960	970,88	-1000000	-1000000	-1000000	
1,980	969,49	-1000000	-1000000	-1000000	
2,000	971,95	-1000000	-1000000	-1000000	
2,020	977,82	-1000000	-1000000	-1000000	
2,040	983,78	-1000000	-1000000	-1000000	
2,060	986,80	-1000000	-1000000	-1000000	
2,080	986,22	-1000000	-1000000	-1000000	
2,100	983,45	-1000000	-1000000	-1000000	
2,120	981,08	-1000000	-1000000	-1000000	
2,140	981,40	-1000000	-1000000	-1000000	
2,160	984,50	-1000000	-1000000	-1000000	
2,180	989,58	-1000000	-1000000	-1000000	
2,200	994,37	-1000000	-1000000	-1000000	
2,220	996,75	-1000000	-1000000	-1000000	
2,240	996,05	-1000000	-1000000	-1000000	
2,260	992,50	-1000000	-1000000	-1000000	
2,280	986,73	-1000000	-1000000	-1000000	
2,300	980,69	-1000000	-1000000	-1000000	
2,320	976,57	-1000000	-1000000	-1000000	
2,340	975,05	-1000000	-1000000	-1000000	
2,360	975,27	-1000000	-1000000	-1000000	
2,380	975,75	-1000000	-1000000	-1000000	
2,400	975,91	-1000000	-1000000	-1000000	
2,420	976,04	-1000000	-1000000	-1000000	
2,440	977,32	-1000000	-1000000	-1000000	
2,460	981,02	-1000000	-1000000	-1000000	
2,480	986,37	-1000000	-1000000	-1000000	
2,500	990,00	-1000000	-1000000	-1000000	
2,520	989,35	-1000000	-1000000	-1000000	
2,540	984,25	-1000000	-1000000	-1000000	
2,560	977,67	-1000000	-1000000	-1000000	
2,580	972,09	-1000000	-1000000	-1000000	
2,600	969,28	-1000000	-1000000	-1000000	
2,620	970,22	-1000000	-1000000	-1000000	
2,640	974,13	-1000000	-1000000	-1000000	
2,660	978,56	-1000000	-1000000	-1000000	
2,680	981,63	-1000000	-1000000	-1000000	
2,700	982,43	-1000000	-1000000	-1000000	
2,720	981,00	-1000000	-1000000	-1000000	
2,740	978,56	-1000000	-1000000	-1000000	
2,760	976,61	-1000000	-1000000	-1000000	
2,780	975,70	-1000000	-1000000	-1000000	
2,800	975,32	-1000000	-1000000	-1000000	
2,820	975,04	-1000000	-1000000	-1000000	
2,840	974,39	-1000000	-1000000	-1000000	
2,860	973,19	-1000000	-1000000	-1000000	
2,880	971,57	-1000000	-1000000	-1000000	
2,900	970,46	-1000000	-1000000	-1000000	
2,920	970,67	-1000000	-1000000	-1000000	
2,940	972,84	-1000000	-1000000	-1000000	
2,960	977,19	-1000000	-1000000	-1000000	
2,980	981,65	-1000000	-1000000	-1000000	
3,000	983,55	-1000000	-1000000	-1000000	
3,020	982,24	-1000000	-1000000	-1000000	
3,040	978,82	-1000000	-1000000	-1000000	
3,060	974,69	-1000000	-1000000	-1000000	
3,080	971,33	-1000000	-1000000	-1000000	
3,100	970,85	-1000000	-1000000	-1000000	
3,120	973,38	-1000000	-1000000	-1000000	
3,140	977,07	-1000000	-1000000	-1000000	
3,160	979,28	-1000000	-1000000	-1000000	
3,180	979,08	-1000000	-1000000	-1000000	
3,200	978,07	-1000000	-1000000	-1000000	
3,220	977,95	-1000000	-1000000	-1000000	
3,240	978,57	-1000000	-1000000	-1000000	
3,260	978,72	-1000000	-1000000	-1000000	
3,280	977,58	-1000000	-1000000	-1000000	
3,300	976,04	-1000000	-1000000	-1000000	
3,320	975,24	-1000000	-1000000	-1000000	
3,340	976,07	-1000000	-1000000	-1000000	
3,360	978,79	-1000000	-1000000	-1000000	
3,380	981,92	-1000000	-1000000	-1000000	
3,400	984,56	-1000000	-1000000	-1000000	
3,420	986,29	-1000000	-1000000	-1000000	
3,440	985,78	-1000000	-1000000	-1000000	
3,460	982,65	-1000000	-1000000	-1000000	
3,480	978,43	-1000000	-1000000	-1000000	
3,500	975,46	-1000000	-1000000	-1000000	
3,520	974,18	-1000000	-1000000	-1000000	
3,540	974,57	-1000000	-1000000	-1000000	
3,560	976,66	-1000000	-1000000	-1000000	
3,580	979,46	-1000000	-1000000	-1000000	
3,600	980,77	-1000000	-1000000	-1000000	
3,620	979,07	-1000000	-1000000	-1000000	
3,640	974,69	-1000000	-1000000	-1000000	
3,660	968,53	-1000000	-1000000	-1000000	
3,680	962,69	-1000000	-1000000	-1000000	
3,700	959,84	-1000000	-1000000	-1000000	
3,720	962,29	-1000000	-1000000	-1000000	
3,740	968,86	-1000000	-1000000	-1000000	
3,760	976,35	-1000000	-1000000	-1000000	
3,780	981,49	-1000000	-1000000	-1000000	
3,800	983,55	-1000000	-1000000	-1000000	
3,820	984,03	-1000000	-1000000	-1000000	
3,840	984,30	-1000000	-1000000	-1000000	
3,860	984,00	-1000000	-1000000	-1000000	
3,880	982,96	-1000000	-1000000	-1000000	
3,900	980,93	-1000000	-1000000	-1000000	
3,920	978,23	-1000000	-1000000	-1000000	
3,940	975,71	-1000000	-1000000	-1000000	
3,960	974,41	-1000000	-1000000	-1000000	
3,980	974,83	-1000000	-1000000	-1000000	
4,000	977,61	-1000000	-1000000	-1000000	
4,020	982,37	-1000000	-1000000	-1000000	
4,040	986,53	-1000000	-1000000	-1000000	
4,060	987,74	-1000000	-1000000	-1000000	
4,080	986,90	-1000000	-1000000	-1000000	
4,100	984,62	-1000000	-1000000	-1000000	
4,120	981,14	-1000000	-1000000	-1000000	
4,140	976,72	-1000000	-1000000	-1000000	
4,160	972,31	-1000000	-1000000	-1000000	
4,180	969,29	-1000000	-1000000	-1000000	
4,200	968,42	-1000000	-1000000	-1000000	
4,220	970,58	-1000000	-1000000	-1000000	
4,240	974,24	-1000000	-1000000	-1000000	
4,260	977,35	-1000000	-1000000	-1000000	
4,280	979,95	-1000000	-1000000	-1000000	
4,300	982,81	-1000000	-1000000	-1000000	
4,320	985,49	-1000000	-1000000	-1000000	
4,340	986,70	-1000000	-1000000	-1000000	
4,360	985,51	-1000000	-1000000	-1000000	
4,380	981,88	-1000000	-1000000	-1000000	
4,400	977,53	-1000000	-1000000	-1000000	
4,420	974,55	-1000000	-1000000	-1000000	
4,440	974,76	-1000000	-1000000	-1000000	
4,460	979,08	-1000000	-1000000	-1000000	
4,480	984,77	-1000000	-1000000	-1000000	
4,500	987,96	-1000000	-1000000	-1000000	
4,520	985,52	-1000000	-1000000	-1000000	
4,540	978,07	-1000000	-1000000	-1000000	
4,560	968,51	-1000000	-1000000	-1000000	
4,580	960,29	-1000000	-1000000	-1000000	
4,600	956,53	-1000000	-1000000	-1000000	
4,620	959,36	-1000000	-1000000	-1000000	
4,640	967,49	-1000000	-1000000	-1000000	
4,660	976,96	-1000000	-1000000	-1000000	
4,680	984,02	-1000000	-1000000	-1000000	
4,700	986,72	-1000000	-1000000	-1000000	
4,720	985,49	-1000000	-1000000	-1000000	
4,740	982,20	-1000000	-1000000	-1000000	
4,760	978,57	-1000000	-1000000	-1000000	
4,780	975,23	-1000000	-1000000	-1000000	
4,800	972,96	-1000000	-1000000	-1000000	
4,820	973,07	-1000000	-1000000	-1000000	
4,840	975,12	-1000000	-1000000	-1000000	
4,860	978,07	-1000000	-1000000	-1000000	
4,880	981,41	-1000000	-1000000	-1000000	
4,900	985,02	-1000000	-1000000	-1000000	
4,920	989,04	-1000000	-1000000	-1000000	
4,940	992,82	-1000000	-1000000	-1000000	
4,960	993,90	-1000000	-1000000	-1000000	
4,980	991,25	-1000000	-1000000	-1000000	
5,000	985,73	-1000000	-1000000	-1000000	
5,020	978,82	-1000000	-1000000	-1000000	
5,040	971,78	-1000000	-1000000	-1000000	
5,060	966,83	-1000000	-1000000	-1000000	
5,080	966,12	-1000000	-1000000	-1000000	
5,100	970,00	-1000000	-1000000	-1000000	
5,120	977,37	-1000000	-1000000	-1000000	
5,140	984,78	-1000000	-1000000	-1000000	
5,160	987,78	-1000000	-1000000	-1000000	
5,180	985,54	-1000000	-1000000	-1000000	
5,200	979,39	-1000000	-1000000	-1000000	
5,220	971,87	-1000000	-1000000	-1000000	
5,240	965,36	-1000000	-1000000	-1000000	
5,260	962,60	-1000000	-1000000	-1000000	
5,280	963,70	-1000000	-1000000	-1000000	
5,300	966,85	-1000000	-1000000	-1000000	
5,320	970,84	-1000000	-1000000	-1000000	
5,340	974,70	-1000000	-1000000	-1000000	
5,360	978,21	-1000000	-1000000	-1000000	
5,380	981,21	-1000000	-1000000	-1000000	
5,400	982,71	-1000000	-1000000	-1000000	
5,420	981,68	-1000000	-1000000	-1000000	
5,440	978,97	-1000000	-1000000	-1000000	
5,460	976,23	-1000000	-1000000	-1000000	
5,480	974,53	-1000000	-1000000	-1000000	
5,500	974,20	-1000000	-1000000	-1000000	
5,520	975,14	-1000000	-1000000	-1000000	
5,540	976,56	-1000000	-1000000	-1000000	
5,560	978,03	-1000000	-1000000	-1000000	
5,580	978,67	-1000000	-1000000	-1000000	
5,600	977,71	-1000000	-1000000	-1000000	
5,620	975,67	-1000000	-1000000	-1000000	
5,640	973,59	-1000000	-1000000	-1000000	
5,660	972,70	-1000000	-1000000	-1000000	
5,680	973,41	-1000000	-1000000	-1000000	
5,700	975,19	-1000000	-1000000	-1000000	
5,720	977,35	-1000000	-1000000	-1000000	
5,740	978,27	-1000000	-1000000	-1000000	
5,760	977,30	-1000000	-1000000	-1000000	
5,780	974,72	-1000000	-1000000	-1000000	
5,800	972,54	-1000000	-1000000	-1000000	
5,820	971,61	-1000000	-1000000	-1000000	
5,840	972,35	-1000000	-1000000	-1000000	
5,860	973,92	-1000000	-1000000	-1000000	
5,880	975,15	-1000000	-1000000	-1000000	
5,900	975,79	-1000000	-1000000	-1000000	
5,920	976,51	-1000000	-1000000	-1000000	
5,940	977,93	-1000000	-1000000	-1000000	
5,960	979,36	-1000000	-1000000	-1000000	
5,980	980,12	-1000000	-1000000	-1000000	
