Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	941,26	-1000000	-1000000	-1000000	
0,02000	932,19	-1000000	-1000000	-1000000	
0,04000	919,55	-1000000	-1000000	-1000000	
0,06000	908,14	-1000000	-1000000	-1000000	
0,08000	903,04	-1000000	-1000000	-1000000	
0,1000	903,17	-1000000	-1000000	-1000000	
0,1200	910,06	-1000000	-1000000	-1000000	
0,1400	921,46	-1000000	-1000000	-1000000	
0,1600	931,66	-1000000	-1000000	-1000000	
0,1800	939,86	-1000000	-1000000	-1000000	
0,2000	942,96	-1000000	-1000000	-1000000	
0,2200	939,21	-1000000	-1000000	-1000000	
0,2400	932,53	-1000000	-1000000	-1000000	
0,2600	923,12	-1000000	-1000000	-1000000	
0,2800	911,70	-1000000	-1000000	-1000000	
0,3000	902,66	-1000000	-1000000	-1000000	
0,3200	898,55	-1000000	-1000000	-1000000	
0,3400	901,88	-1000000	-1000000	-1000000	
0,3600	912,17	-1000000	-1000000	-1000000	
0,3800	923,66	-1000000	-1000000	-1000000	
0,4000	934,25	-1000000	-1000000	-1000000	
0,4200	941,90	-1000000	-1000000	-1000000	
0,4400	942,47	-1000000	-1000000	-1000000	
0,4600	936,99	-1000000	-1000000	-1000000	
0,4800	927,43	-1000000	-1000000	-1000000	
0,5000	915,59	-1000000	-1000000	-1000000	
0,5200	908,15	-1000000	-1000000	-1000000	
0,5400	907,00	-1000000	-1000000	-1000000	
0,5600	911,05	-1000000	-1000000	-1000000	
0,5800	919,33	-1000000	-1000000	-1000000	
0,6000	928,23	-1000000	-1000000	-1000000	
0,6200	935,11	-1000000	-1000000	-1000000	
0,6400	939,69	-1000000	-1000000	-1000000	
0,6600	939,00	-1000000	-1000000	-1000000	
0,6800	933,50	-1000000	-1000000	-1000000	
0,7000	926,43	-1000000	-1000000	-1000000	
0,7200	920,61	-1000000	-1000000	-1000000	
0,7400	917,93	-1000000	-1000000	-1000000	
0,7600	917,65	-1000000	-1000000	-1000000	
0,7800	918,04	-1000000	-1000000	-1000000	
0,8000	920,55	-1000000	-1000000	-1000000	
0,8200	924,93	-1000000	-1000000	-1000000	
0,8400	929,63	-1000000	-1000000	-1000000	
0,8600	934,55	-1000000	-1000000	-1000000	
0,8800	937,87	-1000000	-1000000	-1000000	
0,9000	937,69	-1000000	-1000000	-1000000	
0,9200	935,08	-1000000	-1000000	-1000000	
0,9400	929,91	-1000000	-1000000	-1000000	
0,9600	923,82	-1000000	-1000000	-1000000	
0,9800	919,51	-1000000	-1000000	-1000000	
1,000	917,94	-1000000	-1000000	-1000000	
1,020	921,30	-1000000	-1000000	-1000000	
1,040	929,79	-1000000	-1000000	-1000000	
1,060	939,62	-1000000	-1000000	-1000000	
1,080	946,91	-1000000	-1000000	-1000000	
1,100	947,87	-1000000	-1000000	-1000000	
1,120	941,61	-1000000	-1000000	-1000000	
1,140	932,36	-1000000	-1000000	-1000000	
1,160	923,56	-1000000	-1000000	-1000000	
1,180	916,47	-1000000	-1000000	-1000000	
1,200	912,71	-1000000	-1000000	-1000000	
1,220	911,73	-1000000	-1000000	-1000000	
1,240	913,29	-1000000	-1000000	-1000000	
1,260	917,78	-1000000	-1000000	-1000000	
1,280	923,75	-1000000	-1000000	-1000000	
1,300	929,79	-1000000	-1000000	-1000000	
1,320	936,05	-1000000	-1000000	-1000000	
1,340	939,22	-1000000	-1000000	-1000000	
1,360	938,21	-1000000	-1000000	-1000000	
1,380	933,55	-1000000	-1000000	-1000000	
1,400	925,74	-1000000	-1000000	-1000000	
1,420	918,73	-1000000	-1000000	-1000000	
1,440	915,40	-1000000	-1000000	-1000000	
1,460	916,31	-1000000	-1000000	-1000000	
1,480	922,01	-1000000	-1000000	-1000000	
1,500	929,86	-1000000	-1000000	-1000000	
1,520	935,44	-1000000	-1000000	-1000000	
1,540	937,23	-1000000	-1000000	-1000000	
1,560	934,39	-1000000	-1000000	-1000000	
1,580	927,72	-1000000	-1000000	-1000000	
1,600	920,06	-1000000	-1000000	-1000000	
1,620	913,81	-1000000	-1000000	-1000000	
1,640	911,50	-1000000	-1000000	-1000000	
1,660	916,33	-1000000	-1000000	-1000000	
1,680	924,76	-1000000	-1000000	-1000000	
1,700	932,26	-1000000	-1000000	-1000000	
1,720	935,05	-1000000	-1000000	-1000000	
1,740	932,67	-1000000	-1000000	-1000000	
1,760	927,89	-1000000	-1000000	-1000000	
1,780	923,47	-1000000	-1000000	-1000000	
1,800	920,65	-1000000	-1000000	-1000000	
1,820	920,69	-1000000	-1000000	-1000000	
1,840	921,45	-1000000	-1000000	-1000000	
1,860	922,62	-1000000	-1000000	-1000000	
1,880	924,07	-1000000	-1000000	-1000000	
1,900	924,82	-1000000	-1000000	-1000000	
1,920	925,25	-1000000	-1000000	-1000000	
1,940	927,19	-1000000	-1000000	-1000000	
1,960	930,18	-1000000	-1000000	-1000000	
1,980	933,49	-1000000	-1000000	-1000000	
2,000	935,84	-1000000	-1000000	-1000000	
2,020	935,39	-1000000	-1000000	-1000000	
2,040	932,81	-1000000	-1000000	-1000000	
2,060	930,18	-1000000	-1000000	-1000000	
2,080	928,26	-1000000	-1000000	-1000000	
2,100	927,56	-1000000	-1000000	-1000000	
2,120	927,70	-1000000	-1000000	-1000000	
2,140	929,50	-1000000	-1000000	-1000000	
2,160	934,50	-1000000	-1000000	-1000000	
2,180	940,48	-1000000	-1000000	-1000000	
2,200	945,60	-1000000	-1000000	-1000000	
2,220	946,84	-1000000	-1000000	-1000000	
2,240	942,80	-1000000	-1000000	-1000000	
2,260	935,50	-1000000	-1000000	-1000000	
2,280	927,41	-1000000	-1000000	-1000000	
2,300	920,96	-1000000	-1000000	-1000000	
2,320	918,46	-1000000	-1000000	-1000000	
2,340	921,22	-1000000	-1000000	-1000000	
2,360	927,49	-1000000	-1000000	-1000000	
2,380	934,36	-1000000	-1000000	-1000000	
2,400	938,96	-1000000	-1000000	-1000000	
2,420	940,32	-1000000	-1000000	-1000000	
2,440	938,92	-1000000	-1000000	-1000000	
2,460	935,57	-1000000	-1000000	-1000000	
2,480	930,91	-1000000	-1000000	-1000000	
2,500	925,21	-1000000	-1000000	-1000000	
2,520	918,59	-1000000	-1000000	-1000000	
2,540	914,57	-1000000	-1000000	-1000000	
2,560	915,30	-1000000	-1000000	-1000000	
2,580	921,58	-1000000	-1000000	-1000000	
2,600	931,46	-1000000	-1000000	-1000000	
2,620	939,80	-1000000	-1000000	-1000000	
2,640	943,84	-1000000	-1000000	-1000000	
2,660	943,72	-1000000	-1000000	-1000000	
2,680	939,46	-1000000	-1000000	-1000000	
2,700	933,41	-1000000	-1000000	-1000000	
2,720	928,82	-1000000	-1000000	-1000000	
2,740	925,98	-1000000	-1000000	-1000000	
2,760	924,28	-1000000	-1000000	-1000000	
2,780	923,27	-1000000	-1000000	-1000000	
2,800	922,78	-1000000	-1000000	-1000000	
2,820	924,25	-1000000	-1000000	-1000000	
2,840	927,00	-1000000	-1000000	-1000000	
2,860	927,61	-1000000	-1000000	-1000000	
2,880	926,14	-1000000	-1000000	-1000000	
2,900	922,94	-1000000	-1000000	-1000000	
2,920	920,02	-1000000	-1000000	-1000000	
2,940	919,64	-1000000	-1000000	-1000000	
2,960	920,37	-1000000	-1000000	-1000000	
2,980	919,96	-1000000	-1000000	-1000000	
3,000	920,08	-1000000	-1000000	-1000000	
3,020	921,69	-1000000	-1000000	-1000000	
3,040	925,50	-1000000	-1000000	-1000000	
3,060	930,46	-1000000	-1000000	-1000000	
3,080	932,26	-1000000	-1000000	-1000000	
3,100	930,75	-1000000	-1000000	-1000000	
3,120	928,18	-1000000	-1000000	-1000000	
3,140	924,83	-1000000	-1000000	-1000000	
3,160	921,76	-1000000	-1000000	-1000000	
3,180	919,72	-1000000	-1000000	-1000000	
3,200	918,62	-1000000	-1000000	-1000000	
3,220	919,99	-1000000	-1000000	-1000000	
3,240	923,11	-1000000	-1000000	-1000000	
3,260	926,81	-1000000	-1000000	-1000000	
3,280	929,05	-1000000	-1000000	-1000000	
3,300	926,79	-1000000	-1000000	-1000000	
3,320	920,29	-1000000	-1000000	-1000000	
3,340	913,71	-1000000	-1000000	-1000000	
3,360	909,65	-1000000	-1000000	-1000000	
3,380	910,65	-1000000	-1000000	-1000000	
3,400	916,11	-1000000	-1000000	-1000000	
3,420	922,92	-1000000	-1000000	-1000000	
3,440	929,14	-1000000	-1000000	-1000000	
3,460	932,03	-1000000	-1000000	-1000000	
3,480	930,13	-1000000	-1000000	-1000000	
3,500	924,61	-1000000	-1000000	-1000000	
3,520	917,82	-1000000	-1000000	-1000000	
3,540	912,73	-1000000	-1000000	-1000000	
3,560	912,72	-1000000	-1000000	-1000000	
3,580	916,97	-1000000	-1000000	-1000000	
3,600	923,63	-1000000	-1000000	-1000000	
3,620	931,64	-1000000	-1000000	-1000000	
3,640	938,26	-1000000	-1000000	-1000000	
3,660	941,76	-1000000	-1000000	-1000000	
3,680	941,81	-1000000	-1000000	-1000000	
3,700	937,26	-1000000	-1000000	-1000000	
3,720	929,61	-1000000	-1000000	-1000000	
3,740	920,62	-1000000	-1000000	-1000000	
3,760	912,69	-1000000	-1000000	-1000000	
3,780	909,13	-1000000	-1000000	-1000000	
3,800	910,62	-1000000	-1000000	-1000000	
3,820	916,69	-1000000	-1000000	-1000000	
3,840	926,62	-1000000	-1000000	-1000000	
3,860	936,95	-1000000	-1000000	-1000000	
