Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	204,85	-1000000	-1000000	-1000000	
0,02000	205,75	-1000000	-1000000	-1000000	
0,04000	206,04	-1000000	-1000000	-1000000	
0,06000	205,94	-1000000	-1000000	-1000000	
0,08000	205,41	-1000000	-1000000	-1000000	
0,1000	204,71	-1000000	-1000000	-1000000	
0,1200	205,16	-1000000	-1000000	-1000000	
0,1400	205,42	-1000000	-1000000	-1000000	
0,1600	205,91	-1000000	-1000000	-1000000	
0,1800	206,08	-1000000	-1000000	-1000000	
0,2000	206,08	-1000000	-1000000	-1000000	
0,2200	206,30	-1000000	-1000000	-1000000	
0,2400	206,20	-1000000	-1000000	-1000000	
0,2600	205,41	-1000000	-1000000	-1000000	
0,2800	204,58	-1000000	-1000000	-1000000	
0,3000	204,17	-1000000	-1000000	-1000000	
0,3200	203,58	-1000000	-1000000	-1000000	
0,3400	203,23	-1000000	-1000000	-1000000	
0,3600	203,19	-1000000	-1000000	-1000000	
0,3800	203,62	-1000000	-1000000	-1000000	
0,4000	203,98	-1000000	-1000000	-1000000	
0,4200	204,60	-1000000	-1000000	-1000000	
0,4400	205,55	-1000000	-1000000	-1000000	
0,4600	205,50	-1000000	-1000000	-1000000	
0,4800	205,29	-1000000	-1000000	-1000000	
0,5000	205,58	-1000000	-1000000	-1000000	
0,5200	206,38	-1000000	-1000000	-1000000	
0,5400	207,27	-1000000	-1000000	-1000000	
0,5600	208,41	-1000000	-1000000	-1000000	
0,5800	209,24	-1000000	-1000000	-1000000	
0,6000	209,24	-1000000	-1000000	-1000000	
0,6200	209,26	-1000000	-1000000	-1000000	
0,6400	209,09	-1000000	-1000000	-1000000	
0,6600	208,72	-1000000	-1000000	-1000000	
0,6800	207,75	-1000000	-1000000	-1000000	
0,7000	206,81	-1000000	-1000000	-1000000	
0,7200	206,69	-1000000	-1000000	-1000000	
0,7400	206,80	-1000000	-1000000	-1000000	
0,7600	206,63	-1000000	-1000000	-1000000	
0,7800	206,11	-1000000	-1000000	-1000000	
0,8000	205,81	-1000000	-1000000	-1000000	
0,8200	205,90	-1000000	-1000000	-1000000	
0,8400	206,20	-1000000	-1000000	-1000000	
0,8600	206,22	-1000000	-1000000	-1000000	
0,8800	205,69	-1000000	-1000000	-1000000	
0,9000	205,26	-1000000	-1000000	-1000000	
0,9200	205,19	-1000000	-1000000	-1000000	
0,9400	205,52	-1000000	-1000000	-1000000	
0,9600	205,17	-1000000	-1000000	-1000000	
0,9800	204,43	-1000000	-1000000	-1000000	
1,000	204,04	-1000000	-1000000	-1000000	
1,020	204,41	-1000000	-1000000	-1000000	
1,040	204,83	-1000000	-1000000	-1000000	
1,060	204,27	-1000000	-1000000	-1000000	
1,080	203,47	-1000000	-1000000	-1000000	
1,100	203,19	-1000000	-1000000	-1000000	
1,120	203,60	-1000000	-1000000	-1000000	
1,140	203,74	-1000000	-1000000	-1000000	
1,160	203,66	-1000000	-1000000	-1000000	
1,180	203,40	-1000000	-1000000	-1000000	
1,200	203,73	-1000000	-1000000	-1000000	
1,220	204,18	-1000000	-1000000	-1000000	
1,240	203,84	-1000000	-1000000	-1000000	
1,260	202,77	-1000000	-1000000	-1000000	
1,280	201,90	-1000000	-1000000	-1000000	
1,300	201,81	-1000000	-1000000	-1000000	
1,320	201,95	-1000000	-1000000	-1000000	
1,340	201,35	-1000000	-1000000	-1000000	
1,360	200,49	-1000000	-1000000	-1000000	
1,380	200,61	-1000000	-1000000	-1000000	
1,400	201,36	-1000000	-1000000	-1000000	
1,420	201,81	-1000000	-1000000	-1000000	
1,440	202,00	-1000000	-1000000	-1000000	
1,460	202,48	-1000000	-1000000	-1000000	
1,480	202,99	-1000000	-1000000	-1000000	
1,500	202,84	-1000000	-1000000	-1000000	
1,520	201,84	-1000000	-1000000	-1000000	
1,540	201,14	-1000000	-1000000	-1000000	
1,560	201,33	-1000000	-1000000	-1000000	
1,580	202,25	-1000000	-1000000	-1000000	
