Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	104,92	-1000000	-1000000	-1000000	
0,02000	105,31	-1000000	-1000000	-1000000	
0,04000	105,35	-1000000	-1000000	-1000000	
0,06000	105,21	-1000000	-1000000	-1000000	
0,08000	105,09	-1000000	-1000000	-1000000	
0,1000	104,85	-1000000	-1000000	-1000000	
0,1200	104,68	-1000000	-1000000	-1000000	
0,1400	104,69	-1000000	-1000000	-1000000	
0,1600	104,78	-1000000	-1000000	-1000000	
0,1800	105,05	-1000000	-1000000	-1000000	
0,2000	105,37	-1000000	-1000000	-1000000	
0,2200	105,35	-1000000	-1000000	-1000000	
0,2400	105,10	-1000000	-1000000	-1000000	
0,2600	105,27	-1000000	-1000000	-1000000	
0,2800	105,53	-1000000	-1000000	-1000000	
0,3000	105,47	-1000000	-1000000	-1000000	
0,3200	105,20	-1000000	-1000000	-1000000	
0,3400	104,81	-1000000	-1000000	-1000000	
0,3600	104,49	-1000000	-1000000	-1000000	
0,3800	104,47	-1000000	-1000000	-1000000	
0,4000	104,69	-1000000	-1000000	-1000000	
0,4200	105,25	-1000000	-1000000	-1000000	
0,4400	105,81	-1000000	-1000000	-1000000	
0,4600	106,07	-1000000	-1000000	-1000000	
0,4800	105,91	-1000000	-1000000	-1000000	
0,5000	105,38	-1000000	-1000000	-1000000	
0,5200	104,98	-1000000	-1000000	-1000000	
0,5400	105,02	-1000000	-1000000	-1000000	
0,5600	105,27	-1000000	-1000000	-1000000	
0,5800	105,38	-1000000	-1000000	-1000000	
0,6000	105,46	-1000000	-1000000	-1000000	
0,6200	105,57	-1000000	-1000000	-1000000	
0,6400	105,46	-1000000	-1000000	-1000000	
0,6600	105,03	-1000000	-1000000	-1000000	
0,6800	104,74	-1000000	-1000000	-1000000	
0,7000	104,86	-1000000	-1000000	-1000000	
0,7200	104,89	-1000000	-1000000	-1000000	
0,7400	104,75	-1000000	-1000000	-1000000	
0,7600	104,65	-1000000	-1000000	-1000000	
0,7800	104,69	-1000000	-1000000	-1000000	
0,8000	104,93	-1000000	-1000000	-1000000	
0,8200	105,22	-1000000	-1000000	-1000000	
0,8400	105,32	-1000000	-1000000	-1000000	
0,8600	105,15	-1000000	-1000000	-1000000	
0,8800	104,81	-1000000	-1000000	-1000000	
0,9000	104,47	-1000000	-1000000	-1000000	
0,9200	104,42	-1000000	-1000000	-1000000	
0,9400	104,68	-1000000	-1000000	-1000000	
0,9600	105,22	-1000000	-1000000	-1000000	
0,9800	105,65	-1000000	-1000000	-1000000	
1,000	105,56	-1000000	-1000000	-1000000	
1,020	105,19	-1000000	-1000000	-1000000	
1,040	105,22	-1000000	-1000000	-1000000	
1,060	105,69	-1000000	-1000000	-1000000	
1,080	105,97	-1000000	-1000000	-1000000	
1,100	105,83	-1000000	-1000000	-1000000	
1,120	105,81	-1000000	-1000000	-1000000	
1,140	105,84	-1000000	-1000000	-1000000	
1,160	105,36	-1000000	-1000000	-1000000	
1,180	104,74	-1000000	-1000000	-1000000	
1,200	104,75	-1000000	-1000000	-1000000	
1,220	105,00	-1000000	-1000000	-1000000	
1,240	104,90	-1000000	-1000000	-1000000	
1,260	104,48	-1000000	-1000000	-1000000	
1,280	104,24	-1000000	-1000000	-1000000	
1,300	104,20	-1000000	-1000000	-1000000	
1,320	104,21	-1000000	-1000000	-1000000	
1,340	104,43	-1000000	-1000000	-1000000	
1,360	104,52	-1000000	-1000000	-1000000	
1,380	104,37	-1000000	-1000000	-1000000	
1,400	104,66	-1000000	-1000000	-1000000	
1,420	105,06	-1000000	-1000000	-1000000	
1,440	104,89	-1000000	-1000000	-1000000	
1,460	104,96	-1000000	-1000000	-1000000	
1,480	105,53	-1000000	-1000000	-1000000	
1,500	105,68	-1000000	-1000000	-1000000	
1,520	105,02	-1000000	-1000000	-1000000	
1,540	104,45	-1000000	-1000000	-1000000	
1,560	104,43	-1000000	-1000000	-1000000	
1,580	104,66	-1000000	-1000000	-1000000	
1,600	104,96	-1000000	-1000000	-1000000	
1,620	105,32	-1000000	-1000000	-1000000	
1,640	105,45	-1000000	-1000000	-1000000	
1,660	105,35	-1000000	-1000000	-1000000	
1,680	105,14	-1000000	-1000000	-1000000	
1,700	104,75	-1000000	-1000000	-1000000	
1,720	104,51	-1000000	-1000000	-1000000	
1,740	104,55	-1000000	-1000000	-1000000	
1,760	104,72	-1000000	-1000000	-1000000	
1,780	104,88	-1000000	-1000000	-1000000	
1,800	104,86	-1000000	-1000000	-1000000	
1,820	104,81	-1000000	-1000000	-1000000	
1,840	105,03	-1000000	-1000000	-1000000	
1,860	105,09	-1000000	-1000000	-1000000	
1,880	104,69	-1000000	-1000000	-1000000	
1,900	104,47	-1000000	-1000000	-1000000	
1,920	104,70	-1000000	-1000000	-1000000	
1,940	104,94	-1000000	-1000000	-1000000	
1,960	105,15	-1000000	-1000000	-1000000	
1,980	105,35	-1000000	-1000000	-1000000	
2,000	105,46	-1000000	-1000000	-1000000	
2,020	105,31	-1000000	-1000000	-1000000	
2,040	105,02	-1000000	-1000000	-1000000	
2,060	104,63	-1000000	-1000000	-1000000	
2,080	104,57	-1000000	-1000000	-1000000	
2,100	105,02	-1000000	-1000000	-1000000	
2,120	105,32	-1000000	-1000000	-1000000	
2,140	105,26	-1000000	-1000000	-1000000	
2,160	105,16	-1000000	-1000000	-1000000	
2,180	105,26	-1000000	-1000000	-1000000	
2,200	105,35	-1000000	-1000000	-1000000	
2,220	105,28	-1000000	-1000000	-1000000	
2,240	105,00	-1000000	-1000000	-1000000	
2,260	104,77	-1000000	-1000000	-1000000	
2,280	104,80	-1000000	-1000000	-1000000	
2,300	104,99	-1000000	-1000000	-1000000	
2,320	104,99	-1000000	-1000000	-1000000	
2,340	104,74	-1000000	-1000000	-1000000	
2,360	104,70	-1000000	-1000000	-1000000	
2,380	105,13	-1000000	-1000000	-1000000	
2,400	105,23	-1000000	-1000000	-1000000	
2,420	104,86	-1000000	-1000000	-1000000	
2,440	104,78	-1000000	-1000000	-1000000	
2,460	105,21	-1000000	-1000000	-1000000	
2,480	105,53	-1000000	-1000000	-1000000	
2,500	105,57	-1000000	-1000000	-1000000	
2,520	105,60	-1000000	-1000000	-1000000	
2,540	105,54	-1000000	-1000000	-1000000	
2,560	105,25	-1000000	-1000000	-1000000	
2,580	104,94	-1000000	-1000000	-1000000	
2,600	104,69	-1000000	-1000000	-1000000	
2,620	104,61	-1000000	-1000000	-1000000	
2,640	104,93	-1000000	-1000000	-1000000	
2,660	105,41	-1000000	-1000000	-1000000	
2,680	105,47	-1000000	-1000000	-1000000	
2,700	105,27	-1000000	-1000000	-1000000	
2,720	105,22	-1000000	-1000000	-1000000	
2,740	105,43	-1000000	-1000000	-1000000	
2,760	105,41	-1000000	-1000000	-1000000	
2,780	105,17	-1000000	-1000000	-1000000	
2,800	105,07	-1000000	-1000000	-1000000	
2,820	105,25	-1000000	-1000000	-1000000	
2,840	105,52	-1000000	-1000000	-1000000	
2,860	105,54	-1000000	-1000000	-1000000	
2,880	105,53	-1000000	-1000000	-1000000	
2,900	105,52	-1000000	-1000000	-1000000	
2,920	105,55	-1000000	-1000000	-1000000	
2,940	105,33	-1000000	-1000000	-1000000	
2,960	104,77	-1000000	-1000000	-1000000	
2,980	104,60	-1000000	-1000000	-1000000	
3,000	104,98	-1000000	-1000000	-1000000	
3,020	105,38	-1000000	-1000000	-1000000	
3,040	105,41	-1000000	-1000000	-1000000	
3,060	105,17	-1000000	-1000000	-1000000	
3,080	105,15	-1000000	-1000000	-1000000	
3,100	105,34	-1000000	-1000000	-1000000	
3,120	105,46	-1000000	-1000000	-1000000	
3,140	105,35	-1000000	-1000000	-1000000	
3,160	105,16	-1000000	-1000000	-1000000	
3,180	105,03	-1000000	-1000000	-1000000	
3,200	105,15	-1000000	-1000000	-1000000	
3,220	104,99	-1000000	-1000000	-1000000	
3,240	104,76	-1000000	-1000000	-1000000	
3,260	104,89	-1000000	-1000000	-1000000	
3,280	105,05	-1000000	-1000000	-1000000	
3,300	104,94	-1000000	-1000000	-1000000	
3,320	104,68	-1000000	-1000000	-1000000	
3,340	104,61	-1000000	-1000000	-1000000	
3,360	104,70	-1000000	-1000000	-1000000	
3,380	104,89	-1000000	-1000000	-1000000	
3,400	105,07	-1000000	-1000000	-1000000	
3,420	104,92	-1000000	-1000000	-1000000	
3,440	104,83	-1000000	-1000000	-1000000	
3,460	104,87	-1000000	-1000000	-1000000	
3,480	104,63	-1000000	-1000000	-1000000	
3,500	104,30	-1000000	-1000000	-1000000	
3,520	104,38	-1000000	-1000000	-1000000	
3,540	104,94	-1000000	-1000000	-1000000	
3,560	105,23	-1000000	-1000000	-1000000	
3,580	105,13	-1000000	-1000000	-1000000	
3,600	104,87	-1000000	-1000000	-1000000	
3,620	104,96	-1000000	-1000000	-1000000	
3,640	105,09	-1000000	-1000000	-1000000	
3,660	104,89	-1000000	-1000000	-1000000	
3,680	104,58	-1000000	-1000000	-1000000	
3,700	104,56	-1000000	-1000000	-1000000	
3,720	104,81	-1000000	-1000000	-1000000	
3,740	104,92	-1000000	-1000000	-1000000	
3,760	104,49	-1000000	-1000000	-1000000	
3,780	103,85	-1000000	-1000000	-1000000	
3,800	103,72	-1000000	-1000000	-1000000	
3,820	104,21	-1000000	-1000000	-1000000	
3,840	104,59	-1000000	-1000000	-1000000	
3,860	104,44	-1000000	-1000000	-1000000	
3,880	104,03	-1000000	-1000000	-1000000	
3,900	103,98	-1000000	-1000000	-1000000	
3,920	104,12	-1000000	-1000000	-1000000	
3,940	104,31	-1000000	-1000000	-1000000	
3,960	104,42	-1000000	-1000000	-1000000	
3,980	105,27	-1000000	-1000000	-1000000	
4,000	105,93	-1000000	-1000000	-1000000	
4,020	105,46	-1000000	-1000000	-1000000	
4,040	104,37	-1000000	-1000000	-1000000	
4,060	103,77	-1000000	-1000000	-1000000	
