Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	692,41	-1000000	-1000000	-1000000	
0,02000	692,79	-1000000	-1000000	-1000000	
0,04000	692,97	-1000000	-1000000	-1000000	
0,06000	695,10	-1000000	-1000000	-1000000	
0,08000	697,19	-1000000	-1000000	-1000000	
0,1000	698,70	-1000000	-1000000	-1000000	
0,1200	698,76	-1000000	-1000000	-1000000	
0,1400	696,30	-1000000	-1000000	-1000000	
0,1600	693,67	-1000000	-1000000	-1000000	
0,1800	692,67	-1000000	-1000000	-1000000	
0,2000	692,73	-1000000	-1000000	-1000000	
0,2200	694,59	-1000000	-1000000	-1000000	
0,2400	696,79	-1000000	-1000000	-1000000	
0,2600	698,23	-1000000	-1000000	-1000000	
0,2800	699,15	-1000000	-1000000	-1000000	
0,3000	698,65	-1000000	-1000000	-1000000	
0,3200	698,19	-1000000	-1000000	-1000000	
0,3400	698,55	-1000000	-1000000	-1000000	
0,3600	698,22	-1000000	-1000000	-1000000	
0,3800	697,41	-1000000	-1000000	-1000000	
0,4000	697,91	-1000000	-1000000	-1000000	
0,4200	698,61	-1000000	-1000000	-1000000	
0,4400	698,83	-1000000	-1000000	-1000000	
0,4600	698,45	-1000000	-1000000	-1000000	
0,4800	699,23	-1000000	-1000000	-1000000	
0,5000	701,43	-1000000	-1000000	-1000000	
0,5200	703,29	-1000000	-1000000	-1000000	
0,5400	703,36	-1000000	-1000000	-1000000	
0,5600	703,83	-1000000	-1000000	-1000000	
0,5800	703,96	-1000000	-1000000	-1000000	
0,6000	703,64	-1000000	-1000000	-1000000	
0,6200	703,83	-1000000	-1000000	-1000000	
0,6400	703,43	-1000000	-1000000	-1000000	
0,6600	702,13	-1000000	-1000000	-1000000	
0,6800	701,05	-1000000	-1000000	-1000000	
0,7000	699,34	-1000000	-1000000	-1000000	
0,7200	698,47	-1000000	-1000000	-1000000	
0,7400	698,56	-1000000	-1000000	-1000000	
0,7600	698,68	-1000000	-1000000	-1000000	
0,7800	700,21	-1000000	-1000000	-1000000	
0,8000	702,27	-1000000	-1000000	-1000000	
0,8200	703,44	-1000000	-1000000	-1000000	
0,8400	705,19	-1000000	-1000000	-1000000	
0,8600	706,93	-1000000	-1000000	-1000000	
0,8800	708,11	-1000000	-1000000	-1000000	
0,9000	709,84	-1000000	-1000000	-1000000	
0,9200	709,52	-1000000	-1000000	-1000000	
0,9400	707,37	-1000000	-1000000	-1000000	
0,9600	705,85	-1000000	-1000000	-1000000	
0,9800	704,32	-1000000	-1000000	-1000000	
1,000	702,48	-1000000	-1000000	-1000000	
1,020	701,25	-1000000	-1000000	-1000000	
1,040	700,15	-1000000	-1000000	-1000000	
1,060	699,89	-1000000	-1000000	-1000000	
1,080	700,14	-1000000	-1000000	-1000000	
1,100	700,49	-1000000	-1000000	-1000000	
1,120	702,11	-1000000	-1000000	-1000000	
1,140	703,38	-1000000	-1000000	-1000000	
1,160	703,23	-1000000	-1000000	-1000000	
1,180	703,42	-1000000	-1000000	-1000000	
1,200	702,95	-1000000	-1000000	-1000000	
1,220	701,20	-1000000	-1000000	-1000000	
1,240	700,45	-1000000	-1000000	-1000000	
1,260	699,60	-1000000	-1000000	-1000000	
1,280	699,67	-1000000	-1000000	-1000000	
1,300	702,57	-1000000	-1000000	-1000000	
1,320	705,84	-1000000	-1000000	-1000000	
1,340	708,05	-1000000	-1000000	-1000000	
1,360	709,10	-1000000	-1000000	-1000000	
1,380	707,17	-1000000	-1000000	-1000000	
1,400	703,15	-1000000	-1000000	-1000000	
1,420	698,64	-1000000	-1000000	-1000000	
1,440	695,92	-1000000	-1000000	-1000000	
1,460	696,52	-1000000	-1000000	-1000000	
1,480	698,41	-1000000	-1000000	-1000000	
1,500	700,72	-1000000	-1000000	-1000000	
1,520	704,56	-1000000	-1000000	-1000000	
1,540	706,56	-1000000	-1000000	-1000000	
1,560	705,60	-1000000	-1000000	-1000000	
1,580	704,90	-1000000	-1000000	-1000000	
1,600	704,35	-1000000	-1000000	-1000000	
1,620	702,47	-1000000	-1000000	-1000000	
1,640	699,88	-1000000	-1000000	-1000000	
1,660	697,98	-1000000	-1000000	-1000000	
1,680	697,61	-1000000	-1000000	-1000000	
1,700	697,70	-1000000	-1000000	-1000000	
1,720	698,56	-1000000	-1000000	-1000000	
1,740	702,22	-1000000	-1000000	-1000000	
1,760	705,62	-1000000	-1000000	-1000000	
1,780	706,60	-1000000	-1000000	-1000000	
1,800	706,62	-1000000	-1000000	-1000000	
1,820	705,59	-1000000	-1000000	-1000000	
1,840	704,24	-1000000	-1000000	-1000000	
1,860	704,49	-1000000	-1000000	-1000000	
1,880	705,50	-1000000	-1000000	-1000000	
1,900	706,17	-1000000	-1000000	-1000000	
1,920	706,31	-1000000	-1000000	-1000000	
1,940	705,44	-1000000	-1000000	-1000000	
1,960	704,08	-1000000	-1000000	-1000000	
1,980	702,22	-1000000	-1000000	-1000000	
2,000	700,40	-1000000	-1000000	-1000000	
2,020	700,28	-1000000	-1000000	-1000000	
2,040	700,90	-1000000	-1000000	-1000000	
2,060	700,94	-1000000	-1000000	-1000000	
2,080	702,36	-1000000	-1000000	-1000000	
2,100	703,30	-1000000	-1000000	-1000000	
2,120	702,63	-1000000	-1000000	-1000000	
2,140	702,06	-1000000	-1000000	-1000000	
2,160	700,61	-1000000	-1000000	-1000000	
2,180	697,70	-1000000	-1000000	-1000000	
2,200	695,17	-1000000	-1000000	-1000000	
2,220	694,05	-1000000	-1000000	-1000000	
2,240	695,04	-1000000	-1000000	-1000000	
2,260	696,77	-1000000	-1000000	-1000000	
2,280	698,19	-1000000	-1000000	-1000000	
2,300	700,57	-1000000	-1000000	-1000000	
2,320	701,33	-1000000	-1000000	-1000000	
2,340	699,12	-1000000	-1000000	-1000000	
2,360	697,50	-1000000	-1000000	-1000000	
2,380	696,60	-1000000	-1000000	-1000000	
2,400	694,35	-1000000	-1000000	-1000000	
2,420	693,15	-1000000	-1000000	-1000000	
2,440	692,93	-1000000	-1000000	-1000000	
