Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	916,09	-1000000	-1000000	-1000000	
0,02000	918,60	-1000000	-1000000	-1000000	
0,04000	924,05	-1000000	-1000000	-1000000	
0,06000	931,02	-1000000	-1000000	-1000000	
0,08000	936,83	-1000000	-1000000	-1000000	
0,1000	939,32	-1000000	-1000000	-1000000	
0,1200	939,01	-1000000	-1000000	-1000000	
0,1400	936,59	-1000000	-1000000	-1000000	
0,1600	933,00	-1000000	-1000000	-1000000	
0,1800	931,34	-1000000	-1000000	-1000000	
0,2000	931,45	-1000000	-1000000	-1000000	
0,2200	933,59	-1000000	-1000000	-1000000	
0,2400	936,91	-1000000	-1000000	-1000000	
0,2600	937,87	-1000000	-1000000	-1000000	
0,2800	935,15	-1000000	-1000000	-1000000	
0,3000	930,99	-1000000	-1000000	-1000000	
0,3200	927,37	-1000000	-1000000	-1000000	
0,3400	924,44	-1000000	-1000000	-1000000	
0,3600	921,36	-1000000	-1000000	-1000000	
0,3800	918,86	-1000000	-1000000	-1000000	
0,4000	918,09	-1000000	-1000000	-1000000	
0,4200	918,96	-1000000	-1000000	-1000000	
0,4400	920,75	-1000000	-1000000	-1000000	
0,4600	923,30	-1000000	-1000000	-1000000	
0,4800	925,47	-1000000	-1000000	-1000000	
0,5000	924,88	-1000000	-1000000	-1000000	
0,5200	921,95	-1000000	-1000000	-1000000	
0,5400	919,14	-1000000	-1000000	-1000000	
0,5600	918,65	-1000000	-1000000	-1000000	
0,5800	919,93	-1000000	-1000000	-1000000	
0,6000	920,43	-1000000	-1000000	-1000000	
0,6200	919,77	-1000000	-1000000	-1000000	
0,6400	918,86	-1000000	-1000000	-1000000	
0,6600	918,65	-1000000	-1000000	-1000000	
0,6800	919,93	-1000000	-1000000	-1000000	
0,7000	922,18	-1000000	-1000000	-1000000	
0,7200	924,78	-1000000	-1000000	-1000000	
0,7400	925,95	-1000000	-1000000	-1000000	
0,7600	924,78	-1000000	-1000000	-1000000	
0,7800	922,80	-1000000	-1000000	-1000000	
0,8000	922,20	-1000000	-1000000	-1000000	
0,8200	923,94	-1000000	-1000000	-1000000	
0,8400	925,88	-1000000	-1000000	-1000000	
0,8600	925,57	-1000000	-1000000	-1000000	
0,8800	922,37	-1000000	-1000000	-1000000	
0,9000	917,81	-1000000	-1000000	-1000000	
0,9200	914,44	-1000000	-1000000	-1000000	
0,9400	912,92	-1000000	-1000000	-1000000	
