Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	728,84	-1000000	-1000000	-1000000	
0,02000	728,11	-1000000	-1000000	-1000000	
0,04000	727,11	-1000000	-1000000	-1000000	
0,06000	726,04	-1000000	-1000000	-1000000	
0,08000	725,81	-1000000	-1000000	-1000000	
0,1000	726,68	-1000000	-1000000	-1000000	
0,1200	727,87	-1000000	-1000000	-1000000	
0,1400	728,47	-1000000	-1000000	-1000000	
0,1600	728,49	-1000000	-1000000	-1000000	
0,1800	728,21	-1000000	-1000000	-1000000	
0,2000	727,66	-1000000	-1000000	-1000000	
0,2200	727,11	-1000000	-1000000	-1000000	
0,2400	726,30	-1000000	-1000000	-1000000	
0,2600	725,54	-1000000	-1000000	-1000000	
0,2800	725,22	-1000000	-1000000	-1000000	
0,3000	725,57	-1000000	-1000000	-1000000	
0,3200	726,15	-1000000	-1000000	-1000000	
0,3400	726,86	-1000000	-1000000	-1000000	
0,3600	727,61	-1000000	-1000000	-1000000	
0,3800	728,46	-1000000	-1000000	-1000000	
0,4000	728,85	-1000000	-1000000	-1000000	
0,4200	728,93	-1000000	-1000000	-1000000	
0,4400	728,12	-1000000	-1000000	-1000000	
0,4600	726,97	-1000000	-1000000	-1000000	
0,4800	726,00	-1000000	-1000000	-1000000	
0,5000	725,58	-1000000	-1000000	-1000000	
0,5200	725,07	-1000000	-1000000	-1000000	
0,5400	724,55	-1000000	-1000000	-1000000	
0,5600	724,38	-1000000	-1000000	-1000000	
0,5800	724,60	-1000000	-1000000	-1000000	
0,6000	724,44	-1000000	-1000000	-1000000	
0,6200	724,43	-1000000	-1000000	-1000000	
0,6400	724,58	-1000000	-1000000	-1000000	
0,6600	725,14	-1000000	-1000000	-1000000	
0,6800	725,83	-1000000	-1000000	-1000000	
0,7000	727,18	-1000000	-1000000	-1000000	
0,7200	728,47	-1000000	-1000000	-1000000	
0,7400	729,18	-1000000	-1000000	-1000000	
0,7600	728,99	-1000000	-1000000	-1000000	
0,7800	728,54	-1000000	-1000000	-1000000	
0,8000	727,78	-1000000	-1000000	-1000000	
0,8200	727,09	-1000000	-1000000	-1000000	
0,8400	726,66	-1000000	-1000000	-1000000	
0,8600	726,71	-1000000	-1000000	-1000000	
0,8800	727,03	-1000000	-1000000	-1000000	
0,9000	728,36	-1000000	-1000000	-1000000	
0,9200	730,52	-1000000	-1000000	-1000000	
0,9400	732,63	-1000000	-1000000	-1000000	
0,9600	733,46	-1000000	-1000000	-1000000	
0,9800	733,65	-1000000	-1000000	-1000000	
1,000	733,68	-1000000	-1000000	-1000000	
1,020	733,27	-1000000	-1000000	-1000000	
1,040	731,84	-1000000	-1000000	-1000000	
1,060	730,41	-1000000	-1000000	-1000000	
1,080	729,74	-1000000	-1000000	-1000000	
1,100	729,94	-1000000	-1000000	-1000000	
1,120	730,81	-1000000	-1000000	-1000000	
1,140	732,27	-1000000	-1000000	-1000000	
1,160	733,76	-1000000	-1000000	-1000000	
1,180	734,83	-1000000	-1000000	-1000000	
1,200	735,41	-1000000	-1000000	-1000000	
1,220	735,35	-1000000	-1000000	-1000000	
1,240	734,40	-1000000	-1000000	-1000000	
1,260	732,69	-1000000	-1000000	-1000000	
1,280	731,11	-1000000	-1000000	-1000000	
1,300	729,73	-1000000	-1000000	-1000000	
1,320	728,52	-1000000	-1000000	-1000000	
1,340	727,71	-1000000	-1000000	-1000000	
1,360	727,96	-1000000	-1000000	-1000000	
1,380	729,31	-1000000	-1000000	-1000000	
1,400	731,27	-1000000	-1000000	-1000000	
1,420	733,04	-1000000	-1000000	-1000000	
1,440	733,88	-1000000	-1000000	-1000000	
1,460	733,19	-1000000	-1000000	-1000000	
1,480	731,09	-1000000	-1000000	-1000000	
1,500	728,60	-1000000	-1000000	-1000000	
1,520	726,41	-1000000	-1000000	-1000000	
1,540	724,67	-1000000	-1000000	-1000000	
1,560	724,00	-1000000	-1000000	-1000000	
1,580	725,04	-1000000	-1000000	-1000000	
1,600	727,09	-1000000	-1000000	-1000000	
1,620	728,97	-1000000	-1000000	-1000000	
1,640	729,95	-1000000	-1000000	-1000000	
1,660	729,88	-1000000	-1000000	-1000000	
1,680	728,77	-1000000	-1000000	-1000000	
1,700	727,74	-1000000	-1000000	-1000000	
1,720	727,20	-1000000	-1000000	-1000000	
1,740	727,28	-1000000	-1000000	-1000000	
1,760	727,49	-1000000	-1000000	-1000000	
1,780	727,88	-1000000	-1000000	-1000000	
1,800	728,41	-1000000	-1000000	-1000000	
1,820	728,99	-1000000	-1000000	-1000000	
1,840	729,48	-1000000	-1000000	-1000000	
1,860	729,98	-1000000	-1000000	-1000000	
1,880	730,18	-1000000	-1000000	-1000000	
1,900	730,17	-1000000	-1000000	-1000000	
1,920	729,95	-1000000	-1000000	-1000000	
1,940	729,92	-1000000	-1000000	-1000000	
1,960	730,13	-1000000	-1000000	-1000000	
1,980	730,75	-1000000	-1000000	-1000000	
2,000	732,24	-1000000	-1000000	-1000000	
2,020	734,15	-1000000	-1000000	-1000000	
2,040	734,95	-1000000	-1000000	-1000000	
2,060	734,30	-1000000	-1000000	-1000000	
2,080	732,53	-1000000	-1000000	-1000000	
2,100	730,80	-1000000	-1000000	-1000000	
2,120	729,38	-1000000	-1000000	-1000000	
2,140	728,55	-1000000	-1000000	-1000000	
2,160	728,36	-1000000	-1000000	-1000000	
2,180	728,87	-1000000	-1000000	-1000000	
2,200	729,77	-1000000	-1000000	-1000000	
2,220	730,90	-1000000	-1000000	-1000000	
2,240	731,89	-1000000	-1000000	-1000000	
2,260	732,44	-1000000	-1000000	-1000000	
2,280	732,60	-1000000	-1000000	-1000000	
2,300	732,48	-1000000	-1000000	-1000000	
2,320	731,23	-1000000	-1000000	-1000000	
2,340	728,74	-1000000	-1000000	-1000000	
2,360	726,09	-1000000	-1000000	-1000000	
2,380	724,84	-1000000	-1000000	-1000000	
2,400	724,92	-1000000	-1000000	-1000000	
2,420	725,86	-1000000	-1000000	-1000000	
2,440	727,06	-1000000	-1000000	-1000000	
2,460	728,49	-1000000	-1000000	-1000000	
2,480	729,85	-1000000	-1000000	-1000000	
2,500	730,92	-1000000	-1000000	-1000000	
2,520	731,51	-1000000	-1000000	-1000000	
2,540	731,32	-1000000	-1000000	-1000000	
2,560	730,65	-1000000	-1000000	-1000000	
2,580	730,31	-1000000	-1000000	-1000000	
2,600	730,13	-1000000	-1000000	-1000000	
2,620	730,21	-1000000	-1000000	-1000000	
2,640	730,25	-1000000	-1000000	-1000000	
2,660	730,45	-1000000	-1000000	-1000000	
2,680	730,56	-1000000	-1000000	-1000000	
2,700	730,58	-1000000	-1000000	-1000000	
2,720	730,49	-1000000	-1000000	-1000000	
2,740	730,40	-1000000	-1000000	-1000000	
2,760	730,11	-1000000	-1000000	-1000000	
2,780	729,95	-1000000	-1000000	-1000000	
2,800	729,62	-1000000	-1000000	-1000000	
2,820	729,30	-1000000	-1000000	-1000000	
2,840	728,87	-1000000	-1000000	-1000000	
2,860	728,57	-1000000	-1000000	-1000000	
2,880	728,58	-1000000	-1000000	-1000000	
2,900	729,19	-1000000	-1000000	-1000000	
2,920	729,85	-1000000	-1000000	-1000000	
2,940	729,85	-1000000	-1000000	-1000000	
2,960	728,68	-1000000	-1000000	-1000000	
2,980	727,03	-1000000	-1000000	-1000000	
3,000	725,26	-1000000	-1000000	-1000000	
3,020	723,81	-1000000	-1000000	-1000000	
3,040	722,68	-1000000	-1000000	-1000000	
3,060	722,32	-1000000	-1000000	-1000000	
3,080	722,93	-1000000	-1000000	-1000000	
3,100	724,99	-1000000	-1000000	-1000000	
3,120	727,99	-1000000	-1000000	-1000000	
3,140	730,92	-1000000	-1000000	-1000000	
3,160	732,56	-1000000	-1000000	-1000000	
3,180	733,01	-1000000	-1000000	-1000000	
3,200	732,48	-1000000	-1000000	-1000000	
3,220	730,97	-1000000	-1000000	-1000000	
3,240	728,59	-1000000	-1000000	-1000000	
3,260	726,45	-1000000	-1000000	-1000000	
3,280	725,64	-1000000	-1000000	-1000000	
3,300	726,43	-1000000	-1000000	-1000000	
3,320	728,23	-1000000	-1000000	-1000000	
3,340	730,35	-1000000	-1000000	-1000000	
3,360	731,79	-1000000	-1000000	-1000000	
3,380	732,42	-1000000	-1000000	-1000000	
3,400	732,38	-1000000	-1000000	-1000000	
3,420	731,77	-1000000	-1000000	-1000000	
3,440	730,47	-1000000	-1000000	-1000000	
3,460	728,94	-1000000	-1000000	-1000000	
3,480	728,02	-1000000	-1000000	-1000000	
3,500	727,80	-1000000	-1000000	-1000000	
3,520	728,15	-1000000	-1000000	-1000000	
3,540	728,78	-1000000	-1000000	-1000000	
3,560	729,90	-1000000	-1000000	-1000000	
3,580	731,49	-1000000	-1000000	-1000000	
3,600	732,65	-1000000	-1000000	-1000000	
3,620	733,08	-1000000	-1000000	-1000000	
3,640	732,47	-1000000	-1000000	-1000000	
3,660	731,29	-1000000	-1000000	-1000000	
3,680	729,97	-1000000	-1000000	-1000000	
3,700	729,01	-1000000	-1000000	-1000000	
3,720	728,51	-1000000	-1000000	-1000000	
3,740	728,41	-1000000	-1000000	-1000000	
3,760	728,74	-1000000	-1000000	-1000000	
3,780	729,75	-1000000	-1000000	-1000000	
3,800	731,08	-1000000	-1000000	-1000000	
3,820	732,07	-1000000	-1000000	-1000000	
3,840	732,39	-1000000	-1000000	-1000000	
3,860	731,93	-1000000	-1000000	-1000000	
3,880	731,00	-1000000	-1000000	-1000000	
3,900	729,86	-1000000	-1000000	-1000000	
3,920	728,94	-1000000	-1000000	-1000000	
3,940	728,01	-1000000	-1000000	-1000000	
3,960	727,22	-1000000	-1000000	-1000000	
3,980	727,17	-1000000	-1000000	-1000000	
4,000	727,93	-1000000	-1000000	-1000000	
4,020	728,95	-1000000	-1000000	-1000000	
4,040	729,64	-1000000	-1000000	-1000000	
4,060	729,63	-1000000	-1000000	-1000000	
4,080	729,07	-1000000	-1000000	-1000000	
4,100	728,35	-1000000	-1000000	-1000000	
4,120	727,79	-1000000	-1000000	-1000000	
4,140	727,16	-1000000	-1000000	-1000000	
4,160	726,24	-1000000	-1000000	-1000000	
4,180	725,55	-1000000	-1000000	-1000000	
4,200	725,43	-1000000	-1000000	-1000000	
4,220	725,59	-1000000	-1000000	-1000000	
4,240	725,61	-1000000	-1000000	-1000000	
4,260	725,92	-1000000	-1000000	-1000000	
4,280	726,53	-1000000	-1000000	-1000000	
4,300	727,56	-1000000	-1000000	-1000000	
4,320	728,74	-1000000	-1000000	-1000000	
4,340	729,68	-1000000	-1000000	-1000000	
4,360	729,65	-1000000	-1000000	-1000000	
4,380	729,24	-1000000	-1000000	-1000000	
4,400	728,64	-1000000	-1000000	-1000000	
4,420	728,13	-1000000	-1000000	-1000000	
4,440	727,21	-1000000	-1000000	-1000000	
4,460	726,54	-1000000	-1000000	-1000000	
4,480	726,71	-1000000	-1000000	-1000000	
4,500	727,84	-1000000	-1000000	-1000000	
4,520	729,22	-1000000	-1000000	-1000000	
4,540	730,34	-1000000	-1000000	-1000000	
4,560	731,07	-1000000	-1000000	-1000000	
4,580	731,24	-1000000	-1000000	-1000000	
4,600	730,34	-1000000	-1000000	-1000000	
4,620	728,66	-1000000	-1000000	-1000000	
4,640	727,21	-1000000	-1000000	-1000000	
4,660	726,41	-1000000	-1000000	-1000000	
4,680	726,52	-1000000	-1000000	-1000000	
