Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	652,56	-1000000	-1000000	-1000000	
0,02000	655,59	-1000000	-1000000	-1000000	
0,04000	663,40	-1000000	-1000000	-1000000	
0,06000	670,89	-1000000	-1000000	-1000000	
0,08000	671,56	-1000000	-1000000	-1000000	
0,1000	664,76	-1000000	-1000000	-1000000	
0,1200	654,53	-1000000	-1000000	-1000000	
0,1400	646,15	-1000000	-1000000	-1000000	
0,1600	640,97	-1000000	-1000000	-1000000	
0,1800	639,50	-1000000	-1000000	-1000000	
0,2000	642,47	-1000000	-1000000	-1000000	
0,2200	650,08	-1000000	-1000000	-1000000	
0,2400	657,83	-1000000	-1000000	-1000000	
0,2600	661,34	-1000000	-1000000	-1000000	
0,2800	657,57	-1000000	-1000000	-1000000	
0,3000	647,84	-1000000	-1000000	-1000000	
0,3200	636,19	-1000000	-1000000	-1000000	
0,3400	628,75	-1000000	-1000000	-1000000	
0,3600	631,76	-1000000	-1000000	-1000000	
0,3800	646,44	-1000000	-1000000	-1000000	
0,4000	666,75	-1000000	-1000000	-1000000	
0,4200	683,23	-1000000	-1000000	-1000000	
0,4400	690,11	-1000000	-1000000	-1000000	
0,4600	686,36	-1000000	-1000000	-1000000	
0,4800	676,19	-1000000	-1000000	-1000000	
0,5000	663,89	-1000000	-1000000	-1000000	
0,5200	654,27	-1000000	-1000000	-1000000	
0,5400	649,91	-1000000	-1000000	-1000000	
0,5600	652,71	-1000000	-1000000	-1000000	
0,5800	661,28	-1000000	-1000000	-1000000	
0,6000	671,56	-1000000	-1000000	-1000000	
0,6200	678,53	-1000000	-1000000	-1000000	
0,6400	677,76	-1000000	-1000000	-1000000	
0,6600	668,79	-1000000	-1000000	-1000000	
0,6800	654,65	-1000000	-1000000	-1000000	
0,7000	641,76	-1000000	-1000000	-1000000	
0,7200	634,76	-1000000	-1000000	-1000000	
0,7400	636,75	-1000000	-1000000	-1000000	
0,7600	645,38	-1000000	-1000000	-1000000	
0,7800	656,18	-1000000	-1000000	-1000000	
0,8000	662,84	-1000000	-1000000	-1000000	
0,8200	662,86	-1000000	-1000000	-1000000	
0,8400	656,83	-1000000	-1000000	-1000000	
0,8600	648,54	-1000000	-1000000	-1000000	
0,8800	642,74	-1000000	-1000000	-1000000	
0,9000	642,40	-1000000	-1000000	-1000000	
0,9200	647,13	-1000000	-1000000	-1000000	
0,9400	655,51	-1000000	-1000000	-1000000	
0,9600	665,70	-1000000	-1000000	-1000000	
0,9800	674,65	-1000000	-1000000	-1000000	
1,000	678,34	-1000000	-1000000	-1000000	
1,020	676,74	-1000000	-1000000	-1000000	
1,040	675,48	-1000000	-1000000	-1000000	
1,060	678,55	-1000000	-1000000	-1000000	
1,080	683,71	-1000000	-1000000	-1000000	
1,100	683,55	-1000000	-1000000	-1000000	
1,120	675,08	-1000000	-1000000	-1000000	
1,140	661,70	-1000000	-1000000	-1000000	
1,160	650,85	-1000000	-1000000	-1000000	
1,180	648,67	-1000000	-1000000	-1000000	
1,200	656,83	-1000000	-1000000	-1000000	
1,220	670,85	-1000000	-1000000	-1000000	
1,240	681,65	-1000000	-1000000	-1000000	
1,260	682,33	-1000000	-1000000	-1000000	
1,280	674,81	-1000000	-1000000	-1000000	
1,300	666,52	-1000000	-1000000	-1000000	
1,320	663,66	-1000000	-1000000	-1000000	
1,340	667,40	-1000000	-1000000	-1000000	
1,360	674,92	-1000000	-1000000	-1000000	
1,380	682,84	-1000000	-1000000	-1000000	
1,400	686,44	-1000000	-1000000	-1000000	
1,420	681,40	-1000000	-1000000	-1000000	
1,440	668,59	-1000000	-1000000	-1000000	
1,460	655,91	-1000000	-1000000	-1000000	
1,480	651,85	-1000000	-1000000	-1000000	
1,500	657,86	-1000000	-1000000	-1000000	
1,520	669,54	-1000000	-1000000	-1000000	
1,540	679,23	-1000000	-1000000	-1000000	
1,560	681,73	-1000000	-1000000	-1000000	
1,580	674,89	-1000000	-1000000	-1000000	
1,600	662,59	-1000000	-1000000	-1000000	
1,620	651,92	-1000000	-1000000	-1000000	
1,640	648,57	-1000000	-1000000	-1000000	
1,660	651,84	-1000000	-1000000	-1000000	
1,680	658,60	-1000000	-1000000	-1000000	
1,700	664,75	-1000000	-1000000	-1000000	
1,720	666,88	-1000000	-1000000	-1000000	
1,740	663,68	-1000000	-1000000	-1000000	
1,760	658,38	-1000000	-1000000	-1000000	
1,780	654,17	-1000000	-1000000	-1000000	
1,800	651,23	-1000000	-1000000	-1000000	
1,820	647,71	-1000000	-1000000	-1000000	
1,840	645,27	-1000000	-1000000	-1000000	
1,860	646,48	-1000000	-1000000	-1000000	
1,880	651,94	-1000000	-1000000	-1000000	
1,900	659,92	-1000000	-1000000	-1000000	
1,920	667,30	-1000000	-1000000	-1000000	
1,940	671,30	-1000000	-1000000	-1000000	
1,960	671,09	-1000000	-1000000	-1000000	
1,980	667,72	-1000000	-1000000	-1000000	
2,000	662,39	-1000000	-1000000	-1000000	
2,020	655,00	-1000000	-1000000	-1000000	
2,040	647,09	-1000000	-1000000	-1000000	
2,060	641,87	-1000000	-1000000	-1000000	
2,080	643,18	-1000000	-1000000	-1000000	
2,100	653,14	-1000000	-1000000	-1000000	
2,120	667,77	-1000000	-1000000	-1000000	
2,140	679,94	-1000000	-1000000	-1000000	
2,160	683,57	-1000000	-1000000	-1000000	
2,180	678,47	-1000000	-1000000	-1000000	
2,200	668,78	-1000000	-1000000	-1000000	
2,220	660,68	-1000000	-1000000	-1000000	
2,240	657,98	-1000000	-1000000	-1000000	
2,260	659,66	-1000000	-1000000	-1000000	
2,280	663,40	-1000000	-1000000	-1000000	
2,300	668,18	-1000000	-1000000	-1000000	
2,320	673,03	-1000000	-1000000	-1000000	
2,340	676,22	-1000000	-1000000	-1000000	
2,360	676,58	-1000000	-1000000	-1000000	
2,380	674,62	-1000000	-1000000	-1000000	
2,400	673,18	-1000000	-1000000	-1000000	
2,420	674,41	-1000000	-1000000	-1000000	
2,440	676,91	-1000000	-1000000	-1000000	
2,460	676,27	-1000000	-1000000	-1000000	
2,480	670,47	-1000000	-1000000	-1000000	
2,500	660,72	-1000000	-1000000	-1000000	
2,520	651,00	-1000000	-1000000	-1000000	
2,540	645,90	-1000000	-1000000	-1000000	
2,560	649,52	-1000000	-1000000	-1000000	
2,580	660,72	-1000000	-1000000	-1000000	
2,600	671,86	-1000000	-1000000	-1000000	
2,620	676,64	-1000000	-1000000	-1000000	
2,640	674,01	-1000000	-1000000	-1000000	
2,660	666,23	-1000000	-1000000	-1000000	
2,680	657,69	-1000000	-1000000	-1000000	
2,700	653,74	-1000000	-1000000	-1000000	
2,720	657,82	-1000000	-1000000	-1000000	
2,740	666,78	-1000000	-1000000	-1000000	
2,760	672,27	-1000000	-1000000	-1000000	
2,780	669,71	-1000000	-1000000	-1000000	
2,800	662,93	-1000000	-1000000	-1000000	
2,820	657,45	-1000000	-1000000	-1000000	
2,840	656,68	-1000000	-1000000	-1000000	
2,860	661,43	-1000000	-1000000	-1000000	
2,880	669,43	-1000000	-1000000	-1000000	
2,900	675,25	-1000000	-1000000	-1000000	
2,920	675,12	-1000000	-1000000	-1000000	
2,940	669,97	-1000000	-1000000	-1000000	
2,960	664,54	-1000000	-1000000	-1000000	
2,980	663,73	-1000000	-1000000	-1000000	
3,000	669,00	-1000000	-1000000	-1000000	
3,020	676,84	-1000000	-1000000	-1000000	
3,040	681,78	-1000000	-1000000	-1000000	
3,060	679,19	-1000000	-1000000	-1000000	
3,080	668,80	-1000000	-1000000	-1000000	
3,100	657,28	-1000000	-1000000	-1000000	
3,120	653,64	-1000000	-1000000	-1000000	
3,140	659,93	-1000000	-1000000	-1000000	
3,160	668,63	-1000000	-1000000	-1000000	
3,180	671,94	-1000000	-1000000	-1000000	
3,200	668,03	-1000000	-1000000	-1000000	
3,220	660,45	-1000000	-1000000	-1000000	
3,240	653,84	-1000000	-1000000	-1000000	
3,260	652,36	-1000000	-1000000	-1000000	
3,280	655,86	-1000000	-1000000	-1000000	
3,300	659,30	-1000000	-1000000	-1000000	
3,320	656,87	-1000000	-1000000	-1000000	
3,340	648,50	-1000000	-1000000	-1000000	
3,360	640,66	-1000000	-1000000	-1000000	
3,380	638,36	-1000000	-1000000	-1000000	
3,400	643,18	-1000000	-1000000	-1000000	
3,420	653,51	-1000000	-1000000	-1000000	
3,440	665,16	-1000000	-1000000	-1000000	
3,460	671,82	-1000000	-1000000	-1000000	
3,480	669,22	-1000000	-1000000	-1000000	
3,500	659,18	-1000000	-1000000	-1000000	
3,520	648,70	-1000000	-1000000	-1000000	
3,540	643,54	-1000000	-1000000	-1000000	
3,560	647,10	-1000000	-1000000	-1000000	
3,580	658,67	-1000000	-1000000	-1000000	
3,600	672,46	-1000000	-1000000	-1000000	
3,620	679,68	-1000000	-1000000	-1000000	
3,640	676,13	-1000000	-1000000	-1000000	
3,660	664,43	-1000000	-1000000	-1000000	
3,680	651,86	-1000000	-1000000	-1000000	
3,700	644,39	-1000000	-1000000	-1000000	
3,720	644,50	-1000000	-1000000	-1000000	
3,740	650,61	-1000000	-1000000	-1000000	
3,760	659,05	-1000000	-1000000	-1000000	
3,780	665,40	-1000000	-1000000	-1000000	
3,800	667,67	-1000000	-1000000	-1000000	
3,820	666,11	-1000000	-1000000	-1000000	
3,840	662,79	-1000000	-1000000	-1000000	
3,860	659,04	-1000000	-1000000	-1000000	
3,880	655,95	-1000000	-1000000	-1000000	
3,900	656,39	-1000000	-1000000	-1000000	
3,920	661,01	-1000000	-1000000	-1000000	
3,940	667,18	-1000000	-1000000	-1000000	
3,960	671,72	-1000000	-1000000	-1000000	
3,980	673,99	-1000000	-1000000	-1000000	
4,000	674,24	-1000000	-1000000	-1000000	
4,020	671,02	-1000000	-1000000	-1000000	
4,040	665,17	-1000000	-1000000	-1000000	
4,060	662,27	-1000000	-1000000	-1000000	
4,080	667,40	-1000000	-1000000	-1000000	
4,100	677,35	-1000000	-1000000	-1000000	
4,120	684,59	-1000000	-1000000	-1000000	
4,140	682,69	-1000000	-1000000	-1000000	
4,160	671,78	-1000000	-1000000	-1000000	
4,180	657,23	-1000000	-1000000	-1000000	
4,200	647,67	-1000000	-1000000	-1000000	
4,220	647,88	-1000000	-1000000	-1000000	
4,240	657,34	-1000000	-1000000	-1000000	
4,260	671,61	-1000000	-1000000	-1000000	
4,280	686,52	-1000000	-1000000	-1000000	
4,300	697,60	-1000000	-1000000	-1000000	
4,320	699,98	-1000000	-1000000	-1000000	
4,340	691,65	-1000000	-1000000	-1000000	
4,360	676,33	-1000000	-1000000	-1000000	
4,380	660,07	-1000000	-1000000	-1000000	
4,400	648,96	-1000000	-1000000	-1000000	
4,420	646,64	-1000000	-1000000	-1000000	
4,440	652,22	-1000000	-1000000	-1000000	
4,460	661,65	-1000000	-1000000	-1000000	
4,480	669,06	-1000000	-1000000	-1000000	
4,500	670,43	-1000000	-1000000	-1000000	
4,520	665,83	-1000000	-1000000	-1000000	
4,540	658,25	-1000000	-1000000	-1000000	
4,560	651,12	-1000000	-1000000	-1000000	
4,580	647,36	-1000000	-1000000	-1000000	
4,600	648,21	-1000000	-1000000	-1000000	
4,620	652,99	-1000000	-1000000	-1000000	
4,640	658,36	-1000000	-1000000	-1000000	
4,660	661,25	-1000000	-1000000	-1000000	
4,680	660,10	-1000000	-1000000	-1000000	
4,700	658,03	-1000000	-1000000	-1000000	
4,720	656,98	-1000000	-1000000	-1000000	
4,740	657,47	-1000000	-1000000	-1000000	
4,760	658,82	-1000000	-1000000	-1000000	
4,780	659,62	-1000000	-1000000	-1000000	
4,800	656,61	-1000000	-1000000	-1000000	
4,820	649,48	-1000000	-1000000	-1000000	
4,840	642,15	-1000000	-1000000	-1000000	
4,860	640,52	-1000000	-1000000	-1000000	
4,880	646,91	-1000000	-1000000	-1000000	
4,900	658,18	-1000000	-1000000	-1000000	
4,920	668,50	-1000000	-1000000	-1000000	
4,940	673,47	-1000000	-1000000	-1000000	
4,960	670,59	-1000000	-1000000	-1000000	
4,980	660,05	-1000000	-1000000	-1000000	
5,000	646,18	-1000000	-1000000	-1000000	
5,020	636,80	-1000000	-1000000	-1000000	
5,040	638,88	-1000000	-1000000	-1000000	
5,060	652,39	-1000000	-1000000	-1000000	
5,080	669,41	-1000000	-1000000	-1000000	
5,100	679,46	-1000000	-1000000	-1000000	
5,120	676,81	-1000000	-1000000	-1000000	
5,140	663,73	-1000000	-1000000	-1000000	
5,160	647,75	-1000000	-1000000	-1000000	
5,180	638,77	-1000000	-1000000	-1000000	
5,200	641,47	-1000000	-1000000	-1000000	
5,220	654,54	-1000000	-1000000	-1000000	
5,240	671,25	-1000000	-1000000	-1000000	
5,260	684,64	-1000000	-1000000	-1000000	
5,280	690,49	-1000000	-1000000	-1000000	
5,300	688,25	-1000000	-1000000	-1000000	
5,320	679,45	-1000000	-1000000	-1000000	
5,340	666,64	-1000000	-1000000	-1000000	
5,360	654,13	-1000000	-1000000	-1000000	
5,380	647,32	-1000000	-1000000	-1000000	
5,400	649,34	-1000000	-1000000	-1000000	
5,420	659,83	-1000000	-1000000	-1000000	
5,440	673,90	-1000000	-1000000	-1000000	
5,460	684,84	-1000000	-1000000	-1000000	
5,480	687,55	-1000000	-1000000	-1000000	
5,500	681,21	-1000000	-1000000	-1000000	
5,520	668,78	-1000000	-1000000	-1000000	
5,540	654,67	-1000000	-1000000	-1000000	
5,560	646,21	-1000000	-1000000	-1000000	
5,580	648,14	-1000000	-1000000	-1000000	
5,600	661,14	-1000000	-1000000	-1000000	
5,620	680,22	-1000000	-1000000	-1000000	
5,640	696,27	-1000000	-1000000	-1000000	
5,660	699,81	-1000000	-1000000	-1000000	
5,680	688,90	-1000000	-1000000	-1000000	
5,700	670,00	-1000000	-1000000	-1000000	
5,720	654,26	-1000000	-1000000	-1000000	
5,740	648,56	-1000000	-1000000	-1000000	
5,760	653,45	-1000000	-1000000	-1000000	
5,780	665,43	-1000000	-1000000	-1000000	
5,800	678,04	-1000000	-1000000	-1000000	
5,820	685,08	-1000000	-1000000	-1000000	
5,840	684,15	-1000000	-1000000	-1000000	
5,860	677,15	-1000000	-1000000	-1000000	
5,880	667,74	-1000000	-1000000	-1000000	
5,900	657,96	-1000000	-1000000	-1000000	
5,920	648,97	-1000000	-1000000	-1000000	
5,940	643,27	-1000000	-1000000	-1000000	
5,960	643,05	-1000000	-1000000	-1000000	
5,980	649,09	-1000000	-1000000	-1000000	
6,000	660,16	-1000000	-1000000	-1000000	
6,020	671,11	-1000000	-1000000	-1000000	
6,040	675,69	-1000000	-1000000	-1000000	
6,060	669,77	-1000000	-1000000	-1000000	
6,080	655,43	-1000000	-1000000	-1000000	
6,100	639,51	-1000000	-1000000	-1000000	
6,120	629,05	-1000000	-1000000	-1000000	
6,140	628,00	-1000000	-1000000	-1000000	
6,160	635,89	-1000000	-1000000	-1000000	
6,180	649,39	-1000000	-1000000	-1000000	
6,200	663,82	-1000000	-1000000	-1000000	
6,220	675,76	-1000000	-1000000	-1000000	
6,240	683,09	-1000000	-1000000	-1000000	
6,260	684,70	-1000000	-1000000	-1000000	
6,280	678,82	-1000000	-1000000	-1000000	
6,300	666,95	-1000000	-1000000	-1000000	
6,320	652,90	-1000000	-1000000	-1000000	
6,340	642,40	-1000000	-1000000	-1000000	
6,360	639,40	-1000000	-1000000	-1000000	
6,380	646,08	-1000000	-1000000	-1000000	
6,400	659,93	-1000000	-1000000	-1000000	
6,420	676,13	-1000000	-1000000	-1000000	
6,440	686,40	-1000000	-1000000	-1000000	
6,460	685,11	-1000000	-1000000	-1000000	
6,480	671,35	-1000000	-1000000	-1000000	
6,500	651,23	-1000000	-1000000	-1000000	
6,520	634,39	-1000000	-1000000	-1000000	
6,540	627,81	-1000000	-1000000	-1000000	
6,560	632,44	-1000000	-1000000	-1000000	
6,580	645,63	-1000000	-1000000	-1000000	
6,600	661,28	-1000000	-1000000	-1000000	
6,620	672,36	-1000000	-1000000	-1000000	
6,640	674,51	-1000000	-1000000	-1000000	
6,660	668,42	-1000000	-1000000	-1000000	
6,680	659,20	-1000000	-1000000	-1000000	
6,700	653,80	-1000000	-1000000	-1000000	
6,720	654,53	-1000000	-1000000	-1000000	
6,740	658,78	-1000000	-1000000	-1000000	
6,760	661,19	-1000000	-1000000	-1000000	
6,780	657,94	-1000000	-1000000	-1000000	
6,800	649,79	-1000000	-1000000	-1000000	
6,820	642,29	-1000000	-1000000	-1000000	
6,840	641,24	-1000000	-1000000	-1000000	
6,860	648,81	-1000000	-1000000	-1000000	
6,880	661,49	-1000000	-1000000	-1000000	
6,900	674,85	-1000000	-1000000	-1000000	
6,920	684,74	-1000000	-1000000	-1000000	
6,940	687,20	-1000000	-1000000	-1000000	
6,960	679,49	-1000000	-1000000	-1000000	
6,980	662,44	-1000000	-1000000	-1000000	
7,000	642,32	-1000000	-1000000	-1000000	
7,020	629,51	-1000000	-1000000	-1000000	
7,040	632,50	-1000000	-1000000	-1000000	
7,060	650,66	-1000000	-1000000	-1000000	
7,080	673,55	-1000000	-1000000	-1000000	
7,100	688,37	-1000000	-1000000	-1000000	
7,120	689,48	-1000000	-1000000	-1000000	
7,140	678,76	-1000000	-1000000	-1000000	
7,160	660,88	-1000000	-1000000	-1000000	
7,180	643,93	-1000000	-1000000	-1000000	
7,200	635,96	-1000000	-1000000	-1000000	
7,220	640,90	-1000000	-1000000	-1000000	
7,240	654,22	-1000000	-1000000	-1000000	
7,260	668,99	-1000000	-1000000	-1000000	
7,280	678,90	-1000000	-1000000	-1000000	
7,300	682,86	-1000000	-1000000	-1000000	
7,320	680,91	-1000000	-1000000	-1000000	
7,340	675,51	-1000000	-1000000	-1000000	
7,360	669,82	-1000000	-1000000	-1000000	
7,380	667,12	-1000000	-1000000	-1000000	
7,400	668,18	-1000000	-1000000	-1000000	
7,420	672,96	-1000000	-1000000	-1000000	
7,440	677,73	-1000000	-1000000	-1000000	
7,460	678,94	-1000000	-1000000	-1000000	
7,480	674,47	-1000000	-1000000	-1000000	
7,500	664,70	-1000000	-1000000	-1000000	
7,520	653,43	-1000000	-1000000	-1000000	
7,540	646,00	-1000000	-1000000	-1000000	
7,560	646,99	-1000000	-1000000	-1000000	
7,580	656,80	-1000000	-1000000	-1000000	
7,600	671,71	-1000000	-1000000	-1000000	
7,620	684,09	-1000000	-1000000	-1000000	
7,640	686,54	-1000000	-1000000	-1000000	
7,660	676,72	-1000000	-1000000	-1000000	
7,680	661,20	-1000000	-1000000	-1000000	
7,700	649,07	-1000000	-1000000	-1000000	
7,720	647,05	-1000000	-1000000	-1000000	
7,740	654,48	-1000000	-1000000	-1000000	
7,760	667,74	-1000000	-1000000	-1000000	
7,780	679,39	-1000000	-1000000	-1000000	
7,800	683,00	-1000000	-1000000	-1000000	
7,820	675,79	-1000000	-1000000	-1000000	
7,840	662,60	-1000000	-1000000	-1000000	
7,860	650,98	-1000000	-1000000	-1000000	
7,880	646,94	-1000000	-1000000	-1000000	
7,900	651,61	-1000000	-1000000	-1000000	
7,920	661,45	-1000000	-1000000	-1000000	
7,940	671,12	-1000000	-1000000	-1000000	
7,960	676,81	-1000000	-1000000	-1000000	
7,980	676,46	-1000000	-1000000	-1000000	
8,000	672,59	-1000000	-1000000	-1000000	
8,020	668,00	-1000000	-1000000	-1000000	
8,040	663,54	-1000000	-1000000	-1000000	
8,060	658,68	-1000000	-1000000	-1000000	
8,080	654,32	-1000000	-1000000	-1000000	
8,100	652,37	-1000000	-1000000	-1000000	
8,120	654,73	-1000000	-1000000	-1000000	
8,140	660,47	-1000000	-1000000	-1000000	
8,160	666,60	-1000000	-1000000	-1000000	
8,180	669,41	-1000000	-1000000	-1000000	
8,200	666,30	-1000000	-1000000	-1000000	
8,220	659,61	-1000000	-1000000	-1000000	
8,240	654,21	-1000000	-1000000	-1000000	
8,260	654,01	-1000000	-1000000	-1000000	
8,280	658,73	-1000000	-1000000	-1000000	
8,300	666,93	-1000000	-1000000	-1000000	
8,320	675,37	-1000000	-1000000	-1000000	
8,340	680,33	-1000000	-1000000	-1000000	
