Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	431,99	-1000000	-1000000	-1000000	
0,02000	430,47	-1000000	-1000000	-1000000	
0,04000	430,64	-1000000	-1000000	-1000000	
0,06000	432,84	-1000000	-1000000	-1000000	
0,08000	437,09	-1000000	-1000000	-1000000	
0,1000	441,49	-1000000	-1000000	-1000000	
0,1200	445,59	-1000000	-1000000	-1000000	
0,1400	447,79	-1000000	-1000000	-1000000	
0,1600	447,21	-1000000	-1000000	-1000000	
0,1800	443,14	-1000000	-1000000	-1000000	
0,2000	436,66	-1000000	-1000000	-1000000	
0,2200	430,19	-1000000	-1000000	-1000000	
0,2400	425,46	-1000000	-1000000	-1000000	
0,2600	422,29	-1000000	-1000000	-1000000	
0,2800	421,34	-1000000	-1000000	-1000000	
0,3000	422,94	-1000000	-1000000	-1000000	
0,3200	424,54	-1000000	-1000000	-1000000	
0,3400	426,45	-1000000	-1000000	-1000000	
0,3600	428,44	-1000000	-1000000	-1000000	
0,3800	429,37	-1000000	-1000000	-1000000	
0,4000	429,03	-1000000	-1000000	-1000000	
0,4200	428,30	-1000000	-1000000	-1000000	
0,4400	426,42	-1000000	-1000000	-1000000	
0,4600	425,58	-1000000	-1000000	-1000000	
0,4800	426,00	-1000000	-1000000	-1000000	
0,5000	427,44	-1000000	-1000000	-1000000	
0,5200	429,43	-1000000	-1000000	-1000000	
0,5400	430,27	-1000000	-1000000	-1000000	
0,5600	429,60	-1000000	-1000000	-1000000	
0,5800	428,03	-1000000	-1000000	-1000000	
0,6000	425,41	-1000000	-1000000	-1000000	
0,6200	424,02	-1000000	-1000000	-1000000	
0,6400	426,04	-1000000	-1000000	-1000000	
0,6600	430,78	-1000000	-1000000	-1000000	
0,6800	438,20	-1000000	-1000000	-1000000	
0,7000	446,04	-1000000	-1000000	-1000000	
0,7200	451,85	-1000000	-1000000	-1000000	
0,7400	454,83	-1000000	-1000000	-1000000	
0,7600	454,26	-1000000	-1000000	-1000000	
0,7800	449,73	-1000000	-1000000	-1000000	
0,8000	443,53	-1000000	-1000000	-1000000	
0,8200	436,83	-1000000	-1000000	-1000000	
0,8400	431,93	-1000000	-1000000	-1000000	
0,8600	430,50	-1000000	-1000000	-1000000	
0,8800	431,30	-1000000	-1000000	-1000000	
0,9000	434,49	-1000000	-1000000	-1000000	
0,9200	439,18	-1000000	-1000000	-1000000	
0,9400	442,88	-1000000	-1000000	-1000000	
0,9600	444,76	-1000000	-1000000	-1000000	
0,9800	444,21	-1000000	-1000000	-1000000	
1,000	440,65	-1000000	-1000000	-1000000	
1,020	436,40	-1000000	-1000000	-1000000	
1,040	433,01	-1000000	-1000000	-1000000	
1,060	431,88	-1000000	-1000000	-1000000	
1,080	433,56	-1000000	-1000000	-1000000	
1,100	436,68	-1000000	-1000000	-1000000	
1,120	440,71	-1000000	-1000000	-1000000	
1,140	444,78	-1000000	-1000000	-1000000	
1,160	446,79	-1000000	-1000000	-1000000	
1,180	447,15	-1000000	-1000000	-1000000	
1,200	445,99	-1000000	-1000000	-1000000	
1,220	442,83	-1000000	-1000000	-1000000	
1,240	439,73	-1000000	-1000000	-1000000	
1,260	436,76	-1000000	-1000000	-1000000	
1,280	433,47	-1000000	-1000000	-1000000	
1,300	432,38	-1000000	-1000000	-1000000	
1,320	433,44	-1000000	-1000000	-1000000	
1,340	435,31	-1000000	-1000000	-1000000	
1,360	438,70	-1000000	-1000000	-1000000	
1,380	441,60	-1000000	-1000000	-1000000	
1,400	441,81	-1000000	-1000000	-1000000	
1,420	439,63	-1000000	-1000000	-1000000	
1,440	435,67	-1000000	-1000000	-1000000	
1,460	431,38	-1000000	-1000000	-1000000	
1,480	428,50	-1000000	-1000000	-1000000	
1,500	426,74	-1000000	-1000000	-1000000	
1,520	426,56	-1000000	-1000000	-1000000	
1,540	427,93	-1000000	-1000000	-1000000	
1,560	429,64	-1000000	-1000000	-1000000	
1,580	432,52	-1000000	-1000000	-1000000	
1,600	435,64	-1000000	-1000000	-1000000	
1,620	437,73	-1000000	-1000000	-1000000	
1,640	438,78	-1000000	-1000000	-1000000	
1,660	438,21	-1000000	-1000000	-1000000	
1,680	435,88	-1000000	-1000000	-1000000	
1,700	433,16	-1000000	-1000000	-1000000	
1,720	431,73	-1000000	-1000000	-1000000	
1,740	433,83	-1000000	-1000000	-1000000	
1,760	437,94	-1000000	-1000000	-1000000	
1,780	441,38	-1000000	-1000000	-1000000	
1,800	444,94	-1000000	-1000000	-1000000	
1,820	447,83	-1000000	-1000000	-1000000	
1,840	447,87	-1000000	-1000000	-1000000	
1,860	446,86	-1000000	-1000000	-1000000	
1,880	446,16	-1000000	-1000000	-1000000	
1,900	444,87	-1000000	-1000000	-1000000	
1,920	442,77	-1000000	-1000000	-1000000	
1,940	439,44	-1000000	-1000000	-1000000	
1,960	436,19	-1000000	-1000000	-1000000	
1,980	434,56	-1000000	-1000000	-1000000	
2,000	434,64	-1000000	-1000000	-1000000	
2,020	437,19	-1000000	-1000000	-1000000	
2,040	441,24	-1000000	-1000000	-1000000	
2,060	444,79	-1000000	-1000000	-1000000	
2,080	448,21	-1000000	-1000000	-1000000	
2,100	450,04	-1000000	-1000000	-1000000	
2,120	448,81	-1000000	-1000000	-1000000	
2,140	446,64	-1000000	-1000000	-1000000	
2,160	444,11	-1000000	-1000000	-1000000	
2,180	440,73	-1000000	-1000000	-1000000	
2,200	437,50	-1000000	-1000000	-1000000	
2,220	434,94	-1000000	-1000000	-1000000	
2,240	434,24	-1000000	-1000000	-1000000	
2,260	435,48	-1000000	-1000000	-1000000	
2,280	436,64	-1000000	-1000000	-1000000	
2,300	436,58	-1000000	-1000000	-1000000	
2,320	436,52	-1000000	-1000000	-1000000	
2,340	436,18	-1000000	-1000000	-1000000	
2,360	435,89	-1000000	-1000000	-1000000	
2,380	436,19	-1000000	-1000000	-1000000	
2,400	437,26	-1000000	-1000000	-1000000	
2,420	438,89	-1000000	-1000000	-1000000	
2,440	440,85	-1000000	-1000000	-1000000	
2,460	442,20	-1000000	-1000000	-1000000	
2,480	442,42	-1000000	-1000000	-1000000	
2,500	441,44	-1000000	-1000000	-1000000	
2,520	439,53	-1000000	-1000000	-1000000	
2,540	436,99	-1000000	-1000000	-1000000	
2,560	434,14	-1000000	-1000000	-1000000	
2,580	432,54	-1000000	-1000000	-1000000	
2,600	432,71	-1000000	-1000000	-1000000	
2,620	435,09	-1000000	-1000000	-1000000	
2,640	439,26	-1000000	-1000000	-1000000	
2,660	444,41	-1000000	-1000000	-1000000	
2,680	448,89	-1000000	-1000000	-1000000	
