05/16/2022 15:58:06.240,0.08373,0.08362,0.08362,0.05827,,,,,344.96
05/16/2022 15:58:06.260,0.08381,0.08362,0.08380,0.05801,,,,,344.96
05/16/2022 15:58:06.280,0.08398,0.08353,0.08380,0.05784,,,,,344.96
05/16/2022 15:58:06.300,0.08398,0.08345,0.08354,0.05758,,,,,344.96
05/16/2022 15:58:06.320,0.08398,0.08353,0.08354,0.05741,,,,,344.96
05/16/2022 15:58:06.340,0.08398,0.08345,0.08362,0.05724,,,,,344.96
05/16/2022 15:58:06.360,0.08390,0.08345,0.08388,0.05732,,,,,344.96
05/16/2022 15:58:06.380,0.08390,0.08353,0.08397,0.05706,,,,,344.96
05/16/2022 15:58:06.400,0.08364,0.08345,0.08388,0.05706,,,,,344.96
05/16/2022 15:58:06.420,0.08355,0.08353,0.08362,0.05706,,,,,344.96
05/16/2022 15:58:06.440,0.08355,0.08353,0.08354,0.05706,,,,,344.96
05/16/2022 15:58:06.460,0.08364,0.08353,0.08354,0.05715,,,,,344.96
05/16/2022 15:58:06.480,0.08390,0.08353,0.08354,0.05732,,,,,344.96
05/16/2022 15:58:06.500,0.08398,0.08353,0.08354,0.05741,,,,,344.96
05/16/2022 15:58:06.520,0.08398,0.08353,0.08362,0.05741,,,,,344.96
05/16/2022 15:58:06.540,0.08390,0.08353,0.08354,0.05750,,,,,344.96
05/16/2022 15:58:06.560,0.08390,0.08353,0.08354,0.05741,,,,,344.96
05/16/2022 15:58:06.580,0.08364,0.08353,0.08362,0.05724,,,,,344.96
05/16/2022 15:58:06.600,0.08364,0.08353,0.08380,0.05706,,,,,344.96
05/16/2022 15:58:06.620,0.08355,0.08353,0.08380,0.05706,,,,,344.96
05/16/2022 15:58:06.640,0.08355,0.08353,0.08371,0.05715,,,,,344.96
05/16/2022 15:58:06.660,0.08364,0.08353,0.08354,0.05741,,,,,344.96
05/16/2022 15:58:06.680,0.08373,0.08371,0.08354,0.05784,,,,,344.96
05/16/2022 15:58:06.700,0.08381,0.08353,0.08354,0.05819,,,,,344.96
05/16/2022 15:58:06.720,0.08373,0.08353,0.08354,0.05827,,,,,344.96
05/16/2022 15:58:06.740,0.08364,0.08353,0.08354,0.05827,,,,,344.96
05/16/2022 15:58:06.760,0.08355,0.08353,0.08354,0.05836,,,,,344.96
05/16/2022 15:58:06.780,0.08355,0.08353,0.08354,0.05844,,,,,344.96
05/16/2022 15:58:06.800,0.08364,0.08353,0.08354,0.05853,,,,,344.96
05/16/2022 15:58:06.820,0.08364,0.08353,0.08362,0.05870,,,,,344.96
05/16/2022 15:58:06.840,0.08390,0.08353,0.08380,0.05870,,,,,344.96
05/16/2022 15:58:06.860,0.08390,0.08353,0.08380,0.05870,,,,,344.96
05/16/2022 15:58:06.880,0.08390,0.08345,0.08354,0.05870,,,,,344.96
05/16/2022 15:58:06.900,0.08364,0.08345,0.08354,0.05862,,,,,344.96
05/16/2022 15:58:06.920,0.08355,0.08353,0.08354,0.05870,,,,,344.96
05/16/2022 15:58:06.940,0.08364,0.08353,0.08354,0.05870,,,,,344.96
