Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	681,18	-1000000	-1000000	-1000000	
0,02000	680,90	-1000000	-1000000	-1000000	
0,04000	679,65	-1000000	-1000000	-1000000	
0,06000	678,95	-1000000	-1000000	-1000000	
0,08000	678,85	-1000000	-1000000	-1000000	
0,1000	678,51	-1000000	-1000000	-1000000	
0,1200	676,73	-1000000	-1000000	-1000000	
0,1400	677,49	-1000000	-1000000	-1000000	
0,1600	677,04	-1000000	-1000000	-1000000	
0,1800	676,78	-1000000	-1000000	-1000000	
0,2000	679,72	-1000000	-1000000	-1000000	
0,2200	680,50	-1000000	-1000000	-1000000	
0,2400	681,38	-1000000	-1000000	-1000000	
0,2600	683,20	-1000000	-1000000	-1000000	
0,2800	683,36	-1000000	-1000000	-1000000	
0,3000	681,71	-1000000	-1000000	-1000000	
0,3200	681,98	-1000000	-1000000	-1000000	
0,3400	679,33	-1000000	-1000000	-1000000	
0,3600	678,36	-1000000	-1000000	-1000000	
0,3800	677,36	-1000000	-1000000	-1000000	
0,4000	677,96	-1000000	-1000000	-1000000	
0,4200	679,61	-1000000	-1000000	-1000000	
0,4400	682,65	-1000000	-1000000	-1000000	
0,4600	683,85	-1000000	-1000000	-1000000	
0,4800	686,41	-1000000	-1000000	-1000000	
0,5000	686,59	-1000000	-1000000	-1000000	
0,5200	685,93	-1000000	-1000000	-1000000	
0,5400	685,69	-1000000	-1000000	-1000000	
0,5600	683,69	-1000000	-1000000	-1000000	
0,5800	681,24	-1000000	-1000000	-1000000	
0,6000	679,98	-1000000	-1000000	-1000000	
0,6200	679,20	-1000000	-1000000	-1000000	
0,6400	678,77	-1000000	-1000000	-1000000	
0,6600	679,70	-1000000	-1000000	-1000000	
0,6800	680,33	-1000000	-1000000	-1000000	
0,7000	683,66	-1000000	-1000000	-1000000	
0,7200	684,03	-1000000	-1000000	-1000000	
0,7400	683,45	-1000000	-1000000	-1000000	
0,7600	681,99	-1000000	-1000000	-1000000	
0,7800	680,44	-1000000	-1000000	-1000000	
0,8000	677,63	-1000000	-1000000	-1000000	
0,8200	677,06	-1000000	-1000000	-1000000	
0,8400	674,01	-1000000	-1000000	-1000000	
0,8600	673,91	-1000000	-1000000	-1000000	
0,8800	675,58	-1000000	-1000000	-1000000	
0,9000	677,41	-1000000	-1000000	-1000000	
0,9200	679,97	-1000000	-1000000	-1000000	
0,9400	681,80	-1000000	-1000000	-1000000	
0,9600	680,07	-1000000	-1000000	-1000000	
0,9800	677,79	-1000000	-1000000	-1000000	
1,000	674,68	-1000000	-1000000	-1000000	
1,020	670,47	-1000000	-1000000	-1000000	
1,040	671,27	-1000000	-1000000	-1000000	
1,060	672,15	-1000000	-1000000	-1000000	
1,080	673,82	-1000000	-1000000	-1000000	
1,100	676,21	-1000000	-1000000	-1000000	
1,120	677,49	-1000000	-1000000	-1000000	
1,140	677,50	-1000000	-1000000	-1000000	
1,160	680,01	-1000000	-1000000	-1000000	
1,180	677,51	-1000000	-1000000	-1000000	
1,200	675,78	-1000000	-1000000	-1000000	
1,220	674,62	-1000000	-1000000	-1000000	
1,240	673,25	-1000000	-1000000	-1000000	
1,260	673,35	-1000000	-1000000	-1000000	
1,280	676,63	-1000000	-1000000	-1000000	
1,300	677,85	-1000000	-1000000	-1000000	
1,320	679,68	-1000000	-1000000	-1000000	
1,340	679,93	-1000000	-1000000	-1000000	
1,360	677,43	-1000000	-1000000	-1000000	
1,380	677,32	-1000000	-1000000	-1000000	
1,400	677,08	-1000000	-1000000	-1000000	
1,420	676,30	-1000000	-1000000	-1000000	
1,440	675,72	-1000000	-1000000	-1000000	
1,460	674,62	-1000000	-1000000	-1000000	
1,480	673,26	-1000000	-1000000	-1000000	
1,500	675,90	-1000000	-1000000	-1000000	
1,520	676,58	-1000000	-1000000	-1000000	
1,540	678,32	-1000000	-1000000	-1000000	
1,560	678,52	-1000000	-1000000	-1000000	
1,580	677,99	-1000000	-1000000	-1000000	
1,600	677,04	-1000000	-1000000	-1000000	
1,620	677,01	-1000000	-1000000	-1000000	
1,640	675,55	-1000000	-1000000	-1000000	
1,660	676,81	-1000000	-1000000	-1000000	
1,680	677,24	-1000000	-1000000	-1000000	
1,700	677,34	-1000000	-1000000	-1000000	
1,720	678,91	-1000000	-1000000	-1000000	
1,740	679,81	-1000000	-1000000	-1000000	
1,760	681,31	-1000000	-1000000	-1000000	
1,780	682,93	-1000000	-1000000	-1000000	
1,800	681,67	-1000000	-1000000	-1000000	
1,820	678,78	-1000000	-1000000	-1000000	
1,840	677,23	-1000000	-1000000	-1000000	
1,860	674,06	-1000000	-1000000	-1000000	
1,880	676,45	-1000000	-1000000	-1000000	
1,900	679,24	-1000000	-1000000	-1000000	
1,920	681,50	-1000000	-1000000	-1000000	
1,940	683,69	-1000000	-1000000	-1000000	
1,960	685,57	-1000000	-1000000	-1000000	
1,980	684,14	-1000000	-1000000	-1000000	
2,000	684,89	-1000000	-1000000	-1000000	
2,020	681,87	-1000000	-1000000	-1000000	
2,040	678,04	-1000000	-1000000	-1000000	
2,060	676,81	-1000000	-1000000	-1000000	
2,080	676,03	-1000000	-1000000	-1000000	
2,100	676,37	-1000000	-1000000	-1000000	
2,120	680,50	-1000000	-1000000	-1000000	
2,140	682,65	-1000000	-1000000	-1000000	
2,160	684,18	-1000000	-1000000	-1000000	
2,180	685,88	-1000000	-1000000	-1000000	
2,200	682,89	-1000000	-1000000	-1000000	
2,220	681,15	-1000000	-1000000	-1000000	
2,240	679,18	-1000000	-1000000	-1000000	
2,260	677,07	-1000000	-1000000	-1000000	
2,280	676,66	-1000000	-1000000	-1000000	
2,300	678,46	-1000000	-1000000	-1000000	
2,320	679,71	-1000000	-1000000	-1000000	
2,340	684,43	-1000000	-1000000	-1000000	
2,360	685,96	-1000000	-1000000	-1000000	
2,380	686,77	-1000000	-1000000	-1000000	
2,400	686,33	-1000000	-1000000	-1000000	
2,420	683,76	-1000000	-1000000	-1000000	
2,440	679,04	-1000000	-1000000	-1000000	
2,460	677,23	-1000000	-1000000	-1000000	
2,480	676,10	-1000000	-1000000	-1000000	
2,500	678,06	-1000000	-1000000	-1000000	
2,520	680,78	-1000000	-1000000	-1000000	
2,540	682,03	-1000000	-1000000	-1000000	
2,560	683,91	-1000000	-1000000	-1000000	
2,580	682,63	-1000000	-1000000	-1000000	
2,600	679,48	-1000000	-1000000	-1000000	
2,620	677,04	-1000000	-1000000	-1000000	
2,640	675,16	-1000000	-1000000	-1000000	
2,660	673,14	-1000000	-1000000	-1000000	
2,680	674,55	-1000000	-1000000	-1000000	
2,700	673,06	-1000000	-1000000	-1000000	
2,720	673,79	-1000000	-1000000	-1000000	
2,740	675,30	-1000000	-1000000	-1000000	
2,760	676,15	-1000000	-1000000	-1000000	
2,780	676,53	-1000000	-1000000	-1000000	
2,800	677,55	-1000000	-1000000	-1000000	
2,820	675,28	-1000000	-1000000	-1000000	
2,840	675,07	-1000000	-1000000	-1000000	
2,860	674,42	-1000000	-1000000	-1000000	
2,880	673,42	-1000000	-1000000	-1000000	
2,900	675,15	-1000000	-1000000	-1000000	
2,920	675,47	-1000000	-1000000	-1000000	
2,940	674,08	-1000000	-1000000	-1000000	
2,960	673,71	-1000000	-1000000	-1000000	
2,980	672,18	-1000000	-1000000	-1000000	
3,000	670,70	-1000000	-1000000	-1000000	
3,020	672,86	-1000000	-1000000	-1000000	
3,040	671,72	-1000000	-1000000	-1000000	
3,060	673,04	-1000000	-1000000	-1000000	
3,080	674,78	-1000000	-1000000	-1000000	
3,100	674,68	-1000000	-1000000	-1000000	
3,120	673,60	-1000000	-1000000	-1000000	
3,140	673,72	-1000000	-1000000	-1000000	
3,160	671,20	-1000000	-1000000	-1000000	
3,180	673,44	-1000000	-1000000	-1000000	
3,200	675,17	-1000000	-1000000	-1000000	
3,220	676,89	-1000000	-1000000	-1000000	
3,240	679,86	-1000000	-1000000	-1000000	
3,260	681,02	-1000000	-1000000	-1000000	
3,280	679,31	-1000000	-1000000	-1000000	
3,300	678,88	-1000000	-1000000	-1000000	
3,320	677,21	-1000000	-1000000	-1000000	
3,340	675,55	-1000000	-1000000	-1000000	
3,360	676,75	-1000000	-1000000	-1000000	
3,380	675,34	-1000000	-1000000	-1000000	
3,400	676,02	-1000000	-1000000	-1000000	
3,420	676,46	-1000000	-1000000	-1000000	
3,440	675,66	-1000000	-1000000	-1000000	
