Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	675,24	-1000000	-1000000	-1000000	
0,02000	674,50	-1000000	-1000000	-1000000	
0,04000	673,10	-1000000	-1000000	-1000000	
0,06000	671,31	-1000000	-1000000	-1000000	
0,08000	669,68	-1000000	-1000000	-1000000	
0,1000	668,86	-1000000	-1000000	-1000000	
0,1200	669,28	-1000000	-1000000	-1000000	
0,1400	670,95	-1000000	-1000000	-1000000	
0,1600	672,58	-1000000	-1000000	-1000000	
0,1800	672,91	-1000000	-1000000	-1000000	
0,2000	671,85	-1000000	-1000000	-1000000	
0,2200	670,51	-1000000	-1000000	-1000000	
0,2400	669,96	-1000000	-1000000	-1000000	
0,2600	670,43	-1000000	-1000000	-1000000	
0,2800	671,35	-1000000	-1000000	-1000000	
0,3000	672,38	-1000000	-1000000	-1000000	
0,3200	673,09	-1000000	-1000000	-1000000	
0,3400	673,46	-1000000	-1000000	-1000000	
0,3600	673,63	-1000000	-1000000	-1000000	
0,3800	674,08	-1000000	-1000000	-1000000	
0,4000	674,82	-1000000	-1000000	-1000000	
0,4200	675,84	-1000000	-1000000	-1000000	
0,4400	676,27	-1000000	-1000000	-1000000	
0,4600	675,97	-1000000	-1000000	-1000000	
0,4800	675,20	-1000000	-1000000	-1000000	
0,5000	674,76	-1000000	-1000000	-1000000	
0,5200	674,18	-1000000	-1000000	-1000000	
0,5400	673,47	-1000000	-1000000	-1000000	
0,5600	672,97	-1000000	-1000000	-1000000	
0,5800	673,11	-1000000	-1000000	-1000000	
0,6000	674,12	-1000000	-1000000	-1000000	
0,6200	676,06	-1000000	-1000000	-1000000	
0,6400	678,24	-1000000	-1000000	-1000000	
0,6600	679,84	-1000000	-1000000	-1000000	
0,6800	681,01	-1000000	-1000000	-1000000	
0,7000	680,96	-1000000	-1000000	-1000000	
0,7200	680,28	-1000000	-1000000	-1000000	
0,7400	678,85	-1000000	-1000000	-1000000	
0,7600	676,45	-1000000	-1000000	-1000000	
0,7800	674,21	-1000000	-1000000	-1000000	
0,8000	672,99	-1000000	-1000000	-1000000	
0,8200	672,12	-1000000	-1000000	-1000000	
0,8400	673,90	-1000000	-1000000	-1000000	
