Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	796,50	-1000000	-1000000	-1000000	
0,02000	793,69	-1000000	-1000000	-1000000	
0,04000	794,28	-1000000	-1000000	-1000000	
0,06000	799,20	-1000000	-1000000	-1000000	
0,08000	805,85	-1000000	-1000000	-1000000	
0,1000	814,95	-1000000	-1000000	-1000000	
0,1200	823,79	-1000000	-1000000	-1000000	
0,1400	828,19	-1000000	-1000000	-1000000	
0,1600	828,08	-1000000	-1000000	-1000000	
0,1800	822,60	-1000000	-1000000	-1000000	
0,2000	812,78	-1000000	-1000000	-1000000	
0,2200	802,56	-1000000	-1000000	-1000000	
0,2400	792,84	-1000000	-1000000	-1000000	
0,2600	786,42	-1000000	-1000000	-1000000	
0,2800	786,27	-1000000	-1000000	-1000000	
0,3000	788,66	-1000000	-1000000	-1000000	
0,3200	791,12	-1000000	-1000000	-1000000	
0,3400	792,28	-1000000	-1000000	-1000000	
0,3600	789,61	-1000000	-1000000	-1000000	
0,3800	784,08	-1000000	-1000000	-1000000	
0,4000	779,31	-1000000	-1000000	-1000000	
0,4200	776,60	-1000000	-1000000	-1000000	
0,4400	779,27	-1000000	-1000000	-1000000	
0,4600	787,27	-1000000	-1000000	-1000000	
0,4800	796,99	-1000000	-1000000	-1000000	
0,5000	804,67	-1000000	-1000000	-1000000	
0,5200	806,83	-1000000	-1000000	-1000000	
0,5400	801,72	-1000000	-1000000	-1000000	
0,5600	792,09	-1000000	-1000000	-1000000	
0,5800	781,81	-1000000	-1000000	-1000000	
0,6000	774,52	-1000000	-1000000	-1000000	
0,6200	772,57	-1000000	-1000000	-1000000	
0,6400	777,02	-1000000	-1000000	-1000000	
0,6600	786,08	-1000000	-1000000	-1000000	
0,6800	795,72	-1000000	-1000000	-1000000	
0,7000	803,82	-1000000	-1000000	-1000000	
0,7200	807,52	-1000000	-1000000	-1000000	
0,7400	807,56	-1000000	-1000000	-1000000	
0,7600	804,55	-1000000	-1000000	-1000000	
0,7800	800,62	-1000000	-1000000	-1000000	
0,8000	796,74	-1000000	-1000000	-1000000	
0,8200	792,57	-1000000	-1000000	-1000000	
0,8400	788,59	-1000000	-1000000	-1000000	
0,8600	787,28	-1000000	-1000000	-1000000	
0,8800	786,62	-1000000	-1000000	-1000000	
0,9000	788,23	-1000000	-1000000	-1000000	
0,9200	791,52	-1000000	-1000000	-1000000	
0,9400	795,47	-1000000	-1000000	-1000000	
0,9600	799,43	-1000000	-1000000	-1000000	
0,9800	802,77	-1000000	-1000000	-1000000	
1,000	805,94	-1000000	-1000000	-1000000	
1,020	810,37	-1000000	-1000000	-1000000	
1,040	813,31	-1000000	-1000000	-1000000	
1,060	812,53	-1000000	-1000000	-1000000	
1,080	807,78	-1000000	-1000000	-1000000	
1,100	799,41	-1000000	-1000000	-1000000	
1,120	791,53	-1000000	-1000000	-1000000	
1,140	787,43	-1000000	-1000000	-1000000	
1,160	790,20	-1000000	-1000000	-1000000	
1,180	796,28	-1000000	-1000000	-1000000	
1,200	802,10	-1000000	-1000000	-1000000	
1,220	804,91	-1000000	-1000000	-1000000	
