Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	766,70	-1000000	-1000000	-1000000	
0,02000	768,81	-1000000	-1000000	-1000000	
0,04000	772,79	-1000000	-1000000	-1000000	
0,06000	777,26	-1000000	-1000000	-1000000	
0,08000	780,32	-1000000	-1000000	-1000000	
0,1000	781,20	-1000000	-1000000	-1000000	
0,1200	779,25	-1000000	-1000000	-1000000	
0,1400	775,62	-1000000	-1000000	-1000000	
0,1600	772,20	-1000000	-1000000	-1000000	
0,1800	770,38	-1000000	-1000000	-1000000	
0,2000	770,25	-1000000	-1000000	-1000000	
0,2200	772,19	-1000000	-1000000	-1000000	
0,2400	776,31	-1000000	-1000000	-1000000	
0,2600	780,70	-1000000	-1000000	-1000000	
0,2800	782,21	-1000000	-1000000	-1000000	
0,3000	780,36	-1000000	-1000000	-1000000	
0,3200	776,47	-1000000	-1000000	-1000000	
0,3400	772,02	-1000000	-1000000	-1000000	
0,3600	768,31	-1000000	-1000000	-1000000	
0,3800	765,81	-1000000	-1000000	-1000000	
0,4000	764,77	-1000000	-1000000	-1000000	
0,4200	764,94	-1000000	-1000000	-1000000	
0,4400	766,06	-1000000	-1000000	-1000000	
0,4600	768,49	-1000000	-1000000	-1000000	
0,4800	772,20	-1000000	-1000000	-1000000	
0,5000	775,48	-1000000	-1000000	-1000000	
0,5200	776,60	-1000000	-1000000	-1000000	
0,5400	774,33	-1000000	-1000000	-1000000	
0,5600	769,99	-1000000	-1000000	-1000000	
0,5800	765,79	-1000000	-1000000	-1000000	
0,6000	763,19	-1000000	-1000000	-1000000	
0,6200	762,56	-1000000	-1000000	-1000000	
0,6400	763,76	-1000000	-1000000	-1000000	
0,6600	765,99	-1000000	-1000000	-1000000	
0,6800	767,61	-1000000	-1000000	-1000000	
0,7000	768,31	-1000000	-1000000	-1000000	
0,7200	769,27	-1000000	-1000000	-1000000	
0,7400	770,23	-1000000	-1000000	-1000000	
0,7600	771,23	-1000000	-1000000	-1000000	
0,7800	770,99	-1000000	-1000000	-1000000	
0,8000	768,12	-1000000	-1000000	-1000000	
0,8200	765,08	-1000000	-1000000	-1000000	
0,8400	763,97	-1000000	-1000000	-1000000	
0,8600	764,28	-1000000	-1000000	-1000000	
0,8800	766,77	-1000000	-1000000	-1000000	
0,9000	768,44	-1000000	-1000000	-1000000	
0,9200	768,44	-1000000	-1000000	-1000000	
0,9400	769,38	-1000000	-1000000	-1000000	
0,9600	771,21	-1000000	-1000000	-1000000	
0,9800	771,58	-1000000	-1000000	-1000000	
1,000	774,04	-1000000	-1000000	-1000000	
1,020	777,10	-1000000	-1000000	-1000000	
1,040	776,71	-1000000	-1000000	-1000000	
1,060	777,50	-1000000	-1000000	-1000000	
1,080	779,59	-1000000	-1000000	-1000000	
1,100	779,79	-1000000	-1000000	-1000000	
1,120	780,57	-1000000	-1000000	-1000000	
1,140	781,19	-1000000	-1000000	-1000000	
1,160	779,17	-1000000	-1000000	-1000000	
1,180	777,40	-1000000	-1000000	-1000000	
1,200	776,11	-1000000	-1000000	-1000000	
1,220	773,77	-1000000	-1000000	-1000000	
1,240	773,89	-1000000	-1000000	-1000000	
1,260	774,29	-1000000	-1000000	-1000000	
1,280	773,48	-1000000	-1000000	-1000000	
1,300	775,67	-1000000	-1000000	-1000000	
1,320	776,74	-1000000	-1000000	-1000000	
1,340	775,66	-1000000	-1000000	-1000000	
1,360	774,89	-1000000	-1000000	-1000000	
1,380	775,69	-1000000	-1000000	-1000000	
1,400	773,40	-1000000	-1000000	-1000000	
1,420	775,20	-1000000	-1000000	-1000000	
1,440	775,18	-1000000	-1000000	-1000000	
1,460	776,05	-1000000	-1000000	-1000000	
1,480	775,78	-1000000	-1000000	-1000000	
1,500	776,66	-1000000	-1000000	-1000000	
1,520	775,98	-1000000	-1000000	-1000000	
1,540	777,04	-1000000	-1000000	-1000000	
1,560	775,35	-1000000	-1000000	-1000000	
1,580	774,28	-1000000	-1000000	-1000000	
1,600	772,76	-1000000	-1000000	-1000000	
1,620	771,49	-1000000	-1000000	-1000000	
1,640	769,90	-1000000	-1000000	-1000000	
1,660	770,99	-1000000	-1000000	-1000000	
1,680	771,87	-1000000	-1000000	-1000000	
1,700	771,21	-1000000	-1000000	-1000000	
1,720	770,53	-1000000	-1000000	-1000000	
1,740	769,70	-1000000	-1000000	-1000000	
1,760	770,19	-1000000	-1000000	-1000000	
1,780	770,03	-1000000	-1000000	-1000000	
1,800	772,28	-1000000	-1000000	-1000000	
1,820	772,15	-1000000	-1000000	-1000000	
1,840	771,76	-1000000	-1000000	-1000000	
1,860	770,01	-1000000	-1000000	-1000000	
1,880	769,62	-1000000	-1000000	-1000000	
1,900	768,22	-1000000	-1000000	-1000000	
1,920	769,04	-1000000	-1000000	-1000000	
1,940	768,92	-1000000	-1000000	-1000000	
1,960	770,50	-1000000	-1000000	-1000000	
1,980	771,11	-1000000	-1000000	-1000000	
2,000	770,37	-1000000	-1000000	-1000000	
2,020	769,37	-1000000	-1000000	-1000000	
2,040	769,75	-1000000	-1000000	-1000000	
2,060	769,22	-1000000	-1000000	-1000000	
2,080	768,89	-1000000	-1000000	-1000000	
2,100	769,40	-1000000	-1000000	-1000000	
2,120	767,23	-1000000	-1000000	-1000000	
2,140	765,96	-1000000	-1000000	-1000000	
2,160	764,37	-1000000	-1000000	-1000000	
2,180	764,90	-1000000	-1000000	-1000000	
2,200	765,99	-1000000	-1000000	-1000000	
2,220	769,87	-1000000	-1000000	-1000000	
2,240	770,83	-1000000	-1000000	-1000000	
2,260	771,97	-1000000	-1000000	-1000000	
2,280	770,35	-1000000	-1000000	-1000000	
2,300	769,43	-1000000	-1000000	-1000000	
2,320	766,38	-1000000	-1000000	-1000000	
2,340	764,09	-1000000	-1000000	-1000000	
2,360	762,06	-1000000	-1000000	-1000000	
2,380	763,25	-1000000	-1000000	-1000000	
2,400	765,36	-1000000	-1000000	-1000000	
2,420	769,17	-1000000	-1000000	-1000000	
2,440	771,97	-1000000	-1000000	-1000000	
2,460	773,50	-1000000	-1000000	-1000000	
2,480	774,49	-1000000	-1000000	-1000000	
2,500	772,88	-1000000	-1000000	-1000000	
2,520	772,33	-1000000	-1000000	-1000000	
2,540	771,33	-1000000	-1000000	-1000000	
2,560	771,04	-1000000	-1000000	-1000000	
2,580	771,21	-1000000	-1000000	-1000000	
2,600	773,19	-1000000	-1000000	-1000000	
2,620	772,54	-1000000	-1000000	-1000000	
2,640	775,12	-1000000	-1000000	-1000000	
2,660	775,66	-1000000	-1000000	-1000000	
2,680	775,68	-1000000	-1000000	-1000000	
2,700	775,02	-1000000	-1000000	-1000000	
2,720	773,48	-1000000	-1000000	-1000000	
2,740	768,69	-1000000	-1000000	-1000000	
2,760	767,89	-1000000	-1000000	-1000000	
2,780	766,72	-1000000	-1000000	-1000000	
2,800	766,37	-1000000	-1000000	-1000000	
2,820	767,72	-1000000	-1000000	-1000000	
2,840	767,32	-1000000	-1000000	-1000000	
2,860	767,15	-1000000	-1000000	-1000000	
2,880	768,75	-1000000	-1000000	-1000000	
2,900	768,92	-1000000	-1000000	-1000000	
2,920	767,73	-1000000	-1000000	-1000000	
2,940	768,42	-1000000	-1000000	-1000000	
2,960	766,44	-1000000	-1000000	-1000000	
2,980	766,94	-1000000	-1000000	-1000000	
3,000	766,97	-1000000	-1000000	-1000000	
3,020	767,04	-1000000	-1000000	-1000000	
3,040	767,72	-1000000	-1000000	-1000000	
3,060	770,15	-1000000	-1000000	-1000000	
3,080	769,31	-1000000	-1000000	-1000000	
3,100	771,88	-1000000	-1000000	-1000000	
3,120	774,72	-1000000	-1000000	-1000000	
3,140	778,05	-1000000	-1000000	-1000000	
3,160	779,95	-1000000	-1000000	-1000000	
3,180	779,01	-1000000	-1000000	-1000000	
3,200	775,50	-1000000	-1000000	-1000000	
3,220	772,53	-1000000	-1000000	-1000000	
3,240	769,44	-1000000	-1000000	-1000000	
3,260	768,35	-1000000	-1000000	-1000000	
3,280	769,95	-1000000	-1000000	-1000000	
3,300	771,46	-1000000	-1000000	-1000000	
3,320	775,26	-1000000	-1000000	-1000000	
3,340	776,24	-1000000	-1000000	-1000000	
3,360	775,11	-1000000	-1000000	-1000000	
3,380	773,06	-1000000	-1000000	-1000000	
3,400	771,21	-1000000	-1000000	-1000000	
3,420	766,71	-1000000	-1000000	-1000000	
3,440	765,65	-1000000	-1000000	-1000000	
3,460	764,55	-1000000	-1000000	-1000000	
3,480	766,91	-1000000	-1000000	-1000000	
3,500	770,14	-1000000	-1000000	-1000000	
3,520	772,86	-1000000	-1000000	-1000000	
3,540	775,86	-1000000	-1000000	-1000000	
3,560	779,64	-1000000	-1000000	-1000000	
