Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	994,80	-1000000	-1000000	-1000000	
0,02000	981,92	-1000000	-1000000	-1000000	
0,04000	968,46	-1000000	-1000000	-1000000	
0,06000	955,09	-1000000	-1000000	-1000000	
0,08000	949,72	-1000000	-1000000	-1000000	
0,1000	956,20	-1000000	-1000000	-1000000	
0,1200	965,50	-1000000	-1000000	-1000000	
0,1400	974,98	-1000000	-1000000	-1000000	
0,1600	982,42	-1000000	-1000000	-1000000	
0,1800	981,39	-1000000	-1000000	-1000000	
0,2000	977,20	-1000000	-1000000	-1000000	
0,2200	971,49	-1000000	-1000000	-1000000	
0,2400	963,49	-1000000	-1000000	-1000000	
0,2600	960,43	-1000000	-1000000	-1000000	
0,2800	961,40	-1000000	-1000000	-1000000	
0,3000	966,93	-1000000	-1000000	-1000000	
0,3200	979,26	-1000000	-1000000	-1000000	
0,3400	991,67	-1000000	-1000000	-1000000	
0,3600	999,18	-1000000	-1000000	-1000000	
0,3800	1001,6	-1000000	-1000000	-1000000	
0,4000	992,13	-1000000	-1000000	-1000000	
0,4200	977,87	-1000000	-1000000	-1000000	
0,4400	965,22	-1000000	-1000000	-1000000	
0,4600	955,91	-1000000	-1000000	-1000000	
0,4800	957,11	-1000000	-1000000	-1000000	
0,5000	967,49	-1000000	-1000000	-1000000	
0,5200	978,15	-1000000	-1000000	-1000000	
0,5400	989,64	-1000000	-1000000	-1000000	
0,5600	996,13	-1000000	-1000000	-1000000	
0,5800	994,69	-1000000	-1000000	-1000000	
0,6000	991,28	-1000000	-1000000	-1000000	
0,6200	983,80	-1000000	-1000000	-1000000	
0,6400	977,39	-1000000	-1000000	-1000000	
0,6600	977,45	-1000000	-1000000	-1000000	
0,6800	980,26	-1000000	-1000000	-1000000	
0,7000	983,77	-1000000	-1000000	-1000000	
0,7200	990,55	-1000000	-1000000	-1000000	
0,7400	992,47	-1000000	-1000000	-1000000	
0,7600	992,99	-1000000	-1000000	-1000000	
0,7800	990,04	-1000000	-1000000	-1000000	
0,8000	980,89	-1000000	-1000000	-1000000	
0,8200	972,32	-1000000	-1000000	-1000000	
0,8400	969,20	-1000000	-1000000	-1000000	
0,8600	969,65	-1000000	-1000000	-1000000	
0,8800	977,47	-1000000	-1000000	-1000000	
0,9000	985,47	-1000000	-1000000	-1000000	
0,9200	989,72	-1000000	-1000000	-1000000	
0,9400	991,43	-1000000	-1000000	-1000000	
0,9600	986,12	-1000000	-1000000	-1000000	
0,9800	975,36	-1000000	-1000000	-1000000	
1,000	965,57	-1000000	-1000000	-1000000	
1,020	957,60	-1000000	-1000000	-1000000	
1,040	956,12	-1000000	-1000000	-1000000	
1,060	963,63	-1000000	-1000000	-1000000	
1,080	973,89	-1000000	-1000000	-1000000	
1,100	986,00	-1000000	-1000000	-1000000	
1,120	994,24	-1000000	-1000000	-1000000	
1,140	995,59	-1000000	-1000000	-1000000	
1,160	993,95	-1000000	-1000000	-1000000	
1,180	989,58	-1000000	-1000000	-1000000	
1,200	981,86	-1000000	-1000000	-1000000	
1,220	976,32	-1000000	-1000000	-1000000	
1,240	970,23	-1000000	-1000000	-1000000	
1,260	966,06	-1000000	-1000000	-1000000	
1,280	967,07	-1000000	-1000000	-1000000	
1,300	970,87	-1000000	-1000000	-1000000	
1,320	977,80	-1000000	-1000000	-1000000	
1,340	986,21	-1000000	-1000000	-1000000	
1,360	990,37	-1000000	-1000000	-1000000	
1,380	992,60	-1000000	-1000000	-1000000	
1,400	991,74	-1000000	-1000000	-1000000	
1,420	984,69	-1000000	-1000000	-1000000	
1,440	979,06	-1000000	-1000000	-1000000	
1,460	973,89	-1000000	-1000000	-1000000	
1,480	971,21	-1000000	-1000000	-1000000	
1,500	972,53	-1000000	-1000000	-1000000	
1,520	974,31	-1000000	-1000000	-1000000	
1,540	973,50	-1000000	-1000000	-1000000	
1,560	975,47	-1000000	-1000000	-1000000	
1,580	975,69	-1000000	-1000000	-1000000	
1,600	978,19	-1000000	-1000000	-1000000	
1,620	983,50	-1000000	-1000000	-1000000	
1,640	988,10	-1000000	-1000000	-1000000	
1,660	992,11	-1000000	-1000000	-1000000	
1,680	995,30	-1000000	-1000000	-1000000	
1,700	990,27	-1000000	-1000000	-1000000	
1,720	980,92	-1000000	-1000000	-1000000	
1,740	969,78	-1000000	-1000000	-1000000	
1,760	958,71	-1000000	-1000000	-1000000	
1,780	956,71	-1000000	-1000000	-1000000	
1,800	963,01	-1000000	-1000000	-1000000	
1,820	973,75	-1000000	-1000000	-1000000	
1,840	987,50	-1000000	-1000000	-1000000	
1,860	997,16	-1000000	-1000000	-1000000	
1,880	1000,4	-1000000	-1000000	-1000000	
1,900	999,88	-1000000	-1000000	-1000000	
1,920	992,05	-1000000	-1000000	-1000000	
1,940	981,85	-1000000	-1000000	-1000000	
1,960	970,31	-1000000	-1000000	-1000000	
1,980	955,87	-1000000	-1000000	-1000000	
2,000	944,83	-1000000	-1000000	-1000000	
2,020	943,75	-1000000	-1000000	-1000000	
2,040	951,65	-1000000	-1000000	-1000000	
2,060	969,42	-1000000	-1000000	-1000000	
2,080	988,85	-1000000	-1000000	-1000000	
2,100	1001,7	-1000000	-1000000	-1000000	
2,120	1004,6	-1000000	-1000000	-1000000	
2,140	994,50	-1000000	-1000000	-1000000	
2,160	976,94	-1000000	-1000000	-1000000	
2,180	962,31	-1000000	-1000000	-1000000	
2,200	951,84	-1000000	-1000000	-1000000	
2,220	947,86	-1000000	-1000000	-1000000	
2,240	952,93	-1000000	-1000000	-1000000	
2,260	960,93	-1000000	-1000000	-1000000	
2,280	974,37	-1000000	-1000000	-1000000	
2,300	989,28	-1000000	-1000000	-1000000	
2,320	1000,0	-1000000	-1000000	-1000000	
2,340	1004,3	-1000000	-1000000	-1000000	
2,360	999,16	-1000000	-1000000	-1000000	
2,380	982,96	-1000000	-1000000	-1000000	
2,400	967,35	-1000000	-1000000	-1000000	
2,420	956,78	-1000000	-1000000	-1000000	
2,440	955,04	-1000000	-1000000	-1000000	
2,460	963,33	-1000000	-1000000	-1000000	
2,480	975,33	-1000000	-1000000	-1000000	
2,500	986,78	-1000000	-1000000	-1000000	
2,520	996,71	-1000000	-1000000	-1000000	
2,540	999,83	-1000000	-1000000	-1000000	
2,560	997,37	-1000000	-1000000	-1000000	
2,580	990,65	-1000000	-1000000	-1000000	
2,600	976,02	-1000000	-1000000	-1000000	
2,620	962,28	-1000000	-1000000	-1000000	
2,640	954,56	-1000000	-1000000	-1000000	
2,660	954,81	-1000000	-1000000	-1000000	
2,680	965,02	-1000000	-1000000	-1000000	
2,700	980,98	-1000000	-1000000	-1000000	
2,720	993,58	-1000000	-1000000	-1000000	
2,740	1001,2	-1000000	-1000000	-1000000	
2,760	997,52	-1000000	-1000000	-1000000	
2,780	986,26	-1000000	-1000000	-1000000	
2,800	975,86	-1000000	-1000000	-1000000	
2,820	969,24	-1000000	-1000000	-1000000	
2,840	968,08	-1000000	-1000000	-1000000	
2,860	973,80	-1000000	-1000000	-1000000	
2,880	980,22	-1000000	-1000000	-1000000	
2,900	987,53	-1000000	-1000000	-1000000	
2,920	995,71	-1000000	-1000000	-1000000	
2,940	1001,4	-1000000	-1000000	-1000000	
2,960	1007,1	-1000000	-1000000	-1000000	
2,980	1009,6	-1000000	-1000000	-1000000	
3,000	1006,1	-1000000	-1000000	-1000000	
3,020	998,69	-1000000	-1000000	-1000000	
3,040	987,34	-1000000	-1000000	-1000000	
3,060	972,07	-1000000	-1000000	-1000000	
3,080	962,27	-1000000	-1000000	-1000000	
3,100	956,57	-1000000	-1000000	-1000000	
3,120	958,06	-1000000	-1000000	-1000000	
3,140	967,11	-1000000	-1000000	-1000000	
3,160	977,79	-1000000	-1000000	-1000000	
3,180	985,25	-1000000	-1000000	-1000000	
3,200	989,01	-1000000	-1000000	-1000000	
3,220	984,05	-1000000	-1000000	-1000000	
3,240	975,85	-1000000	-1000000	-1000000	
3,260	968,44	-1000000	-1000000	-1000000	
3,280	962,45	-1000000	-1000000	-1000000	
3,300	963,69	-1000000	-1000000	-1000000	
3,320	970,50	-1000000	-1000000	-1000000	
3,340	977,25	-1000000	-1000000	-1000000	
3,360	983,52	-1000000	-1000000	-1000000	
3,380	987,18	-1000000	-1000000	-1000000	
3,400	986,97	-1000000	-1000000	-1000000	
3,420	989,05	-1000000	-1000000	-1000000	
3,440	989,13	-1000000	-1000000	-1000000	
3,460	989,30	-1000000	-1000000	-1000000	
3,480	988,35	-1000000	-1000000	-1000000	
3,500	983,98	-1000000	-1000000	-1000000	
3,520	977,54	-1000000	-1000000	-1000000	
3,540	973,10	-1000000	-1000000	-1000000	
3,560	968,72	-1000000	-1000000	-1000000	
3,580	967,93	-1000000	-1000000	-1000000	
3,600	968,80	-1000000	-1000000	-1000000	
3,620	969,57	-1000000	-1000000	-1000000	
3,640	972,19	-1000000	-1000000	-1000000	
3,660	976,59	-1000000	-1000000	-1000000	
3,680	981,22	-1000000	-1000000	-1000000	
3,700	987,03	-1000000	-1000000	-1000000	
3,720	988,76	-1000000	-1000000	-1000000	
3,740	983,81	-1000000	-1000000	-1000000	
3,760	976,01	-1000000	-1000000	-1000000	
3,780	966,25	-1000000	-1000000	-1000000	
3,800	959,20	-1000000	-1000000	-1000000	
3,820	956,48	-1000000	-1000000	-1000000	
3,840	955,88	-1000000	-1000000	-1000000	
3,860	958,54	-1000000	-1000000	-1000000	
3,880	963,98	-1000000	-1000000	-1000000	
3,900	967,88	-1000000	-1000000	-1000000	
3,920	974,39	-1000000	-1000000	-1000000	
3,940	980,72	-1000000	-1000000	-1000000	
3,960	984,74	-1000000	-1000000	-1000000	
3,980	986,68	-1000000	-1000000	-1000000	
4,000	984,88	-1000000	-1000000	-1000000	
4,020	983,02	-1000000	-1000000	-1000000	
4,040	984,95	-1000000	-1000000	-1000000	
4,060	987,26	-1000000	-1000000	-1000000	
4,080	989,27	-1000000	-1000000	-1000000	
4,100	992,72	-1000000	-1000000	-1000000	
4,120	994,08	-1000000	-1000000	-1000000	
4,140	997,50	-1000000	-1000000	-1000000	
4,160	1000,3	-1000000	-1000000	-1000000	
4,180	999,61	-1000000	-1000000	-1000000	
4,200	995,57	-1000000	-1000000	-1000000	
4,220	989,66	-1000000	-1000000	-1000000	
4,240	980,14	-1000000	-1000000	-1000000	
4,260	973,95	-1000000	-1000000	-1000000	
4,280	968,84	-1000000	-1000000	-1000000	
4,300	966,54	-1000000	-1000000	-1000000	
4,320	968,43	-1000000	-1000000	-1000000	
4,340	972,04	-1000000	-1000000	-1000000	
4,360	975,76	-1000000	-1000000	-1000000	
4,380	981,48	-1000000	-1000000	-1000000	
4,400	983,72	-1000000	-1000000	-1000000	
4,420	983,16	-1000000	-1000000	-1000000	
4,440	980,06	-1000000	-1000000	-1000000	
4,460	972,00	-1000000	-1000000	-1000000	
4,480	964,62	-1000000	-1000000	-1000000	
4,500	960,26	-1000000	-1000000	-1000000	
4,520	959,93	-1000000	-1000000	-1000000	
4,540	967,35	-1000000	-1000000	-1000000	
4,560	979,83	-1000000	-1000000	-1000000	
4,580	990,09	-1000000	-1000000	-1000000	
4,600	999,26	-1000000	-1000000	-1000000	
4,620	1001,6	-1000000	-1000000	-1000000	
4,640	998,78	-1000000	-1000000	-1000000	
4,660	993,04	-1000000	-1000000	-1000000	
4,680	982,02	-1000000	-1000000	-1000000	
4,700	968,49	-1000000	-1000000	-1000000	
4,720	961,06	-1000000	-1000000	-1000000	
4,740	957,89	-1000000	-1000000	-1000000	
4,760	963,86	-1000000	-1000000	-1000000	
4,780	976,15	-1000000	-1000000	-1000000	
4,800	985,50	-1000000	-1000000	-1000000	
4,820	991,10	-1000000	-1000000	-1000000	
4,840	989,65	-1000000	-1000000	-1000000	
4,860	980,85	-1000000	-1000000	-1000000	
4,880	974,74	-1000000	-1000000	-1000000	
4,900	973,96	-1000000	-1000000	-1000000	
4,920	974,42	-1000000	-1000000	-1000000	
4,940	979,33	-1000000	-1000000	-1000000	
4,960	982,80	-1000000	-1000000	-1000000	
4,980	986,88	-1000000	-1000000	-1000000	
5,000	994,33	-1000000	-1000000	-1000000	
5,020	1001,7	-1000000	-1000000	-1000000	
5,040	1004,4	-1000000	-1000000	-1000000	
5,060	1004,8	-1000000	-1000000	-1000000	
5,080	996,61	-1000000	-1000000	-1000000	
5,100	987,49	-1000000	-1000000	-1000000	
5,120	981,50	-1000000	-1000000	-1000000	
5,140	977,52	-1000000	-1000000	-1000000	
5,160	977,33	-1000000	-1000000	-1000000	
5,180	979,56	-1000000	-1000000	-1000000	
5,200	978,33	-1000000	-1000000	-1000000	
5,220	976,85	-1000000	-1000000	-1000000	
5,240	974,47	-1000000	-1000000	-1000000	
5,260	970,97	-1000000	-1000000	-1000000	
5,280	971,16	-1000000	-1000000	-1000000	
5,300	971,84	-1000000	-1000000	-1000000	
5,320	972,52	-1000000	-1000000	-1000000	
5,340	975,13	-1000000	-1000000	-1000000	
5,360	978,52	-1000000	-1000000	-1000000	
5,380	982,11	-1000000	-1000000	-1000000	
5,400	985,73	-1000000	-1000000	-1000000	
5,420	983,59	-1000000	-1000000	-1000000	
5,440	980,59	-1000000	-1000000	-1000000	
5,460	978,66	-1000000	-1000000	-1000000	
5,480	976,73	-1000000	-1000000	-1000000	
5,500	978,42	-1000000	-1000000	-1000000	
5,520	982,71	-1000000	-1000000	-1000000	
5,540	985,64	-1000000	-1000000	-1000000	
5,560	989,49	-1000000	-1000000	-1000000	
5,580	989,71	-1000000	-1000000	-1000000	
5,600	989,02	-1000000	-1000000	-1000000	
5,620	993,09	-1000000	-1000000	-1000000	
5,640	997,24	-1000000	-1000000	-1000000	
5,660	1002,0	-1000000	-1000000	-1000000	
5,680	1006,7	-1000000	-1000000	-1000000	
5,700	1005,6	-1000000	-1000000	-1000000	
5,720	999,79	-1000000	-1000000	-1000000	
5,740	993,69	-1000000	-1000000	-1000000	
5,760	984,94	-1000000	-1000000	-1000000	
5,780	980,13	-1000000	-1000000	-1000000	
5,800	976,44	-1000000	-1000000	-1000000	
5,820	971,41	-1000000	-1000000	-1000000	
5,840	969,50	-1000000	-1000000	-1000000	
5,860	971,15	-1000000	-1000000	-1000000	
