Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	1040,0	-1000000	-1000000	-1000000	
0,02000	1029,5	-1000000	-1000000	-1000000	
0,04000	1014,0	-1000000	-1000000	-1000000	
0,06000	999,23	-1000000	-1000000	-1000000	
0,08000	993,28	-1000000	-1000000	-1000000	
0,1000	995,18	-1000000	-1000000	-1000000	
0,1200	1000,8	-1000000	-1000000	-1000000	
0,1400	1007,2	-1000000	-1000000	-1000000	
0,1600	1009,0	-1000000	-1000000	-1000000	
0,1800	1006,6	-1000000	-1000000	-1000000	
0,2000	1003,6	-1000000	-1000000	-1000000	
0,2200	999,22	-1000000	-1000000	-1000000	
0,2400	995,65	-1000000	-1000000	-1000000	
0,2600	993,85	-1000000	-1000000	-1000000	
0,2800	994,33	-1000000	-1000000	-1000000	
0,3000	1001,0	-1000000	-1000000	-1000000	
0,3200	1012,2	-1000000	-1000000	-1000000	
0,3400	1022,3	-1000000	-1000000	-1000000	
0,3600	1027,9	-1000000	-1000000	-1000000	
0,3800	1024,5	-1000000	-1000000	-1000000	
0,4000	1014,3	-1000000	-1000000	-1000000	
0,4200	1004,2	-1000000	-1000000	-1000000	
0,4400	997,87	-1000000	-1000000	-1000000	
0,4600	999,35	-1000000	-1000000	-1000000	
0,4800	1009,0	-1000000	-1000000	-1000000	
0,5000	1019,1	-1000000	-1000000	-1000000	
0,5200	1025,6	-1000000	-1000000	-1000000	
0,5400	1025,1	-1000000	-1000000	-1000000	
0,5600	1015,9	-1000000	-1000000	-1000000	
0,5800	1005,5	-1000000	-1000000	-1000000	
0,6000	997,28	-1000000	-1000000	-1000000	
0,6200	989,50	-1000000	-1000000	-1000000	
0,6400	985,48	-1000000	-1000000	-1000000	
0,6600	983,56	-1000000	-1000000	-1000000	
0,6800	984,50	-1000000	-1000000	-1000000	
0,7000	992,21	-1000000	-1000000	-1000000	
0,7200	1002,4	-1000000	-1000000	-1000000	
0,7400	1009,9	-1000000	-1000000	-1000000	
0,7600	1013,1	-1000000	-1000000	-1000000	
0,7800	1007,3	-1000000	-1000000	-1000000	
0,8000	996,44	-1000000	-1000000	-1000000	
0,8200	987,02	-1000000	-1000000	-1000000	
0,8400	981,01	-1000000	-1000000	-1000000	
0,8600	982,83	-1000000	-1000000	-1000000	
0,8800	992,75	-1000000	-1000000	-1000000	
0,9000	1004,0	-1000000	-1000000	-1000000	
0,9200	1016,1	-1000000	-1000000	-1000000	
0,9400	1026,3	-1000000	-1000000	-1000000	
0,9600	1030,1	-1000000	-1000000	-1000000	
0,9800	1028,5	-1000000	-1000000	-1000000	
1,000	1017,9	-1000000	-1000000	-1000000	
1,020	998,97	-1000000	-1000000	-1000000	
1,040	979,03	-1000000	-1000000	-1000000	
1,060	962,32	-1000000	-1000000	-1000000	
1,080	953,79	-1000000	-1000000	-1000000	
1,100	956,70	-1000000	-1000000	-1000000	
1,120	967,08	-1000000	-1000000	-1000000	
1,140	984,67	-1000000	-1000000	-1000000	
1,160	1006,3	-1000000	-1000000	-1000000	
1,180	1023,4	-1000000	-1000000	-1000000	
1,200	1031,9	-1000000	-1000000	-1000000	
1,220	1027,3	-1000000	-1000000	-1000000	
1,240	1008,6	-1000000	-1000000	-1000000	
1,260	985,62	-1000000	-1000000	-1000000	
1,280	965,99	-1000000	-1000000	-1000000	
1,300	956,26	-1000000	-1000000	-1000000	
1,320	961,71	-1000000	-1000000	-1000000	
1,340	976,79	-1000000	-1000000	-1000000	
1,360	996,31	-1000000	-1000000	-1000000	
1,380	1016,6	-1000000	-1000000	-1000000	
1,400	1027,3	-1000000	-1000000	-1000000	
1,420	1026,9	-1000000	-1000000	-1000000	
1,440	1017,7	-1000000	-1000000	-1000000	
1,460	1000,1	-1000000	-1000000	-1000000	
1,480	981,14	-1000000	-1000000	-1000000	
1,500	968,16	-1000000	-1000000	-1000000	
1,520	962,10	-1000000	-1000000	-1000000	
1,540	967,64	-1000000	-1000000	-1000000	
1,560	980,38	-1000000	-1000000	-1000000	
1,580	991,54	-1000000	-1000000	-1000000	
1,600	1000,2	-1000000	-1000000	-1000000	
1,620	1004,1	-1000000	-1000000	-1000000	
1,640	1003,8	-1000000	-1000000	-1000000	
1,660	1004,6	-1000000	-1000000	-1000000	
1,680	1003,7	-1000000	-1000000	-1000000	
1,700	1000,5	-1000000	-1000000	-1000000	
1,720	998,37	-1000000	-1000000	-1000000	
1,740	995,84	-1000000	-1000000	-1000000	
1,760	993,66	-1000000	-1000000	-1000000	
1,780	993,06	-1000000	-1000000	-1000000	
1,800	992,32	-1000000	-1000000	-1000000	
1,820	994,34	-1000000	-1000000	-1000000	
1,840	998,83	-1000000	-1000000	-1000000	
1,860	1001,9	-1000000	-1000000	-1000000	
1,880	1005,3	-1000000	-1000000	-1000000	
1,900	1006,2	-1000000	-1000000	-1000000	
1,920	1001,4	-1000000	-1000000	-1000000	
1,940	994,93	-1000000	-1000000	-1000000	
1,960	986,55	-1000000	-1000000	-1000000	
1,980	979,55	-1000000	-1000000	-1000000	
2,000	978,59	-1000000	-1000000	-1000000	
2,020	979,74	-1000000	-1000000	-1000000	
2,040	982,97	-1000000	-1000000	-1000000	
2,060	988,03	-1000000	-1000000	-1000000	
2,080	988,85	-1000000	-1000000	-1000000	
2,100	989,63	-1000000	-1000000	-1000000	
2,120	995,00	-1000000	-1000000	-1000000	
2,140	1005,6	-1000000	-1000000	-1000000	
2,160	1022,5	-1000000	-1000000	-1000000	
2,180	1038,3	-1000000	-1000000	-1000000	
2,200	1042,4	-1000000	-1000000	-1000000	
2,220	1036,9	-1000000	-1000000	-1000000	
2,240	1023,0	-1000000	-1000000	-1000000	
2,260	1006,1	-1000000	-1000000	-1000000	
2,280	997,06	-1000000	-1000000	-1000000	
2,300	995,13	-1000000	-1000000	-1000000	
2,320	996,14	-1000000	-1000000	-1000000	
2,340	998,76	-1000000	-1000000	-1000000	
2,360	998,57	-1000000	-1000000	-1000000	
2,380	1000,3	-1000000	-1000000	-1000000	
2,400	1008,7	-1000000	-1000000	-1000000	
2,420	1016,9	-1000000	-1000000	-1000000	
2,440	1022,9	-1000000	-1000000	-1000000	
2,460	1024,6	-1000000	-1000000	-1000000	
2,480	1017,2	-1000000	-1000000	-1000000	
2,500	1006,3	-1000000	-1000000	-1000000	
2,520	994,36	-1000000	-1000000	-1000000	
2,540	981,81	-1000000	-1000000	-1000000	
2,560	975,47	-1000000	-1000000	-1000000	
2,580	974,72	-1000000	-1000000	-1000000	
2,600	978,29	-1000000	-1000000	-1000000	
2,620	989,18	-1000000	-1000000	-1000000	
2,640	1000,8	-1000000	-1000000	-1000000	
2,660	1008,5	-1000000	-1000000	-1000000	
2,680	1012,0	-1000000	-1000000	-1000000	
2,700	1007,2	-1000000	-1000000	-1000000	
2,720	998,65	-1000000	-1000000	-1000000	
2,740	991,83	-1000000	-1000000	-1000000	
2,760	984,96	-1000000	-1000000	-1000000	
2,780	981,19	-1000000	-1000000	-1000000	
2,800	980,37	-1000000	-1000000	-1000000	
2,820	978,96	-1000000	-1000000	-1000000	
2,840	980,36	-1000000	-1000000	-1000000	
2,860	984,42	-1000000	-1000000	-1000000	
2,880	989,17	-1000000	-1000000	-1000000	
2,900	998,22	-1000000	-1000000	-1000000	
2,920	1006,1	-1000000	-1000000	-1000000	
2,940	1009,4	-1000000	-1000000	-1000000	
2,960	1011,4	-1000000	-1000000	-1000000	
2,980	1010,6	-1000000	-1000000	-1000000	
3,000	1009,0	-1000000	-1000000	-1000000	
3,020	1008,4	-1000000	-1000000	-1000000	
3,040	1002,5	-1000000	-1000000	-1000000	
3,060	994,22	-1000000	-1000000	-1000000	
3,080	986,71	-1000000	-1000000	-1000000	
3,100	978,43	-1000000	-1000000	-1000000	
3,120	976,65	-1000000	-1000000	-1000000	
3,140	984,15	-1000000	-1000000	-1000000	
3,160	995,59	-1000000	-1000000	-1000000	
3,180	1008,0	-1000000	-1000000	-1000000	
3,200	1012,6	-1000000	-1000000	-1000000	
3,220	1005,5	-1000000	-1000000	-1000000	
3,240	995,65	-1000000	-1000000	-1000000	
3,260	985,35	-1000000	-1000000	-1000000	
3,280	979,00	-1000000	-1000000	-1000000	
3,300	983,41	-1000000	-1000000	-1000000	
3,320	992,80	-1000000	-1000000	-1000000	
3,340	1002,3	-1000000	-1000000	-1000000	
3,360	1009,4	-1000000	-1000000	-1000000	
3,380	1007,4	-1000000	-1000000	-1000000	
3,400	1000,8	-1000000	-1000000	-1000000	
3,420	993,42	-1000000	-1000000	-1000000	
3,440	985,12	-1000000	-1000000	-1000000	
3,460	983,27	-1000000	-1000000	-1000000	
