Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	947,57	-1000000	-1000000	-1000000	
0,02000	953,64	-1000000	-1000000	-1000000	
0,04000	956,53	-1000000	-1000000	-1000000	
0,06000	953,69	-1000000	-1000000	-1000000	
0,08000	946,15	-1000000	-1000000	-1000000	
0,1000	937,66	-1000000	-1000000	-1000000	
0,1200	932,13	-1000000	-1000000	-1000000	
0,1400	931,41	-1000000	-1000000	-1000000	
0,1600	935,12	-1000000	-1000000	-1000000	
0,1800	940,26	-1000000	-1000000	-1000000	
0,2000	945,10	-1000000	-1000000	-1000000	
0,2200	948,17	-1000000	-1000000	-1000000	
0,2400	949,32	-1000000	-1000000	-1000000	
0,2600	948,43	-1000000	-1000000	-1000000	
0,2800	946,26	-1000000	-1000000	-1000000	
0,3000	943,15	-1000000	-1000000	-1000000	
0,3200	939,75	-1000000	-1000000	-1000000	
0,3400	936,10	-1000000	-1000000	-1000000	
0,3600	933,70	-1000000	-1000000	-1000000	
0,3800	933,83	-1000000	-1000000	-1000000	
0,4000	936,38	-1000000	-1000000	-1000000	
0,4200	940,28	-1000000	-1000000	-1000000	
0,4400	944,47	-1000000	-1000000	-1000000	
0,4600	947,99	-1000000	-1000000	-1000000	
0,4800	950,19	-1000000	-1000000	-1000000	
0,5000	950,96	-1000000	-1000000	-1000000	
0,5200	949,45	-1000000	-1000000	-1000000	
0,5400	945,69	-1000000	-1000000	-1000000	
0,5600	941,02	-1000000	-1000000	-1000000	
0,5800	936,97	-1000000	-1000000	-1000000	
0,6000	934,03	-1000000	-1000000	-1000000	
0,6200	932,96	-1000000	-1000000	-1000000	
0,6400	934,31	-1000000	-1000000	-1000000	
0,6600	939,07	-1000000	-1000000	-1000000	
0,6800	946,75	-1000000	-1000000	-1000000	
0,7000	955,15	-1000000	-1000000	-1000000	
0,7200	960,06	-1000000	-1000000	-1000000	
0,7400	959,16	-1000000	-1000000	-1000000	
0,7600	953,47	-1000000	-1000000	-1000000	
0,7800	946,80	-1000000	-1000000	-1000000	
0,8000	942,50	-1000000	-1000000	-1000000	
0,8200	940,45	-1000000	-1000000	-1000000	
0,8400	938,78	-1000000	-1000000	-1000000	
0,8600	937,23	-1000000	-1000000	-1000000	
