Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	879,16	-1000000	-1000000	-1000000	
0,02000	878,20	-1000000	-1000000	-1000000	
0,04000	877,64	-1000000	-1000000	-1000000	
0,06000	875,88	-1000000	-1000000	-1000000	
0,08000	874,39	-1000000	-1000000	-1000000	
0,1000	874,31	-1000000	-1000000	-1000000	
0,1200	874,24	-1000000	-1000000	-1000000	
0,1400	874,89	-1000000	-1000000	-1000000	
0,1600	875,93	-1000000	-1000000	-1000000	
0,1800	876,70	-1000000	-1000000	-1000000	
0,2000	877,70	-1000000	-1000000	-1000000	
0,2200	878,52	-1000000	-1000000	-1000000	
0,2400	878,44	-1000000	-1000000	-1000000	
0,2600	877,60	-1000000	-1000000	-1000000	
0,2800	876,48	-1000000	-1000000	-1000000	
0,3000	875,59	-1000000	-1000000	-1000000	
0,3200	874,69	-1000000	-1000000	-1000000	
0,3400	874,54	-1000000	-1000000	-1000000	
0,3600	876,03	-1000000	-1000000	-1000000	
0,3800	878,09	-1000000	-1000000	-1000000	
0,4000	878,26	-1000000	-1000000	-1000000	
0,4200	876,13	-1000000	-1000000	-1000000	
0,4400	873,25	-1000000	-1000000	-1000000	
0,4600	871,80	-1000000	-1000000	-1000000	
0,4800	872,46	-1000000	-1000000	-1000000	
0,5000	874,70	-1000000	-1000000	-1000000	
0,5200	877,51	-1000000	-1000000	-1000000	
0,5400	880,08	-1000000	-1000000	-1000000	
0,5600	880,61	-1000000	-1000000	-1000000	
0,5800	878,35	-1000000	-1000000	-1000000	
0,6000	874,10	-1000000	-1000000	-1000000	
0,6200	869,77	-1000000	-1000000	-1000000	
0,6400	867,42	-1000000	-1000000	-1000000	
0,6600	868,12	-1000000	-1000000	-1000000	
0,6800	870,79	-1000000	-1000000	-1000000	
0,7000	873,12	-1000000	-1000000	-1000000	
0,7200	874,55	-1000000	-1000000	-1000000	
0,7400	875,92	-1000000	-1000000	-1000000	
0,7600	876,94	-1000000	-1000000	-1000000	
0,7800	876,65	-1000000	-1000000	-1000000	
0,8000	875,48	-1000000	-1000000	-1000000	
0,8200	874,05	-1000000	-1000000	-1000000	
0,8400	873,32	-1000000	-1000000	-1000000	
0,8600	873,56	-1000000	-1000000	-1000000	
0,8800	874,03	-1000000	-1000000	-1000000	
0,9000	874,47	-1000000	-1000000	-1000000	
0,9200	875,21	-1000000	-1000000	-1000000	
0,9400	876,36	-1000000	-1000000	-1000000	
0,9600	877,50	-1000000	-1000000	-1000000	
0,9800	878,46	-1000000	-1000000	-1000000	
1,000	878,94	-1000000	-1000000	-1000000	
1,020	878,67	-1000000	-1000000	-1000000	
1,040	877,83	-1000000	-1000000	-1000000	
1,060	876,52	-1000000	-1000000	-1000000	
1,080	875,79	-1000000	-1000000	-1000000	
1,100	875,79	-1000000	-1000000	-1000000	
1,120	876,26	-1000000	-1000000	-1000000	
1,140	876,77	-1000000	-1000000	-1000000	
1,160	876,41	-1000000	-1000000	-1000000	
1,180	875,52	-1000000	-1000000	-1000000	
1,200	874,94	-1000000	-1000000	-1000000	
1,220	874,07	-1000000	-1000000	-1000000	
1,240	873,75	-1000000	-1000000	-1000000	
1,260	874,12	-1000000	-1000000	-1000000	
1,280	874,54	-1000000	-1000000	-1000000	
1,300	875,55	-1000000	-1000000	-1000000	
1,320	876,79	-1000000	-1000000	-1000000	
1,340	876,99	-1000000	-1000000	-1000000	
1,360	875,60	-1000000	-1000000	-1000000	
1,380	873,63	-1000000	-1000000	-1000000	
