Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	552,49	-1000000	-1000000	-1000000	
0,02000	552,64	-1000000	-1000000	-1000000	
0,04000	550,99	-1000000	-1000000	-1000000	
0,06000	550,44	-1000000	-1000000	-1000000	
0,08000	551,39	-1000000	-1000000	-1000000	
0,1000	550,77	-1000000	-1000000	-1000000	
0,1200	549,53	-1000000	-1000000	-1000000	
0,1400	550,68	-1000000	-1000000	-1000000	
0,1600	551,63	-1000000	-1000000	-1000000	
0,1800	551,52	-1000000	-1000000	-1000000	
0,2000	550,20	-1000000	-1000000	-1000000	
0,2200	550,03	-1000000	-1000000	-1000000	
0,2400	550,76	-1000000	-1000000	-1000000	
0,2600	549,49	-1000000	-1000000	-1000000	
0,2800	546,98	-1000000	-1000000	-1000000	
0,3000	546,79	-1000000	-1000000	-1000000	
0,3200	547,83	-1000000	-1000000	-1000000	
0,3400	547,79	-1000000	-1000000	-1000000	
0,3600	546,19	-1000000	-1000000	-1000000	
0,3800	545,22	-1000000	-1000000	-1000000	
0,4000	546,44	-1000000	-1000000	-1000000	
0,4200	547,14	-1000000	-1000000	-1000000	
0,4400	545,86	-1000000	-1000000	-1000000	
0,4600	545,34	-1000000	-1000000	-1000000	
0,4800	546,39	-1000000	-1000000	-1000000	
0,5000	546,54	-1000000	-1000000	-1000000	
0,5200	546,11	-1000000	-1000000	-1000000	
0,5400	546,06	-1000000	-1000000	-1000000	
0,5600	546,22	-1000000	-1000000	-1000000	
0,5800	546,35	-1000000	-1000000	-1000000	
0,6000	545,53	-1000000	-1000000	-1000000	
0,6200	544,04	-1000000	-1000000	-1000000	
0,6400	542,88	-1000000	-1000000	-1000000	
0,6600	541,93	-1000000	-1000000	-1000000	
0,6800	541,92	-1000000	-1000000	-1000000	
0,7000	542,69	-1000000	-1000000	-1000000	
0,7200	543,40	-1000000	-1000000	-1000000	
0,7400	544,14	-1000000	-1000000	-1000000	
0,7600	544,88	-1000000	-1000000	-1000000	
0,7800	545,33	-1000000	-1000000	-1000000	
0,8000	545,62	-1000000	-1000000	-1000000	
0,8200	546,39	-1000000	-1000000	-1000000	
0,8400	546,61	-1000000	-1000000	-1000000	
0,8600	546,01	-1000000	-1000000	-1000000	
0,8800	545,28	-1000000	-1000000	-1000000	
0,9000	545,81	-1000000	-1000000	-1000000	
0,9200	546,79	-1000000	-1000000	-1000000	
0,9400	546,55	-1000000	-1000000	-1000000	
0,9600	546,39	-1000000	-1000000	-1000000	
0,9800	547,68	-1000000	-1000000	-1000000	
1,000	549,11	-1000000	-1000000	-1000000	
1,020	548,85	-1000000	-1000000	-1000000	
1,040	548,11	-1000000	-1000000	-1000000	
1,060	548,40	-1000000	-1000000	-1000000	
1,080	549,38	-1000000	-1000000	-1000000	
1,100	549,76	-1000000	-1000000	-1000000	
1,120	549,84	-1000000	-1000000	-1000000	
1,140	550,74	-1000000	-1000000	-1000000	
1,160	552,09	-1000000	-1000000	-1000000	
1,180	551,93	-1000000	-1000000	-1000000	
1,200	550,95	-1000000	-1000000	-1000000	
1,220	550,27	-1000000	-1000000	-1000000	
1,240	549,01	-1000000	-1000000	-1000000	
1,260	547,50	-1000000	-1000000	-1000000	
1,280	546,21	-1000000	-1000000	-1000000	
1,300	545,57	-1000000	-1000000	-1000000	
1,320	545,72	-1000000	-1000000	-1000000	
1,340	546,66	-1000000	-1000000	-1000000	
1,360	547,93	-1000000	-1000000	-1000000	
1,380	548,87	-1000000	-1000000	-1000000	
1,400	549,20	-1000000	-1000000	-1000000	
1,420	548,88	-1000000	-1000000	-1000000	
1,440	548,37	-1000000	-1000000	-1000000	
1,460	547,27	-1000000	-1000000	-1000000	
1,480	545,35	-1000000	-1000000	-1000000	
1,500	543,92	-1000000	-1000000	-1000000	
1,520	543,20	-1000000	-1000000	-1000000	
1,540	542,90	-1000000	-1000000	-1000000	
1,560	543,54	-1000000	-1000000	-1000000	
1,580	545,22	-1000000	-1000000	-1000000	
1,600	547,72	-1000000	-1000000	-1000000	
1,620	549,60	-1000000	-1000000	-1000000	
1,640	550,46	-1000000	-1000000	-1000000	
1,660	550,34	-1000000	-1000000	-1000000	
1,680	548,44	-1000000	-1000000	-1000000	
1,700	545,87	-1000000	-1000000	-1000000	
1,720	544,47	-1000000	-1000000	-1000000	
1,740	544,26	-1000000	-1000000	-1000000	
1,760	543,67	-1000000	-1000000	-1000000	
1,780	542,96	-1000000	-1000000	-1000000	
1,800	543,94	-1000000	-1000000	-1000000	
1,820	546,33	-1000000	-1000000	-1000000	
1,840	548,41	-1000000	-1000000	-1000000	
1,860	548,76	-1000000	-1000000	-1000000	
1,880	548,07	-1000000	-1000000	-1000000	
1,900	547,43	-1000000	-1000000	-1000000	
1,920	546,29	-1000000	-1000000	-1000000	
1,940	544,90	-1000000	-1000000	-1000000	
1,960	543,73	-1000000	-1000000	-1000000	
