Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	673,46	-1000000	-1000000	-1000000	
0,02000	675,19	-1000000	-1000000	-1000000	
0,04000	675,29	-1000000	-1000000	-1000000	
0,06000	674,54	-1000000	-1000000	-1000000	
0,08000	675,82	-1000000	-1000000	-1000000	
0,1000	676,53	-1000000	-1000000	-1000000	
0,1200	678,80	-1000000	-1000000	-1000000	
0,1400	678,84	-1000000	-1000000	-1000000	
0,1600	677,35	-1000000	-1000000	-1000000	
0,1800	677,89	-1000000	-1000000	-1000000	
0,2000	679,09	-1000000	-1000000	-1000000	
0,2200	677,65	-1000000	-1000000	-1000000	
0,2400	677,59	-1000000	-1000000	-1000000	
0,2600	677,48	-1000000	-1000000	-1000000	
0,2800	676,63	-1000000	-1000000	-1000000	
0,3000	675,91	-1000000	-1000000	-1000000	
0,3200	674,95	-1000000	-1000000	-1000000	
0,3400	675,86	-1000000	-1000000	-1000000	
0,3600	678,33	-1000000	-1000000	-1000000	
0,3800	678,41	-1000000	-1000000	-1000000	
0,4000	677,62	-1000000	-1000000	-1000000	
0,4200	679,56	-1000000	-1000000	-1000000	
0,4400	679,53	-1000000	-1000000	-1000000	
0,4600	680,84	-1000000	-1000000	-1000000	
0,4800	680,64	-1000000	-1000000	-1000000	
0,5000	679,61	-1000000	-1000000	-1000000	
0,5200	680,47	-1000000	-1000000	-1000000	
0,5400	680,53	-1000000	-1000000	-1000000	
0,5600	677,94	-1000000	-1000000	-1000000	
0,5800	678,04	-1000000	-1000000	-1000000	
0,6000	678,58	-1000000	-1000000	-1000000	
0,6200	678,34	-1000000	-1000000	-1000000	
0,6400	677,90	-1000000	-1000000	-1000000	
0,6600	676,86	-1000000	-1000000	-1000000	
0,6800	677,88	-1000000	-1000000	-1000000	
0,7000	679,02	-1000000	-1000000	-1000000	
0,7200	677,98	-1000000	-1000000	-1000000	
0,7400	677,93	-1000000	-1000000	-1000000	
0,7600	680,13	-1000000	-1000000	-1000000	
0,7800	680,47	-1000000	-1000000	-1000000	
0,8000	680,44	-1000000	-1000000	-1000000	
0,8200	678,38	-1000000	-1000000	-1000000	
0,8400	677,76	-1000000	-1000000	-1000000	
0,8600	678,58	-1000000	-1000000	-1000000	
0,8800	678,36	-1000000	-1000000	-1000000	
0,9000	677,14	-1000000	-1000000	-1000000	
0,9200	678,89	-1000000	-1000000	-1000000	
0,9400	679,61	-1000000	-1000000	-1000000	
0,9600	680,56	-1000000	-1000000	-1000000	
0,9800	680,01	-1000000	-1000000	-1000000	
1,000	677,95	-1000000	-1000000	-1000000	
1,020	677,87	-1000000	-1000000	-1000000	
1,040	677,77	-1000000	-1000000	-1000000	
1,060	674,77	-1000000	-1000000	-1000000	
1,080	674,39	-1000000	-1000000	-1000000	
1,100	676,82	-1000000	-1000000	-1000000	
1,120	678,24	-1000000	-1000000	-1000000	
1,140	679,68	-1000000	-1000000	-1000000	
1,160	679,63	-1000000	-1000000	-1000000	
1,180	681,21	-1000000	-1000000	-1000000	
1,200	682,78	-1000000	-1000000	-1000000	
1,220	680,71	-1000000	-1000000	-1000000	
1,240	677,11	-1000000	-1000000	-1000000	
1,260	676,11	-1000000	-1000000	-1000000	
1,280	673,33	-1000000	-1000000	-1000000	
1,300	671,72	-1000000	-1000000	-1000000	
1,320	670,26	-1000000	-1000000	-1000000	
1,340	669,77	-1000000	-1000000	-1000000	
1,360	672,41	-1000000	-1000000	-1000000	
1,380	675,08	-1000000	-1000000	-1000000	
1,400	675,08	-1000000	-1000000	-1000000	
1,420	675,97	-1000000	-1000000	-1000000	
1,440	677,05	-1000000	-1000000	-1000000	
1,460	677,12	-1000000	-1000000	-1000000	
1,480	675,45	-1000000	-1000000	-1000000	
1,500	672,06	-1000000	-1000000	-1000000	
1,520	672,67	-1000000	-1000000	-1000000	
1,540	674,69	-1000000	-1000000	-1000000	
1,560	673,79	-1000000	-1000000	-1000000	
1,580	673,07	-1000000	-1000000	-1000000	
1,600	676,18	-1000000	-1000000	-1000000	
1,620	678,66	-1000000	-1000000	-1000000	
1,640	680,83	-1000000	-1000000	-1000000	
1,660	679,96	-1000000	-1000000	-1000000	
1,680	678,89	-1000000	-1000000	-1000000	
1,700	679,06	-1000000	-1000000	-1000000	
1,720	677,60	-1000000	-1000000	-1000000	
1,740	674,42	-1000000	-1000000	-1000000	
1,760	675,02	-1000000	-1000000	-1000000	
1,780	675,14	-1000000	-1000000	-1000000	
1,800	675,21	-1000000	-1000000	-1000000	
1,820	676,21	-1000000	-1000000	-1000000	
1,840	676,91	-1000000	-1000000	-1000000	
1,860	678,74	-1000000	-1000000	-1000000	
1,880	679,99	-1000000	-1000000	-1000000	
1,900	678,73	-1000000	-1000000	-1000000	
1,920	677,69	-1000000	-1000000	-1000000	
1,940	677,46	-1000000	-1000000	-1000000	
1,960	676,16	-1000000	-1000000	-1000000	
1,980	676,84	-1000000	-1000000	-1000000	
2,000	676,74	-1000000	-1000000	-1000000	
2,020	677,78	-1000000	-1000000	-1000000	
2,040	681,03	-1000000	-1000000	-1000000	
2,060	682,60	-1000000	-1000000	-1000000	
2,080	681,74	-1000000	-1000000	-1000000	
2,100	683,05	-1000000	-1000000	-1000000	
2,120	682,32	-1000000	-1000000	-1000000	
2,140	679,90	-1000000	-1000000	-1000000	
2,160	676,39	-1000000	-1000000	-1000000	
2,180	673,53	-1000000	-1000000	-1000000	
2,200	674,30	-1000000	-1000000	-1000000	
2,220	675,59	-1000000	-1000000	-1000000	
2,240	674,39	-1000000	-1000000	-1000000	
2,260	676,84	-1000000	-1000000	-1000000	
2,280	681,25	-1000000	-1000000	-1000000	
2,300	683,36	-1000000	-1000000	-1000000	
2,320	684,93	-1000000	-1000000	-1000000	
2,340	683,36	-1000000	-1000000	-1000000	
2,360	682,27	-1000000	-1000000	-1000000	
2,380	681,36	-1000000	-1000000	-1000000	
2,400	677,86	-1000000	-1000000	-1000000	
2,420	673,94	-1000000	-1000000	-1000000	
2,440	674,60	-1000000	-1000000	-1000000	
2,460	675,05	-1000000	-1000000	-1000000	
2,480	676,11	-1000000	-1000000	-1000000	
2,500	676,51	-1000000	-1000000	-1000000	
2,520	677,12	-1000000	-1000000	-1000000	
2,540	680,38	-1000000	-1000000	-1000000	
2,560	682,53	-1000000	-1000000	-1000000	
2,580	680,38	-1000000	-1000000	-1000000	
2,600	680,23	-1000000	-1000000	-1000000	
2,620	680,21	-1000000	-1000000	-1000000	
2,640	678,08	-1000000	-1000000	-1000000	
2,660	676,06	-1000000	-1000000	-1000000	
2,680	672,83	-1000000	-1000000	-1000000	
2,700	672,56	-1000000	-1000000	-1000000	
2,720	674,26	-1000000	-1000000	-1000000	
2,740	674,52	-1000000	-1000000	-1000000	
2,760	676,00	-1000000	-1000000	-1000000	
2,780	680,53	-1000000	-1000000	-1000000	
2,800	682,34	-1000000	-1000000	-1000000	
2,820	683,18	-1000000	-1000000	-1000000	
2,840	682,16	-1000000	-1000000	-1000000	
2,860	679,81	-1000000	-1000000	-1000000	
2,880	678,27	-1000000	-1000000	-1000000	
2,900	675,21	-1000000	-1000000	-1000000	
2,920	671,84	-1000000	-1000000	-1000000	
2,940	673,33	-1000000	-1000000	-1000000	
2,960	675,65	-1000000	-1000000	-1000000	
2,980	678,12	-1000000	-1000000	-1000000	
3,000	681,22	-1000000	-1000000	-1000000	
3,020	682,90	-1000000	-1000000	-1000000	
3,040	685,34	-1000000	-1000000	-1000000	
3,060	686,16	-1000000	-1000000	-1000000	
3,080	682,48	-1000000	-1000000	-1000000	
3,100	678,16	-1000000	-1000000	-1000000	
3,120	676,20	-1000000	-1000000	-1000000	
3,140	673,94	-1000000	-1000000	-1000000	
3,160	673,48	-1000000	-1000000	-1000000	
3,180	672,93	-1000000	-1000000	-1000000	
3,200	674,74	-1000000	-1000000	-1000000	
3,220	679,73	-1000000	-1000000	-1000000	
3,240	682,39	-1000000	-1000000	-1000000	
3,260	681,95	-1000000	-1000000	-1000000	
3,280	684,62	-1000000	-1000000	-1000000	
3,300	685,12	-1000000	-1000000	-1000000	
3,320	682,80	-1000000	-1000000	-1000000	
3,340	679,55	-1000000	-1000000	-1000000	
3,360	676,06	-1000000	-1000000	-1000000	
3,380	675,65	-1000000	-1000000	-1000000	
3,400	676,64	-1000000	-1000000	-1000000	
3,420	675,57	-1000000	-1000000	-1000000	
3,440	676,95	-1000000	-1000000	-1000000	
3,460	681,05	-1000000	-1000000	-1000000	
3,480	682,55	-1000000	-1000000	-1000000	
3,500	683,30	-1000000	-1000000	-1000000	
3,520	682,57	-1000000	-1000000	-1000000	
3,540	681,66	-1000000	-1000000	-1000000	
3,560	680,93	-1000000	-1000000	-1000000	
3,580	678,10	-1000000	-1000000	-1000000	
3,600	675,53	-1000000	-1000000	-1000000	
3,620	676,98	-1000000	-1000000	-1000000	
3,640	677,27	-1000000	-1000000	-1000000	
3,660	677,46	-1000000	-1000000	-1000000	
3,680	678,36	-1000000	-1000000	-1000000	
3,700	679,42	-1000000	-1000000	-1000000	
3,720	681,85	-1000000	-1000000	-1000000	
3,740	682,41	-1000000	-1000000	-1000000	
3,760	679,23	-1000000	-1000000	-1000000	
3,780	678,04	-1000000	-1000000	-1000000	
3,800	678,31	-1000000	-1000000	-1000000	
3,820	677,32	-1000000	-1000000	-1000000	
3,840	676,97	-1000000	-1000000	-1000000	
3,860	676,75	-1000000	-1000000	-1000000	
3,880	678,36	-1000000	-1000000	-1000000	
3,900	680,88	-1000000	-1000000	-1000000	
3,920	680,30	-1000000	-1000000	-1000000	
3,940	679,49	-1000000	-1000000	-1000000	
3,960	680,65	-1000000	-1000000	-1000000	
3,980	679,37	-1000000	-1000000	-1000000	
4,000	677,73	-1000000	-1000000	-1000000	
4,020	674,86	-1000000	-1000000	-1000000	
4,040	672,61	-1000000	-1000000	-1000000	
4,060	673,59	-1000000	-1000000	-1000000	
4,080	674,52	-1000000	-1000000	-1000000	
4,100	672,79	-1000000	-1000000	-1000000	
4,120	674,56	-1000000	-1000000	-1000000	
4,140	677,56	-1000000	-1000000	-1000000	
4,160	677,62	-1000000	-1000000	-1000000	
4,180	677,90	-1000000	-1000000	-1000000	
4,200	677,56	-1000000	-1000000	-1000000	
4,220	678,47	-1000000	-1000000	-1000000	
4,240	678,95	-1000000	-1000000	-1000000	
4,260	676,41	-1000000	-1000000	-1000000	
4,280	674,93	-1000000	-1000000	-1000000	
4,300	675,84	-1000000	-1000000	-1000000	
4,320	675,19	-1000000	-1000000	-1000000	
4,340	675,92	-1000000	-1000000	-1000000	
4,360	677,28	-1000000	-1000000	-1000000	
4,380	678,51	-1000000	-1000000	-1000000	
4,400	680,39	-1000000	-1000000	-1000000	
4,420	680,47	-1000000	-1000000	-1000000	
4,440	677,88	-1000000	-1000000	-1000000	
4,460	677,93	-1000000	-1000000	-1000000	
4,480	678,72	-1000000	-1000000	-1000000	
4,500	676,75	-1000000	-1000000	-1000000	
4,520	675,05	-1000000	-1000000	-1000000	
4,540	674,11	-1000000	-1000000	-1000000	
4,560	675,10	-1000000	-1000000	-1000000	
4,580	675,95	-1000000	-1000000	-1000000	
4,600	675,10	-1000000	-1000000	-1000000	
4,620	676,19	-1000000	-1000000	-1000000	
4,640	678,51	-1000000	-1000000	-1000000	
4,660	679,14	-1000000	-1000000	-1000000	
4,680	679,64	-1000000	-1000000	-1000000	
4,700	679,29	-1000000	-1000000	-1000000	
4,720	678,26	-1000000	-1000000	-1000000	
4,740	678,09	-1000000	-1000000	-1000000	
4,760	675,55	-1000000	-1000000	-1000000	
4,780	672,38	-1000000	-1000000	-1000000	
4,800	672,66	-1000000	-1000000	-1000000	
4,820	674,51	-1000000	-1000000	-1000000	
4,840	673,61	-1000000	-1000000	-1000000	
4,860	674,96	-1000000	-1000000	-1000000	
4,880	678,65	-1000000	-1000000	-1000000	
4,900	678,87	-1000000	-1000000	-1000000	
4,920	679,94	-1000000	-1000000	-1000000	
4,940	680,21	-1000000	-1000000	-1000000	
4,960	677,74	-1000000	-1000000	-1000000	
4,980	676,17	-1000000	-1000000	-1000000	
5,000	675,90	-1000000	-1000000	-1000000	
5,020	673,75	-1000000	-1000000	-1000000	
5,040	672,62	-1000000	-1000000	-1000000	
5,060	674,64	-1000000	-1000000	-1000000	
5,080	677,23	-1000000	-1000000	-1000000	
5,100	678,66	-1000000	-1000000	-1000000	
5,120	679,41	-1000000	-1000000	-1000000	
5,140	680,79	-1000000	-1000000	-1000000	
5,160	681,13	-1000000	-1000000	-1000000	
5,180	679,41	-1000000	-1000000	-1000000	
5,200	678,09	-1000000	-1000000	-1000000	
5,220	677,24	-1000000	-1000000	-1000000	
5,240	676,41	-1000000	-1000000	-1000000	
5,260	676,29	-1000000	-1000000	-1000000	
5,280	675,17	-1000000	-1000000	-1000000	
5,300	675,29	-1000000	-1000000	-1000000	
5,320	676,99	-1000000	-1000000	-1000000	
5,340	677,57	-1000000	-1000000	-1000000	
5,360	677,55	-1000000	-1000000	-1000000	
5,380	680,38	-1000000	-1000000	-1000000	
5,400	682,98	-1000000	-1000000	-1000000	
5,420	682,23	-1000000	-1000000	-1000000	
5,440	681,59	-1000000	-1000000	-1000000	
5,460	680,24	-1000000	-1000000	-1000000	
5,480	678,15	-1000000	-1000000	-1000000	
5,500	676,57	-1000000	-1000000	-1000000	
5,520	674,79	-1000000	-1000000	-1000000	
5,540	673,56	-1000000	-1000000	-1000000	
5,560	674,36	-1000000	-1000000	-1000000	
5,580	675,83	-1000000	-1000000	-1000000	
5,600	676,61	-1000000	-1000000	-1000000	
5,620	677,39	-1000000	-1000000	-1000000	
5,640	678,93	-1000000	-1000000	-1000000	
5,660	680,09	-1000000	-1000000	-1000000	
5,680	679,98	-1000000	-1000000	-1000000	
5,700	678,71	-1000000	-1000000	-1000000	
5,720	677,46	-1000000	-1000000	-1000000	
5,740	676,97	-1000000	-1000000	-1000000	
5,760	676,64	-1000000	-1000000	-1000000	
5,780	676,51	-1000000	-1000000	-1000000	
5,800	676,89	-1000000	-1000000	-1000000	
5,820	677,94	-1000000	-1000000	-1000000	
5,840	678,88	-1000000	-1000000	-1000000	
5,860	678,47	-1000000	-1000000	-1000000	
5,880	678,32	-1000000	-1000000	-1000000	
5,900	678,78	-1000000	-1000000	-1000000	
5,920	677,44	-1000000	-1000000	-1000000	
5,940	675,82	-1000000	-1000000	-1000000	
5,960	675,26	-1000000	-1000000	-1000000	
5,980	674,59	-1000000	-1000000	-1000000	
6,000	674,10	-1000000	-1000000	-1000000	
6,020	675,01	-1000000	-1000000	-1000000	
6,040	675,40	-1000000	-1000000	-1000000	
6,060	676,22	-1000000	-1000000	-1000000	
6,080	678,73	-1000000	-1000000	-1000000	
6,100	681,28	-1000000	-1000000	-1000000	
6,120	682,88	-1000000	-1000000	-1000000	
6,140	683,83	-1000000	-1000000	-1000000	
6,160	683,62	-1000000	-1000000	-1000000	
6,180	682,17	-1000000	-1000000	-1000000	
6,200	680,96	-1000000	-1000000	-1000000	
6,220	680,09	-1000000	-1000000	-1000000	
6,240	679,97	-1000000	-1000000	-1000000	
6,260	680,11	-1000000	-1000000	-1000000	
6,280	680,99	-1000000	-1000000	-1000000	
6,300	682,50	-1000000	-1000000	-1000000	
6,320	684,36	-1000000	-1000000	-1000000	
6,340	685,52	-1000000	-1000000	-1000000	
6,360	685,70	-1000000	-1000000	-1000000	
6,380	685,39	-1000000	-1000000	-1000000	
6,400	685,15	-1000000	-1000000	-1000000	
6,420	684,04	-1000000	-1000000	-1000000	
6,440	681,87	-1000000	-1000000	-1000000	
6,460	680,64	-1000000	-1000000	-1000000	
6,480	680,04	-1000000	-1000000	-1000000	
6,500	679,56	-1000000	-1000000	-1000000	
6,520	680,67	-1000000	-1000000	-1000000	
6,540	682,84	-1000000	-1000000	-1000000	
6,560	684,50	-1000000	-1000000	-1000000	
6,580	685,74	-1000000	-1000000	-1000000	
6,600	685,85	-1000000	-1000000	-1000000	
6,620	683,45	-1000000	-1000000	-1000000	
6,640	680,34	-1000000	-1000000	-1000000	
6,660	677,99	-1000000	-1000000	-1000000	
6,680	675,66	-1000000	-1000000	-1000000	
6,700	673,92	-1000000	-1000000	-1000000	
6,720	673,53	-1000000	-1000000	-1000000	
6,740	674,68	-1000000	-1000000	-1000000	
6,760	676,88	-1000000	-1000000	-1000000	
6,780	678,97	-1000000	-1000000	-1000000	
6,800	680,14	-1000000	-1000000	-1000000	
6,820	680,58	-1000000	-1000000	-1000000	
6,840	680,12	-1000000	-1000000	-1000000	
6,860	678,93	-1000000	-1000000	-1000000	
6,880	677,48	-1000000	-1000000	-1000000	
6,900	676,06	-1000000	-1000000	-1000000	
6,920	674,53	-1000000	-1000000	-1000000	
6,940	673,21	-1000000	-1000000	-1000000	
6,960	672,77	-1000000	-1000000	-1000000	
6,980	673,54	-1000000	-1000000	-1000000	
7,000	674,49	-1000000	-1000000	-1000000	
7,020	675,19	-1000000	-1000000	-1000000	
7,040	676,58	-1000000	-1000000	-1000000	
7,060	678,14	-1000000	-1000000	-1000000	
7,080	678,79	-1000000	-1000000	-1000000	
7,100	678,74	-1000000	-1000000	-1000000	
7,120	678,17	-1000000	-1000000	-1000000	
7,140	677,36	-1000000	-1000000	-1000000	
7,160	676,50	-1000000	-1000000	-1000000	
7,180	675,09	-1000000	-1000000	-1000000	
7,200	673,49	-1000000	-1000000	-1000000	
7,220	673,23	-1000000	-1000000	-1000000	
7,240	674,05	-1000000	-1000000	-1000000	
7,260	675,04	-1000000	-1000000	-1000000	
7,280	676,33	-1000000	-1000000	-1000000	
7,300	677,28	-1000000	-1000000	-1000000	
7,320	677,58	-1000000	-1000000	-1000000	
7,340	677,65	-1000000	-1000000	-1000000	
7,360	677,45	-1000000	-1000000	-1000000	
7,380	677,07	-1000000	-1000000	-1000000	
7,400	677,31	-1000000	-1000000	-1000000	
7,420	677,57	-1000000	-1000000	-1000000	
7,440	677,13	-1000000	-1000000	-1000000	
7,460	676,01	-1000000	-1000000	-1000000	
7,480	675,17	-1000000	-1000000	-1000000	
7,500	674,79	-1000000	-1000000	-1000000	
7,520	674,84	-1000000	-1000000	-1000000	
7,540	675,55	-1000000	-1000000	-1000000	
7,560	676,74	-1000000	-1000000	-1000000	
7,580	677,30	-1000000	-1000000	-1000000	
7,600	677,10	-1000000	-1000000	-1000000	
7,620	676,92	-1000000	-1000000	-1000000	
7,640	676,27	-1000000	-1000000	-1000000	
7,660	675,19	-1000000	-1000000	-1000000	
7,680	674,42	-1000000	-1000000	-1000000	
7,700	674,20	-1000000	-1000000	-1000000	
7,720	674,75	-1000000	-1000000	-1000000	
7,740	675,81	-1000000	-1000000	-1000000	
7,760	676,71	-1000000	-1000000	-1000000	
7,780	677,57	-1000000	-1000000	-1000000	
7,800	678,45	-1000000	-1000000	-1000000	
7,820	678,38	-1000000	-1000000	-1000000	
7,840	677,57	-1000000	-1000000	-1000000	
7,860	676,72	-1000000	-1000000	-1000000	
7,880	675,61	-1000000	-1000000	-1000000	
7,900	674,65	-1000000	-1000000	-1000000	
7,920	674,11	-1000000	-1000000	-1000000	
7,940	674,03	-1000000	-1000000	-1000000	
7,960	674,46	-1000000	-1000000	-1000000	
7,980	675,50	-1000000	-1000000	-1000000	
8,000	676,07	-1000000	-1000000	-1000000	
8,020	676,12	-1000000	-1000000	-1000000	
8,040	676,10	-1000000	-1000000	-1000000	
8,060	675,91	-1000000	-1000000	-1000000	
8,080	675,03	-1000000	-1000000	-1000000	
8,100	674,14	-1000000	-1000000	-1000000	
8,120	674,10	-1000000	-1000000	-1000000	
8,140	674,70	-1000000	-1000000	-1000000	
8,160	675,46	-1000000	-1000000	-1000000	
8,180	675,88	-1000000	-1000000	-1000000	
8,200	675,68	-1000000	-1000000	-1000000	
8,220	675,46	-1000000	-1000000	-1000000	
8,240	675,95	-1000000	-1000000	-1000000	
8,260	676,58	-1000000	-1000000	-1000000	
8,280	676,23	-1000000	-1000000	-1000000	
8,300	675,63	-1000000	-1000000	-1000000	
8,320	675,17	-1000000	-1000000	-1000000	
8,340	675,31	-1000000	-1000000	-1000000	
8,360	675,78	-1000000	-1000000	-1000000	
8,380	676,34	-1000000	-1000000	-1000000	
8,400	677,02	-1000000	-1000000	-1000000	
8,420	678,24	-1000000	-1000000	-1000000	
8,440	679,35	-1000000	-1000000	-1000000	
8,460	679,04	-1000000	-1000000	-1000000	
8,480	678,07	-1000000	-1000000	-1000000	
8,500	677,00	-1000000	-1000000	-1000000	
8,520	676,18	-1000000	-1000000	-1000000	
8,540	675,69	-1000000	-1000000	-1000000	
8,560	675,79	-1000000	-1000000	-1000000	
8,580	676,19	-1000000	-1000000	-1000000	
8,600	677,38	-1000000	-1000000	-1000000	
