Zeit  1 - Standardmessrate [s]	PW2DC3MR [g]	MX440B_CH 2 [V]	MX440B_CH 3 [V]	PW2DC3MR_1 [V]
0	521,63	-1000000	-1000000	-1000000	
0,02000	523,02	-1000000	-1000000	-1000000	
0,04000	524,60	-1000000	-1000000	-1000000	
0,06000	524,71	-1000000	-1000000	-1000000	
0,08000	523,08	-1000000	-1000000	-1000000	
0,1000	521,21	-1000000	-1000000	-1000000	
0,1200	519,18	-1000000	-1000000	-1000000	
0,1400	519,97	-1000000	-1000000	-1000000	
0,1600	523,41	-1000000	-1000000	-1000000	
0,1800	526,65	-1000000	-1000000	-1000000	
0,2000	529,09	-1000000	-1000000	-1000000	
0,2200	530,03	-1000000	-1000000	-1000000	
0,2400	525,70	-1000000	-1000000	-1000000	
0,2600	520,54	-1000000	-1000000	-1000000	
0,2800	517,22	-1000000	-1000000	-1000000	
0,3000	517,67	-1000000	-1000000	-1000000	
0,3200	522,77	-1000000	-1000000	-1000000	
0,3400	527,79	-1000000	-1000000	-1000000	
0,3600	529,21	-1000000	-1000000	-1000000	
0,3800	528,56	-1000000	-1000000	-1000000	
0,4000	524,79	-1000000	-1000000	-1000000	
0,4200	521,16	-1000000	-1000000	-1000000	
0,4400	521,70	-1000000	-1000000	-1000000	
0,4600	524,29	-1000000	-1000000	-1000000	
0,4800	528,09	-1000000	-1000000	-1000000	
0,5000	531,91	-1000000	-1000000	-1000000	
0,5200	532,20	-1000000	-1000000	-1000000	
0,5400	531,19	-1000000	-1000000	-1000000	
0,5600	529,03	-1000000	-1000000	-1000000	
0,5800	525,17	-1000000	-1000000	-1000000	
0,6000	524,07	-1000000	-1000000	-1000000	
0,6200	525,80	-1000000	-1000000	-1000000	
0,6400	526,84	-1000000	-1000000	-1000000	
0,6600	527,94	-1000000	-1000000	-1000000	
0,6800	528,64	-1000000	-1000000	-1000000	
0,7000	527,80	-1000000	-1000000	-1000000	
0,7200	526,77	-1000000	-1000000	-1000000	
0,7400	523,91	-1000000	-1000000	-1000000	
0,7600	521,82	-1000000	-1000000	-1000000	
0,7800	520,89	-1000000	-1000000	-1000000	
0,8000	518,85	-1000000	-1000000	-1000000	
0,8200	517,40	-1000000	-1000000	-1000000	
0,8400	519,29	-1000000	-1000000	-1000000	
0,8600	521,57	-1000000	-1000000	-1000000	
0,8800	524,75	-1000000	-1000000	-1000000	
0,9000	527,35	-1000000	-1000000	-1000000	
0,9200	525,73	-1000000	-1000000	-1000000	
0,9400	522,44	-1000000	-1000000	-1000000	
0,9600	517,63	-1000000	-1000000	-1000000	
0,9800	514,00	-1000000	-1000000	-1000000	
1,000	515,07	-1000000	-1000000	-1000000	
1,020	519,65	-1000000	-1000000	-1000000	
1,040	524,95	-1000000	-1000000	-1000000	
1,060	531,13	-1000000	-1000000	-1000000	
1,080	532,65	-1000000	-1000000	-1000000	
1,100	529,07	-1000000	-1000000	-1000000	
1,120	522,69	-1000000	-1000000	-1000000	
1,140	514,85	-1000000	-1000000	-1000000	
1,160	512,25	-1000000	-1000000	-1000000	
1,180	517,70	-1000000	-1000000	-1000000	
1,200	526,36	-1000000	-1000000	-1000000	
1,220	534,67	-1000000	-1000000	-1000000	
1,240	537,93	-1000000	-1000000	-1000000	
1,260	531,98	-1000000	-1000000	-1000000	
1,280	522,26	-1000000	-1000000	-1000000	
1,300	514,07	-1000000	-1000000	-1000000	
1,320	511,58	-1000000	-1000000	-1000000	
1,340	517,73	-1000000	-1000000	-1000000	
1,360	526,83	-1000000	-1000000	-1000000	
1,380	533,15	-1000000	-1000000	-1000000	
1,400	535,53	-1000000	-1000000	-1000000	
1,420	532,06	-1000000	-1000000	-1000000	
1,440	525,50	-1000000	-1000000	-1000000	
1,460	521,52	-1000000	-1000000	-1000000	
1,480	521,07	-1000000	-1000000	-1000000	
1,500	524,86	-1000000	-1000000	-1000000	
1,520	531,30	-1000000	-1000000	-1000000	
1,540	534,84	-1000000	-1000000	-1000000	
1,560	535,54	-1000000	-1000000	-1000000	
1,580	532,60	-1000000	-1000000	-1000000	
1,600	526,92	-1000000	-1000000	-1000000	
1,620	523,17	-1000000	-1000000	-1000000	
1,640	523,01	-1000000	-1000000	-1000000	
1,660	525,57	-1000000	-1000000	-1000000	
1,680	530,89	-1000000	-1000000	-1000000	
1,700	534,47	-1000000	-1000000	-1000000	
1,720	535,10	-1000000	-1000000	-1000000	
1,740	534,18	-1000000	-1000000	-1000000	
1,760	529,12	-1000000	-1000000	-1000000	
1,780	524,17	-1000000	-1000000	-1000000	
1,800	521,98	-1000000	-1000000	-1000000	
1,820	522,22	-1000000	-1000000	-1000000	
1,840	525,45	-1000000	-1000000	-1000000	
1,860	530,96	-1000000	-1000000	-1000000	
1,880	532,59	-1000000	-1000000	-1000000	
1,900	530,14	-1000000	-1000000	-1000000	
1,920	524,24	-1000000	-1000000	-1000000	
1,940	519,50	-1000000	-1000000	-1000000	
1,960	521,23	-1000000	-1000000	-1000000	
1,980	524,96	-1000000	-1000000	-1000000	
2,000	527,96	-1000000	-1000000	-1000000	
2,020	530,32	-1000000	-1000000	-1000000	
2,040	529,32	-1000000	-1000000	-1000000	
2,060	524,90	-1000000	-1000000	-1000000	
2,080	521,21	-1000000	-1000000	-1000000	
2,100	519,46	-1000000	-1000000	-1000000	
2,120	521,26	-1000000	-1000000	-1000000	
2,140	524,78	-1000000	-1000000	-1000000	
2,160	526,55	-1000000	-1000000	-1000000	
2,180	528,81	-1000000	-1000000	-1000000	
2,200	530,43	-1000000	-1000000	-1000000	
2,220	529,25	-1000000	-1000000	-1000000	
2,240	527,97	-1000000	-1000000	-1000000	
2,260	527,36	-1000000	-1000000	-1000000	
2,280	525,25	-1000000	-1000000	-1000000	
2,300	522,64	-1000000	-1000000	-1000000	
2,320	519,82	-1000000	-1000000	-1000000	
2,340	517,27	-1000000	-1000000	-1000000	
2,360	517,67	-1000000	-1000000	-1000000	
2,380	518,59	-1000000	-1000000	-1000000	
2,400	521,50	-1000000	-1000000	-1000000	
2,420	524,92	-1000000	-1000000	-1000000	
2,440	524,62	-1000000	-1000000	-1000000	
2,460	520,23	-1000000	-1000000	-1000000	
2,480	515,87	-1000000	-1000000	-1000000	
2,500	513,78	-1000000	-1000000	-1000000	
2,520	516,92	-1000000	-1000000	-1000000	
2,540	523,64	-1000000	-1000000	-1000000	
2,560	529,52	-1000000	-1000000	-1000000	
2,580	533,33	-1000000	-1000000	-1000000	
2,600	531,38	-1000000	-1000000	-1000000	
2,620	526,03	-1000000	-1000000	-1000000	
2,640	522,29	-1000000	-1000000	-1000000	
2,660	521,98	-1000000	-1000000	-1000000	
2,680	523,79	-1000000	-1000000	-1000000	
2,700	529,01	-1000000	-1000000	-1000000	
2,720	533,18	-1000000	-1000000	-1000000	
2,740	535,01	-1000000	-1000000	-1000000	
2,760	532,73	-1000000	-1000000	-1000000	
2,780	525,80	-1000000	-1000000	-1000000	
2,800	519,13	-1000000	-1000000	-1000000	
2,820	515,87	-1000000	-1000000	-1000000	
2,840	516,41	-1000000	-1000000	-1000000	
2,860	521,48	-1000000	-1000000	-1000000	
2,880	528,38	-1000000	-1000000	-1000000	
2,900	532,17	-1000000	-1000000	-1000000	
2,920	532,76	-1000000	-1000000	-1000000	
2,940	528,45	-1000000	-1000000	-1000000	
2,960	522,08	-1000000	-1000000	-1000000	
2,980	518,78	-1000000	-1000000	-1000000	
3,000	518,16	-1000000	-1000000	-1000000	
3,020	520,48	-1000000	-1000000	-1000000	
3,040	524,94	-1000000	-1000000	-1000000	
3,060	526,94	-1000000	-1000000	-1000000	
3,080	525,66	-1000000	-1000000	-1000000	
3,100	522,39	-1000000	-1000000	-1000000	
3,120	517,56	-1000000	-1000000	-1000000	
3,140	514,64	-1000000	-1000000	-1000000	
3,160	514,63	-1000000	-1000000	-1000000	
3,180	515,85	-1000000	-1000000	-1000000	
3,200	518,89	-1000000	-1000000	-1000000	
3,220	520,30	-1000000	-1000000	-1000000	
3,240	519,36	-1000000	-1000000	-1000000	
3,260	518,62	-1000000	-1000000	-1000000	
3,280	517,19	-1000000	-1000000	-1000000	
3,300	515,81	-1000000	-1000000	-1000000	
3,320	517,04	-1000000	-1000000	-1000000	
3,340	519,51	-1000000	-1000000	-1000000	
3,360	521,92	-1000000	-1000000	-1000000	
3,380	523,58	-1000000	-1000000	-1000000	
